x,y,t
0.351977,0.271024,0.036200
0.351336,0.271626,0.036300
0.350695,0.272227,0.036400
0.350051,0.272826,0.036500
0.349406,0.273424,0.036600
0.348759,0.274021,0.036700
0.348111,0.274617,0.036800
0.347461,0.275211,0.036900
0.346810,0.275804,0.037000
0.346156,0.276396,0.037100
0.345502,0.276987,0.037200
0.344845,0.277576,0.037300
0.344187,0.278164,0.037400
0.343528,0.278751,0.037500
0.342867,0.279336,0.037600
0.342204,0.279920,0.037700
0.341540,0.280503,0.037800
0.340874,0.281085,0.037900
0.340206,0.281665,0.038000
0.339537,0.282244,0.038100
0.338866,0.282821,0.038200
0.338194,0.283397,0.038300
0.337520,0.283972,0.038400
0.336845,0.284546,0.038500
0.336167,0.285118,0.038600
0.335489,0.285689,0.038700
0.334808,0.286258,0.038800
0.334127,0.286826,0.038900
0.333443,0.287393,0.039000
0.332758,0.287959,0.039100
0.332072,0.288523,0.039200
0.331383,0.289085,0.039300
0.330694,0.289647,0.039400
0.330002,0.290207,0.039500
0.329310,0.290765,0.039600
0.328615,0.291322,0.039700
0.327919,0.291878,0.039800
0.327222,0.292433,0.039900
0.326522,0.292986,0.040000
0.325822,0.293537,0.040100
0.325120,0.294087,0.040200
0.324416,0.294636,0.040300
0.323710,0.295184,0.040400
0.323003,0.295729,0.040500
0.322295,0.296274,0.040600
0.321585,0.296817,0.040700
0.320873,0.297359,0.040800
0.320160,0.297899,0.040900
0.319446,0.298438,0.041000
0.318729,0.298975,0.041100
0.318012,0.299511,0.041200
0.317292,0.300046,0.041300
0.316572,0.300579,0.041400
0.315849,0.301110,0.041500
0.315125,0.301640,0.041600
0.314400,0.302169,0.041700
0.313673,0.302696,0.041800
0.312944,0.303222,0.041900
0.312214,0.303746,0.042000
0.311483,0.304269,0.042100
0.310750,0.304790,0.042200
0.310015,0.305309,0.042300
0.309279,0.305828,0.042400
0.308541,0.306344,0.042500
0.307802,0.306860,0.042600
0.307062,0.307373,0.042700
0.306319,0.307886,0.042800
0.305576,0.308396,0.042900
0.304831,0.308905,0.043000
0.304084,0.309413,0.043100
