x,y,t
0.253003,-0.224765,1.739999
0.253003,-0.223449,1.749999
0.253003,-0.222134,1.759999
0.253003,-0.220819,1.769999
0.253003,-0.219503,1.779999
0.253003,-0.218188,1.789999
0.253003,-0.216873,1.799999
0.253003,-0.215557,1.809999
0.253003,-0.214242,1.819999
0.253003,-0.212926,1.829999
0.253003,-0.211611,1.839999
0.253004,-0.210296,1.849999
0.253004,-0.208980,1.859999
0.253004,-0.207665,1.869999
0.253004,-0.206349,1.879999
0.253004,-0.205034,1.889999
0.253004,-0.203719,1.899999
0.253004,-0.202403,1.909999
0.253004,-0.201088,1.919999
0.253004,-0.199773,1.929999
0.253004,-0.198457,1.939999
0.253004,-0.197142,1.949998
0.253005,-0.195826,1.959998
0.253005,-0.194511,1.969998
0.253005,-0.193196,1.979998
0.253005,-0.191880,1.989998
0.253005,-0.190565,1.999998
0.253005,-0.189249,2.009999
0.253005,-0.187934,2.019999
0.253005,-0.186619,2.029999
0.253005,-0.185303,2.039999
0.253005,-0.183988,2.049999
0.253005,-0.182673,2.059999
0.253006,-0.181357,2.069999
0.253006,-0.180042,2.079998
0.253006,-0.178726,2.089998
0.253006,-0.177411,2.099998
0.253006,-0.176096,2.109998
0.253006,-0.174780,2.119998
0.253006,-0.173465,2.129998
0.253006,-0.172149,2.139998
0.253006,-0.170834,2.149998
0.253006,-0.169519,2.159998
0.253006,-0.168203,2.169998
0.253006,-0.166888,2.179998
0.253007,-0.165573,2.189998
0.253007,-0.164257,2.199998
0.253007,-0.162942,2.209998
0.253007,-0.161626,2.219998
0.253007,-0.160311,2.229998
0.253007,-0.158996,2.239998
0.253007,-0.157680,2.249998
0.253007,-0.156365,2.259998
0.253007,-0.155049,2.269998
0.253007,-0.153734,2.279998
0.253007,-0.152419,2.289998
0.253008,-0.151103,2.299998
0.253008,-0.149788,2.309998
0.253008,-0.148473,2.319998
0.253008,-0.147157,2.329998
0.253008,-0.145842,2.339998
0.253008,-0.144526,2.349998
0.253008,-0.143211,2.359998
0.253008,-0.141896,2.369998
0.253008,-0.140580,2.379998
