x,y,t
-0.608110,0.507266,2.889998
-0.606884,0.499838,2.899998
-0.605657,0.492410,2.909998
-0.604431,0.484982,2.919998
-0.603204,0.477554,2.929998
-0.601978,0.470126,2.939998
-0.600751,0.462698,2.949998
-0.599525,0.455271,2.959998
-0.598299,0.447843,2.969998
-0.597072,0.440415,2.979998
-0.595846,0.432987,2.989998
-0.594619,0.425559,2.999998
-0.593393,0.418131,3.009998
-0.592166,0.410703,3.019998
-0.590940,0.403275,3.029998
-0.589714,0.395847,3.039998
-0.588487,0.388419,3.049998
-0.587261,0.380992,3.059998
-0.586034,0.373564,3.069998
-0.584808,0.366136,3.079998
-0.583581,0.358708,3.089998
-0.582355,0.351280,3.099998
-0.581129,0.343852,3.109998
-0.579902,0.336424,3.119998
-0.578676,0.328996,3.129997
-0.577449,0.321568,3.139997
-0.576223,0.314140,3.149997
-0.574996,0.306713,3.159997
-0.573770,0.299285,3.169997
-0.572544,0.291857,3.179997
-0.571317,0.284429,3.189997
-0.570091,0.277001,3.199997
-0.568864,0.269573,3.209997
-0.567638,0.262145,3.219997
-0.566411,0.254717,3.229997
-0.565185,0.247289,3.239997
-0.563959,0.239861,3.249997
-0.562732,0.232434,3.259997
-0.561506,0.225006,3.269997
-0.560279,0.217578,3.279997
-0.559053,0.210150,3.289997
-0.557827,0.202722,3.299997
-0.556600,0.195294,3.309997
-0.555374,0.187866,3.319997
-0.554147,0.180438,3.329997
-0.552921,0.173010,3.339997
-0.551694,0.165582,3.349997
-0.550468,0.158155,3.359997
-0.549242,0.150727,3.369997
-0.548015,0.143299,3.379997
-0.546789,0.135871,3.389997
-0.545562,0.128443,3.399997
-0.544336,0.121015,3.409997
-0.543109,0.113587,3.419997
-0.541883,0.106159,3.429997
-0.540657,0.098731,3.439997
-0.539430,0.091303,3.449997
-0.538204,0.083876,3.459997
-0.536977,0.076448,3.469997
-0.535751,0.069020,3.479997
-0.534524,0.061592,3.489997
-0.533298,0.054164,3.499997
-0.532072,0.046736,3.509997
-0.530845,0.039308,3.519997
-0.529619,0.031880,3.529997
-0.528392,0.024452,3.539997
-0.527166,0.017024,3.549997
-0.525939,0.009597,3.559997
-0.524713,0.002169,3.569997
-0.523487,-0.005259,3.579997
-0.522260,-0.012687,3.589997
-0.521034,-0.020115,3.599997
-0.519807,-0.027543,3.609997
-0.518581,-0.034971,3.619997
-0.517354,-0.042399,3.629997
-0.516128,-0.049827,3.639997
-0.514902,-0.057254,3.649997
-0.513675,-0.064682,3.659997
-0.512449,-0.072110,3.669997
-0.511222,-0.079538,3.679997
-0.509996,-0.086966,3.689997
-0.508770,-0.094394,3.699997
-0.507543,-0.101822,3.709997
-0.506317,-0.109250,3.719997
-0.505090,-0.116678,3.729997
-0.503864,-0.124106,3.739997
-0.502637,-0.131533,3.749997
-0.501411,-0.138961,3.759997
-0.500185,-0.146389,3.769997
-0.498958,-0.153817,3.779997
-0.497732,-0.161245,3.789997
-0.496505,-0.168673,3.799997
-0.495279,-0.176101,3.809997
-0.494052,-0.183529,3.819997
-0.492826,-0.190957,3.829997
-0.491600,-0.198385,3.839997
-0.490373,-0.205812,3.849997
-0.489147,-0.213240,3.859997
-0.487920,-0.220668,3.869997
-0.486694,-0.228096,3.879997
-0.485467,-0.235524,3.889997
-0.484241,-0.242952,3.899997
-0.483015,-0.250380,3.909997
-0.481788,-0.257808,3.919997
-0.480562,-0.265236,3.929997
-0.479335,-0.272664,3.939997
-0.478109,-0.280091,3.949997
-0.476882,-0.287519,3.959997
-0.475656,-0.294947,3.969997
-0.474430,-0.302375,3.979997
-0.473203,-0.309803,3.989997
-0.471977,-0.317231,3.999997
-0.470750,-0.324659,4.009997
-0.469524,-0.332087,4.019997
-0.468297,-0.339515,4.029997
-0.467071,-0.346943,4.039998
-0.465845,-0.354370,4.049998
-0.464618,-0.361798,4.059998
-0.463392,-0.369226,4.069998
-0.462165,-0.376654,4.079998
-0.460939,-0.384082,4.089999
-0.459713,-0.391510,4.099999
-0.458486,-0.398938,4.109999
-0.457260,-0.406366,4.119999
-0.456033,-0.413794,4.130000
-0.454807,-0.421222,4.140000
-0.453580,-0.428649,4.150000
-0.452354,-0.436077,4.160000
-0.451128,-0.443505,4.170001
-0.449901,-0.450933,4.180001
-0.448675,-0.458361,4.190001
-0.447448,-0.465789,4.200001
-0.446222,-0.473217,4.210001
-0.444995,-0.480645,4.220002
-0.443769,-0.488073,4.230002
-0.442543,-0.495501,4.240002
-0.441316,-0.502928,4.250002
-0.440090,-0.510356,4.260003
-0.438863,-0.517784,4.270003
-0.437637,-0.525212,4.280003
-0.436410,-0.532640,4.290003
-0.435184,-0.540068,4.300004
-0.433958,-0.547496,4.310004
-0.432731,-0.554924,4.320004
-0.431505,-0.562351,4.330004
-0.430278,-0.569779,4.340004
-0.429052,-0.577207,4.350005
-0.427825,-0.584635,4.360005
-0.426599,-0.592063,4.370005
-0.425373,-0.599491,4.380005
-0.424146,-0.606919,4.390006
-0.422920,-0.614347,4.400006
-0.421693,-0.621774,4.410006
-0.420467,-0.629202,4.420006
-0.419240,-0.636630,4.430007
-0.418014,-0.644058,4.440007
-0.416788,-0.651486,4.450007
-0.415561,-0.658914,4.460007
-0.414335,-0.666342,4.470007
-0.413108,-0.673769,4.480008
-0.411882,-0.681197,4.490008
-0.410655,-0.688625,4.500008
-0.409429,-0.696053,4.510008
-0.408203,-0.703481,4.520009
-0.406976,-0.710909,4.530009
-0.405750,-0.718337,4.540009
-0.404523,-0.725765,4.550009
-0.403297,-0.733192,4.560009
-0.402071,-0.740620,4.570010
-0.400844,-0.748048,4.580010
-0.399618,-0.755476,4.590010
-0.398391,-0.762904,4.600010
-0.397165,-0.770332,4.610011
-0.395938,-0.777760,4.620011
-0.394712,-0.785188,4.630011
-0.393486,-0.792615,4.640011
-0.392259,-0.800043,4.650012
-0.391033,-0.807471,4.660012
-0.389806,-0.814899,4.670012
-0.388580,-0.822327,4.680012
-0.387353,-0.829755,4.690012
-0.386127,-0.837183,4.700013
-0.384901,-0.844611,4.710013
-0.383674,-0.852038,4.720013
-0.382448,-0.859466,4.730013
-0.381221,-0.866894,4.740014
-0.379995,-0.874322,4.750014
-0.378768,-0.881750,4.760014
-0.377542,-0.889178,4.770014
-0.376316,-0.896606,4.780015
-0.375089,-0.904033,4.790015
-0.373863,-0.911461,4.800015
-0.372636,-0.918889,4.810015
-0.371410,-0.926317,4.820015
-0.366921,-0.925683,4.830016
-0.360915,-0.921145,4.840016
-0.354908,-0.916606,4.850016
-0.348901,-0.912068,4.860016
-0.342895,-0.907529,4.870017
-0.336888,-0.902991,4.880017
-0.330882,-0.898452,4.890017
-0.324875,-0.893913,4.900017
-0.318869,-0.889375,4.910017
-0.312862,-0.884836,4.920018
-0.306855,-0.880298,4.930018
-0.300849,-0.875759,4.940018
-0.294842,-0.871220,4.950018
-0.288836,-0.866682,4.960019
-0.282829,-0.862143,4.970019
-0.276823,-0.857605,4.980019
-0.270816,-0.853066,4.990019
-0.264810,-0.848527,5.000020
-0.258803,-0.843989,5.010020
-0.252796,-0.839450,5.020020
-0.246790,-0.834912,5.030020
-0.240783,-0.830373,5.040020
-0.234777,-0.825834,5.050021
-0.228770,-0.821296,5.060021
-0.222764,-0.816757,5.070021
-0.216757,-0.812219,5.080021
-0.210750,-0.807680,5.090022
-0.204744,-0.803141,5.100022
-0.198737,-0.798603,5.110022
-0.192731,-0.794064,5.120022
-0.186724,-0.789526,5.130023
-0.180718,-0.784987,5.140023
-0.174711,-0.780448,5.150023
-0.168704,-0.775910,5.160023
-0.162698,-0.771371,5.170023
-0.156691,-0.766833,5.180024
-0.150685,-0.762294,5.190024
-0.144678,-0.757755,5.200024
-0.138672,-0.753217,5.210024
-0.132665,-0.748678,5.220025
-0.126658,-0.744140,5.230025
-0.120652,-0.739601,5.240025
-0.114645,-0.735062,5.250025
-0.108639,-0.730524,5.260026
-0.102632,-0.725985,5.270026
-0.096626,-0.721447,5.280026
-0.090619,-0.716908,5.290026
-0.084612,-0.712370,5.300026
-0.078606,-0.707831,5.310027
-0.072599,-0.703292,5.320027
-0.066593,-0.698754,5.330027
-0.060586,-0.694215,5.340027
-0.054580,-0.689677,5.350028
-0.048573,-0.685138,5.360028
-0.042566,-0.680599,5.370028
-0.036560,-0.676061,5.380028
-0.030553,-0.671522,5.390028
-0.024547,-0.666984,5.400029
-0.018540,-0.662445,5.410029
-0.012534,-0.657906,5.420029
-0.006527,-0.653368,5.430029
-0.000520,-0.648829,5.440030
0.005486,-0.644291,5.450030
0.011493,-0.639752,5.460030
0.017499,-0.635213,5.470030
0.023506,-0.630675,5.480031
0.029512,-0.626136,5.490031
0.035519,-0.621598,5.500031
0.041525,-0.617059,5.510031
0.047532,-0.612520,5.520031
0.053539,-0.607982,5.530032
0.059545,-0.603443,5.540032
0.065552,-0.598905,5.550032
0.071558,-0.594366,5.560032
0.077565,-0.589827,5.570033
0.083571,-0.585289,5.580033
0.089578,-0.580750,5.590033
0.095585,-0.576212,5.600033
0.101591,-0.571673,5.610034
0.107598,-0.567134,5.620034
0.113604,-0.562596,5.630034
0.119611,-0.558057,5.640034
0.125617,-0.553519,5.650034
0.131624,-0.548980,5.660035
0.137631,-0.544441,5.670035
0.143637,-0.539903,5.680035
0.149644,-0.535364,5.690035
0.155650,-0.530826,5.700036
0.161657,-0.526287,5.710036
0.167663,-0.521748,5.720036
0.173670,-0.517210,5.730036
0.179677,-0.512671,5.740036
0.185683,-0.508133,5.750037
0.191690,-0.503594,5.760037
0.197696,-0.499056,5.770037
0.203703,-0.494517,5.780037
0.209709,-0.489978,5.790038
0.215716,-0.485440,5.800038
0.221723,-0.480901,5.810038
0.227729,-0.476363,5.820038
0.233736,-0.471824,5.830039
0.239742,-0.467285,5.840039
0.245749,-0.462747,5.850039
0.251755,-0.458208,5.860039
0.257762,-0.453670,5.870039
0.263769,-0.449131,5.880040
0.269775,-0.444592,5.890040
0.275782,-0.440054,5.900040
0.281788,-0.435515,5.910040
0.287795,-0.430977,5.920041
0.293801,-0.426438,5.930041
0.299808,-0.421899,5.940041
0.305815,-0.417361,5.950041
0.311821,-0.412822,5.960042
0.317828,-0.408284,5.970042
0.323834,-0.403745,5.980042
0.329841,-0.399206,5.990042
0.335847,-0.394668,6.000042
0.341854,-0.390129,6.010043
0.347860,-0.385591,6.020043
0.353867,-0.381052,6.030043
