x,y,t
-0.468450,-0.381797,4.870017
-0.462343,-0.377394,4.880017
-0.456237,-0.372991,4.890017
-0.450130,-0.368588,4.900017
-0.444023,-0.364186,4.910017
-0.437916,-0.359783,4.920018
-0.431809,-0.355380,4.930018
-0.425702,-0.350977,4.940018
-0.419595,-0.346575,4.950018
-0.413488,-0.342172,4.960019
-0.407382,-0.337769,4.970019
-0.401275,-0.333367,4.980019
-0.395168,-0.328964,4.990019
-0.389061,-0.324561,5.000020
-0.382954,-0.320158,5.010020
-0.376847,-0.315756,5.020020
-0.370740,-0.311353,5.030020
-0.364633,-0.306950,5.040020
-0.358526,-0.302547,5.050021
-0.352420,-0.298145,5.060021
-0.346313,-0.293742,5.070021
-0.340206,-0.289339,5.080021
-0.334099,-0.284937,5.090022
-0.327992,-0.280534,5.100022
-0.321885,-0.276131,5.110022
-0.315778,-0.271728,5.120022
-0.309671,-0.267326,5.130023
-0.303565,-0.262923,5.140023
-0.297458,-0.258520,5.150023
-0.291351,-0.254117,5.160023
-0.285244,-0.249715,5.170023
-0.279137,-0.245312,5.180024
-0.273030,-0.240909,5.190024
-0.266923,-0.236507,5.200024
-0.260816,-0.232104,5.210024
-0.254709,-0.227701,5.220025
-0.248603,-0.223298,5.230025
-0.242496,-0.218896,5.240025
-0.236389,-0.214493,5.250025
-0.230282,-0.210090,5.260026
-0.224175,-0.205688,5.270026
-0.218068,-0.201285,5.280026
-0.211961,-0.196882,5.290026
-0.205855,-0.192479,5.300026
-0.199748,-0.188077,5.310027
-0.193641,-0.183674,5.320027
-0.187534,-0.179271,5.330027
-0.181427,-0.174869,5.340027
-0.175320,-0.170466,5.350028
-0.169213,-0.166063,5.360028
-0.163106,-0.161660,5.370028
-0.157000,-0.157258,5.380028
-0.150893,-0.152855,5.390028
-0.144786,-0.148452,5.400029
-0.138679,-0.144050,5.410029
-0.132572,-0.139647,5.420029
-0.126465,-0.135244,5.430029
-0.120358,-0.130841,5.440030
-0.114251,-0.126439,5.450030
-0.108145,-0.122036,5.460030
-0.102038,-0.117633,5.470030
-0.095931,-0.113231,5.480031
-0.089824,-0.108828,5.490031
-0.083717,-0.104425,5.500031
-0.077610,-0.100022,5.510031
-0.071503,-0.095620,5.520031
-0.065397,-0.091217,5.530032
-0.059290,-0.086814,5.540032
-0.053183,-0.082412,5.550032
-0.047076,-0.078009,5.560032
-0.040969,-0.073606,5.570033
-0.034862,-0.069203,5.580033
-0.028755,-0.064801,5.590033
-0.022648,-0.060398,5.600033
-0.016542,-0.055995,5.610034
-0.010435,-0.051593,5.620034
-0.004328,-0.047190,5.630034
0.001779,-0.042787,5.640034
0.007886,-0.038384,5.650034
0.013993,-0.033982,5.660035
0.020100,-0.029579,5.670035
0.026207,-0.025176,5.680035
0.032313,-0.020774,5.690035
0.038420,-0.016371,5.700036
0.044527,-0.011968,5.710036
0.050634,-0.007565,5.720036
0.056741,-0.003163,5.730036
0.062848,0.001240,5.740036
0.068955,0.005643,5.750037
0.075062,0.010045,5.760037
0.081168,0.014448,5.770037
0.087275,0.018851,5.780037
0.093382,0.023254,5.790038
0.099489,0.027656,5.800038
0.105596,0.032059,5.810038
0.111703,0.036462,5.820038
0.117810,0.040864,5.830039
0.123916,0.045267,5.840039
0.130023,0.049670,5.850039
0.136130,0.054073,5.860039
0.142237,0.058475,5.870039
0.148344,0.062878,5.880040
0.154451,0.067281,5.890040
0.160558,0.071683,5.900040
0.166665,0.076086,5.910040
0.172771,0.080489,5.920041
0.178878,0.084892,5.930041
0.184985,0.089294,5.940041
