x,y,t
-0.220040,0.702999,4.330004
-0.218725,0.702955,4.340004
-0.217410,0.702912,4.350005
-0.216096,0.702868,4.360005
-0.214781,0.702824,4.370005
-0.213467,0.702781,4.380005
-0.212152,0.702737,4.390006
-0.210837,0.702694,4.400006
-0.209523,0.702650,4.410006
-0.208208,0.702606,4.420006
-0.206893,0.702563,4.430007
-0.205579,0.702519,4.440007
-0.204264,0.702475,4.450007
-0.202949,0.702432,4.460007
-0.201635,0.702388,4.470007
-0.200320,0.702345,4.480008
-0.199005,0.702301,4.490008
-0.197691,0.702257,4.500008
-0.196376,0.702214,4.510008
-0.195061,0.702170,4.520009
-0.193747,0.702126,4.530009
-0.192432,0.702083,4.540009
-0.191117,0.702039,4.550009
-0.189803,0.701995,4.560009
-0.188488,0.701952,4.570010
-0.187173,0.701908,4.580010
-0.185859,0.701865,4.590010
-0.184544,0.701821,4.600010
-0.183229,0.701777,4.610011
-0.181915,0.701734,4.620011
-0.180600,0.701690,4.630011
-0.179285,0.701646,4.640011
-0.177971,0.701603,4.650012
-0.176656,0.701559,4.660012
-0.175342,0.701516,4.670012
-0.174027,0.701472,4.680012
-0.172712,0.701428,4.690012
-0.171398,0.701385,4.700013
-0.170083,0.701341,4.710013
-0.168768,0.701297,4.720013
-0.167454,0.701254,4.730013
-0.166139,0.701210,4.740014
-0.164824,0.701167,4.750014
-0.163510,0.701123,4.760014
-0.162195,0.701079,4.770014
-0.160880,0.701036,4.780015
-0.159566,0.700992,4.790015
-0.158251,0.700948,4.800015
-0.156936,0.700905,4.810015
-0.155622,0.700861,4.820015
-0.154307,0.700817,4.830016
-0.152992,0.700774,4.840016
-0.151678,0.700730,4.850016
-0.150363,0.700687,4.860016
-0.149048,0.700643,4.870017
-0.147734,0.700599,4.880017
-0.146419,0.700556,4.890017
-0.145104,0.700512,4.900017
-0.143790,0.700468,4.910017
-0.142475,0.700425,4.920018
-0.141161,0.700381,4.930018
-0.139846,0.700338,4.940018
-0.138531,0.700294,4.950018
-0.137217,0.700250,4.960019
-0.135902,0.700207,4.970019
-0.134587,0.700163,4.980019
-0.133273,0.700119,4.990019
-0.131958,0.700076,5.000020
-0.130643,0.700032,5.010020
-0.129329,0.699988,5.020020
-0.128014,0.699945,5.030020
-0.126699,0.699901,5.040020
-0.125385,0.699858,5.050021
-0.124070,0.699814,5.060021
-0.122755,0.699770,5.070021
-0.121441,0.699727,5.080021
-0.120126,0.699683,5.090022
-0.118811,0.699639,5.100022
-0.117497,0.699596,5.110022
-0.116182,0.699552,5.120022
-0.114867,0.699509,5.130023
-0.113553,0.699465,5.140023
-0.112238,0.699421,5.150023
-0.110923,0.699378,5.160023
-0.109609,0.699334,5.170023
-0.108294,0.699290,5.180024
-0.106979,0.699247,5.190024
-0.105665,0.699203,5.200024
-0.104350,0.699160,5.210024
-0.103036,0.699116,5.220025
-0.101721,0.699072,5.230025
-0.100406,0.699029,5.240025
-0.099092,0.698985,5.250025
-0.097777,0.698941,5.260026
-0.096462,0.698898,5.270026
-0.095148,0.698854,5.280026
-0.093833,0.698810,5.290026
-0.092518,0.698767,5.300026
-0.091204,0.698723,5.310027
-0.089889,0.698680,5.320027
-0.088574,0.698636,5.330027
-0.087260,0.698592,5.340027
-0.085945,0.698549,5.350028
-0.084630,0.698505,5.360028
-0.083316,0.698461,5.370028
-0.082001,0.698418,5.380028
-0.080686,0.698374,5.390028
-0.079372,0.698331,5.400029
-0.078057,0.698287,5.410029
-0.076742,0.698243,5.420029
-0.075428,0.698200,5.430029
-0.074113,0.698156,5.440030
-0.072798,0.698112,5.450030
-0.071484,0.698069,5.460030
-0.070169,0.698025,5.470030
-0.068854,0.697981,5.480031
-0.067540,0.697938,5.490031
-0.066225,0.697894,5.500031
-0.064911,0.697851,5.510031
-0.063596,0.697807,5.520031
-0.062281,0.697763,5.530032
-0.060967,0.697720,5.540032
-0.059652,0.697676,5.550032
-0.058337,0.697632,5.560032
-0.057023,0.697589,5.570033
-0.055708,0.697545,5.580033
-0.054393,0.697502,5.590033
-0.053079,0.697458,5.600033
-0.051764,0.697414,5.610034
-0.050449,0.697371,5.620034
-0.049135,0.697327,5.630034
-0.047820,0.697283,5.640034
-0.046505,0.697240,5.650034
-0.045191,0.697196,5.660035
-0.043876,0.697152,5.670035
-0.042561,0.697109,5.680035
-0.041247,0.697065,5.690035
-0.039932,0.697022,5.700036
-0.038617,0.696978,5.710036
-0.037303,0.696934,5.720036
-0.035988,0.696891,5.730036
-0.034673,0.696847,5.740036
-0.033359,0.696803,5.750037
-0.032044,0.696760,5.760037
-0.030729,0.696716,5.770037
-0.029415,0.696673,5.780037
-0.028100,0.696629,5.790038
-0.026786,0.696585,5.800038
-0.025471,0.696542,5.810038
-0.024156,0.696498,5.820038
-0.022842,0.696454,5.830039
-0.021527,0.696411,5.840039
-0.020212,0.696367,5.850039
-0.018898,0.696324,5.860039
-0.017583,0.696280,5.870039
-0.016268,0.696236,5.880040
-0.014954,0.696193,5.890040
-0.013639,0.696149,5.900040
-0.012324,0.696105,5.910040
-0.011010,0.696062,5.920041
-0.009695,0.696018,5.930041
-0.008380,0.695974,5.940041
-0.007066,0.695931,5.950041
-0.005751,0.695887,5.960042
-0.004436,0.695844,5.970042
-0.003122,0.695800,5.980042
-0.001807,0.695756,5.990042
-0.000492,0.695713,6.000042
0.000822,0.695669,6.010043
0.002137,0.695625,6.020043
0.003452,0.695582,6.030043
0.004766,0.695538,6.040043
0.006081,0.695495,6.050044
0.007395,0.695451,6.060044
0.008710,0.695407,6.070044
0.010025,0.695364,6.080044
0.011339,0.695320,6.090044
0.012654,0.695276,6.100045
0.013969,0.695233,6.110045
0.015283,0.695189,6.120045
0.016598,0.695145,6.130045
0.017913,0.695102,6.140046
0.019227,0.695058,6.150046
0.020542,0.695015,6.160046
0.021857,0.694971,6.170046
0.023171,0.694927,6.180047
0.024486,0.694884,6.190047
0.025801,0.694840,6.200047
0.027115,0.694796,6.210047
0.028430,0.694753,6.220047
0.029745,0.694709,6.230048
0.031059,0.694666,6.240048
0.032374,0.694622,6.250048
0.033689,0.694578,6.260048
0.035003,0.694535,6.270049
0.036318,0.694491,6.280049
0.037633,0.694447,6.290049
0.038947,0.694404,6.300049
0.040262,0.694360,6.310050
0.041577,0.694317,6.320050
0.042891,0.694273,6.330050
0.044206,0.694229,6.340050
0.045520,0.694186,6.350050
0.046835,0.694142,6.360051
0.048150,0.694098,6.370051
0.049464,0.694055,6.380051
0.050779,0.694011,6.390051
0.052094,0.693967,6.400052
0.053408,0.693924,6.410052
0.054723,0.693880,6.420052
0.056038,0.693837,6.430052
0.057352,0.693793,6.440053
0.058667,0.693749,6.450053
0.059982,0.693706,6.460053
0.061296,0.693662,6.470053
0.062611,0.693618,6.480053
0.063926,0.693575,6.490054
0.065240,0.693531,6.500054
0.066555,0.693488,6.510054
0.067870,0.693444,6.520054
0.069184,0.693400,6.530055
0.070499,0.693357,6.540055
0.071814,0.693313,6.550055
0.073128,0.693269,6.560055
0.074443,0.693226,6.570055
0.075758,0.693182,6.580056
0.077072,0.693138,6.590056
0.078387,0.693095,6.600056
0.079702,0.693051,6.610056
0.081016,0.693008,6.620057
0.082331,0.692964,6.630057
0.083645,0.692920,6.640057
0.084960,0.692877,6.650057
0.086275,0.692833,6.660058
0.087589,0.692789,6.670058
0.088904,0.692746,6.680058
0.090219,0.692702,6.690058
0.091533,0.692659,6.700058
0.092848,0.692615,6.710059
0.094163,0.692571,6.720059
0.095477,0.692528,6.730059
0.096792,0.692484,6.740059
0.098107,0.692440,6.750060
0.099421,0.692397,6.760060
0.100736,0.692353,6.770060
0.102051,0.692309,6.780060
0.103365,0.692266,6.790061
0.104680,0.692222,6.800061
0.105995,0.692179,6.810061
0.107309,0.692135,6.820061
0.108624,0.692091,6.830061
0.109939,0.692048,6.840062
0.111253,0.692004,6.850062
0.112568,0.691960,6.860062
0.113883,0.691917,6.870062
0.115197,0.691873,6.880063
0.116512,0.691830,6.890063
0.117826,0.691786,6.900063
0.119141,0.691742,6.910063
0.120456,0.691699,6.920063
0.121770,0.691655,6.930064
0.123085,0.691611,6.940064
0.124400,0.691568,6.950064
0.125714,0.691524,6.960064
0.127029,0.691481,6.970065
0.128344,0.691437,6.980065
0.129658,0.691393,6.990065
0.130973,0.691350,7.000065
0.132288,0.691306,7.010066
0.133602,0.691262,7.020066
0.134917,0.691219,7.030066
0.136232,0.691175,7.040066
0.137546,0.691131,7.050066
0.138861,0.691088,7.060067
0.140176,0.691044,7.070067
0.141490,0.691001,7.080067
0.142805,0.690957,7.090067
0.144120,0.690913,7.100068
0.145434,0.690870,7.110068
0.146749,0.690826,7.120068
0.148064,0.690782,7.130068
0.149378,0.690739,7.140069
0.150693,0.690695,7.150069
0.152008,0.690652,7.160069
0.153322,0.690608,7.170069
0.154637,0.690564,7.180069
0.155951,0.690521,7.190070
0.157266,0.690477,7.200070
0.158581,0.690433,7.210070
0.159895,0.690390,7.220070
0.161210,0.690346,7.230071
0.162525,0.690302,7.240071
0.163839,0.690259,7.250071
0.165154,0.690215,7.260071
0.166469,0.690172,7.270072
0.167783,0.690128,7.280072
0.169098,0.690084,7.290072
0.170413,0.690041,7.300072
0.171727,0.689997,7.310072
0.173042,0.689953,7.320073
0.174357,0.689910,7.330073
0.175671,0.689866,7.340073
0.176986,0.689823,7.350073
0.178301,0.689779,7.360074
0.179615,0.689735,7.370074
0.180930,0.689692,7.380074
0.182245,0.689648,7.390074
0.183559,0.689604,7.400074
0.184874,0.689561,7.410075
0.186189,0.689517,7.420075
0.187503,0.689474,7.430075
0.188818,0.689430,7.440075
0.190133,0.689386,7.450076
0.191447,0.689343,7.460076
0.192762,0.689299,7.470076
0.194076,0.689255,7.480076
0.195391,0.689212,7.490077
0.196706,0.689168,7.500077
0.198020,0.689124,7.510077
0.199335,0.689081,7.520077
0.200650,0.689037,7.530077
0.201964,0.688994,7.540078
0.203279,0.688950,7.550078
0.204594,0.688906,7.560078
0.205908,0.688863,7.570078
0.207223,0.688819,7.580079
0.208538,0.688775,7.590079
0.209852,0.688732,7.600079
0.211167,0.688688,7.610079
0.212482,0.688645,7.620080
0.213796,0.688601,7.630080
0.215111,0.688557,7.640080
0.216426,0.688514,7.650080
0.217740,0.688470,7.660080
0.219055,0.688426,7.670081
0.220370,0.688383,7.680081
0.221684,0.688339,7.690081
0.222999,0.688295,7.700081
0.224314,0.688252,7.710082
0.225628,0.688208,7.720082
0.226943,0.688165,7.730082
0.228258,0.688121,7.740082
0.229572,0.688077,7.750082
0.230887,0.688034,7.760083
0.232201,0.687990,7.770083
0.233516,0.687946,7.780083
0.234831,0.687903,7.790083
0.236145,0.687859,7.800084
0.237460,0.687816,7.810084
0.238775,0.687772,7.820084
0.240089,0.687728,7.830084
0.241404,0.687685,7.840085
0.242719,0.687641,7.850085
0.244033,0.687597,7.860085
0.245348,0.687554,7.870085
0.246663,0.687510,7.880085
0.247977,0.687467,7.890086
0.249292,0.687423,7.900086
0.250607,0.687379,7.910086
0.251921,0.687336,7.920086
0.253236,0.687292,7.930087
0.254551,0.687248,7.940087
0.255865,0.687205,7.950087
0.257180,0.687161,7.960087
0.258494,0.687117,7.970088
0.259809,0.687074,7.980088
0.261124,0.687030,7.990088
0.262438,0.686987,8.000088
0.263753,0.686943,8.010088
0.265068,0.686899,8.020088
0.266382,0.686856,8.030088
0.267697,0.686812,8.040089
0.269012,0.686768,8.050089
0.270326,0.686725,8.060089
0.271641,0.686681,8.070089
0.272956,0.686638,8.080090
0.274270,0.686594,8.090090
0.275585,0.686550,8.100090
0.276899,0.686507,8.110090
0.278214,0.686463,8.120090
0.279529,0.686419,8.130091
0.280843,0.686376,8.140091
0.282158,0.686332,8.150091
0.283473,0.686288,8.160091
0.284787,0.686245,8.170092
0.286102,0.686201,8.180092
0.287417,0.686158,8.190092
0.288731,0.686114,8.200092
0.290046,0.686070,8.210093
0.291360,0.686027,8.220093
0.292675,0.685983,8.230093
0.293990,0.685939,8.240093
0.295304,0.685896,8.250093
0.296619,0.685852,8.260094
0.297934,0.685809,8.270094
0.299248,0.685765,8.280094
0.300563,0.685721,8.290094
0.301878,0.685678,8.300095
0.303192,0.685634,8.310095
0.304507,0.685590,8.320095
0.305822,0.685547,8.330095
0.307136,0.685503,8.340096
0.308451,0.685459,8.350096
0.309765,0.685416,8.360096
0.311080,0.685372,8.370096
0.312395,0.685329,8.380096
0.313709,0.685285,8.390097
0.315024,0.685241,8.400097
0.316339,0.685198,8.410097
0.317653,0.685154,8.420097
0.318968,0.685110,8.430098
0.320283,0.685067,8.440098
0.321597,0.685023,8.450098
0.322912,0.684980,8.460098
0.324226,0.684936,8.470098
0.325541,0.684892,8.480099
0.326856,0.684849,8.490099
0.328170,0.684805,8.500099
0.329485,0.684761,8.510099
0.330800,0.684718,8.520100
0.332114,0.684674,8.530100
0.333429,0.684631,8.540100
0.334744,0.684587,8.550100
0.336058,0.684543,8.560101
0.337373,0.684500,8.570101
0.338688,0.684456,8.580101
0.340002,0.684412,8.590101
0.341317,0.684369,8.600101
0.342631,0.684325,8.610102
0.343946,0.684281,8.620102
0.345261,0.684238,8.630102
0.346575,0.684194,8.640102
0.347890,0.684151,8.650103
0.349205,0.684107,8.660103
0.350519,0.684063,8.670103
0.351834,0.684020,8.680103
0.353149,0.683976,8.690104
0.354463,0.683932,8.700104
0.355778,0.683889,8.710104
0.357092,0.683845,8.720104
0.358407,0.683802,8.730104
0.359722,0.683758,8.740105
0.361036,0.683714,8.750105
0.362351,0.683671,8.760105
0.363666,0.683627,8.770105
0.364980,0.683583,8.780106
0.366295,0.683540,8.790106
