time,theta,omega
202.627914, -0.899306, 2.056994
207.345322, -2.960625, -0.690755
212.052734, 2.209219, 1.214438
216.770142, 2.822724, -1.323303
221.477554, 1.404813, -0.183593
226.194962, 1.002925, -1.968204
230.902374, 2.842587, 0.611099
235.619781, -3.006268, -1.202677
240.327194, -2.829665, 0.741703
245.044601, -2.731342, -0.216819
249.752014, -1.944764, 1.749571
254.469421, -2.106932, -0.213300
259.181671, -1.076110, 2.038049
263.896271, -2.814665, -0.598939
268.610870, -3.139553, 1.232708
273.315460, -2.040781, 0.178017
278.030060, -0.675124, 2.110202
282.744659, -3.122973, -0.804542
287.459259, 0.187511, 1.938004
292.163849, 2.577879, -1.209114
296.878448, 1.464424, -0.127634
301.593048, 0.995858, -1.978893
306.307648, 2.847208, 0.610526
311.022247, -2.987745, -1.195203
315.726837, -2.451978, 1.021958
320.441437, -1.489143, 0.152703
325.156036, -0.955529, 1.991417
329.870636, -2.880074, -0.631172
334.575226, 2.783799, 1.173657
339.289825, -0.716594, -1.800468
344.004425, -2.254623, 1.444417
348.719025, -1.735962, -0.037545
353.433624, -0.914110, 2.032717
358.138214, -2.916505, -0.665696
362.852814, 2.508220, 1.166085
367.567413, -2.569707, -1.149729
372.282013, 2.359549, 1.168016
376.986603, -3.110652, -1.217211
381.701202, 2.275615, -0.065794
386.415802, 0.855783, -2.102315
391.130402, 2.992417, 0.717383
395.845001, -1.922445, -1.290657
400.549591, -2.363840, 1.512504
405.264191, -1.697783, -0.036798
409.978790, -0.935334, 2.025559
414.693390, -2.907808, -0.652987
419.397980, 2.593862, 1.166393
424.112579, -2.161432, -1.215958
428.827179, -2.714338, 1.365819
433.541779, -1.432300, 0.124543
438.256378, -1.022236, 1.965099
442.960968, -2.813927, -0.594584
447.675568, -3.134000, 1.240259
452.390167, -1.960446, 0.212569
457.104767, -0.645589, 2.102861
461.809357, -3.131562, -0.815368
466.523956, -0.085637, 1.972883
471.238556, 2.756771, -1.073994
475.953156, 1.489413, -0.256419
480.667755, 0.881410, -2.006057
485.372345, 2.930112, 0.670943
490.086945, -2.425209, -1.174024
494.801544, 2.870389, 1.165180
499.516144, 0.251626, -1.969314
504.220734, -2.893815, 0.978235
508.935333, -1.908857, 0.221797
513.649902, -0.654110, 2.098601
518.364502, -3.134339, -0.810265
523.079102, -0.014202, 1.962919
527.783691, 2.718092, -1.105664
532.498291, 1.453376, -0.225684
537.212891, 0.942884, -1.989548
541.927490, 2.888855, 0.636906
546.642090, -2.739332, -1.160149
551.346680, 1.270836, 1.572032
556.061279, 2.084520, -1.590312
560.775879, 1.922019, 0.123902
565.490479, 0.943550, -2.048995
570.195068, 2.902344, 0.659735
574.909668, -2.591163, -1.163302
579.624268, 2.195484, 1.204127
584.338867, 2.771753, -1.341064
589.053467, 1.408204, -0.162403
593.758057, 1.038212, -1.961804
598.472656, 2.812586, 0.590482
603.187256, 3.112824, -1.243549
607.901855, 1.865605, -0.246685
612.606445, 0.658312, -2.095902
617.321045, 3.132618, 0.812014
622.035645, 0.040227, -1.967823
626.750244, -2.724689, 1.094777
631.464844, -1.460633, 0.240559
636.169434, -0.935217, 1.994871
640.884033, -2.898945, -0.647210
645.598633, 2.655278, 1.160151
650.313232, -1.863473, -1.306450
655.017822, -2.294113, 1.542098
659.732422, -1.759716, -0.064073
664.447021, -0.929898, 2.035219
669.161621, -2.915862, -0.659984
673.876221, 2.543818, 1.157816
678.580811, -2.444743, -1.163533
683.295410, 2.826605, 1.161831
688.010010, -0.355617, -1.903745
692.724609, -2.455924, 1.291244
697.429199, -1.542073, 0.058769
702.143799, -0.975509, 1.996695
706.858398, -2.870379, -0.629104
711.572998, 2.835169, 1.172315
716.287598, -0.168612, -1.937589
720.992188, -2.590626, 1.198432
725.706787, -1.457499, 0.137717
730.421387, -0.994570, 1.977589
735.135986, -2.846864, -0.609253
739.840576, 2.982617, 1.203222
744.555176, 2.547606, -0.951262
749.269775, 1.484318, -0.214921
753.984375, 0.917643, -1.998686
758.698975, 2.909314, 0.649247
763.403564, -2.602484, -1.165041
768.118164, 2.125292, 1.224398
772.832764, 2.642835, -1.393594
777.547363, 1.471977, -0.089008
782.251953, 1.024795, -1.975966
786.966553, 2.829078, 0.603752
791.681152, -3.068513, -1.218017
796.395752, 2.621959, 0.138253
801.110352, 1.558032, -1.907524
805.814941, 2.423152, 0.377597
810.529541, 1.631463, -1.870847
815.244141, 2.365596, 0.341093
819.958740, 1.480092, -1.924478
824.663330, 2.483973, 0.410606
829.377930, 1.799787, -1.802621
834.092529, 2.221273, 0.269630
838.807129, 1.219385, -2.005435
843.521729, 2.701461, 0.527669
848.226318, 2.587855, -1.445007
852.940918, 1.524011, -0.046223
857.655518, 0.993766, -1.988051
862.370117, 2.851928, 0.614035
867.074707, -2.948058, -1.196941
871.789307, -1.945029, 1.370587
876.503906, -1.910507, -0.091152
881.218506, -0.917784, 2.054434
885.933105, -2.930470, -0.670134
890.637695, 2.432625, 1.175652
895.352295, -2.833951, -1.162988
900.066895, 0.248276, 1.926912
904.781494, 2.524986, -1.240914
909.486084, 1.490958, -0.097441
914.200684, 0.994924, -1.984867
918.915283, 2.852407, 0.617205
923.629883, -2.942276, -1.189338
928.344482, -1.685406, 1.523605
933.049072, -2.151637, -0.205548
937.763672, -1.095977, 2.037870
942.478271, -2.802400, -0.593586
947.192871, -3.083153, 1.250934
951.907471, -1.741644, 0.278760
956.612061, -0.687892, 2.076842
961.326660, -3.104955, -0.789915
966.041260, 0.524756, 1.862171
970.755859, 2.355228, -1.365927
975.460449, 1.631681, -0.006907
980.175049, 0.945621, -2.016064
984.889648, 2.898896, 0.648835
989.604248, -2.652440, -1.158723
994.318848, 1.891372, 1.294527
