time,theta,omega
202.627914, 2.411942, 0.348461
207.345322, 1.854958, -1.708012
212.052734, 1.995274, 0.162131
216.770142, 1.317334, -1.890427
221.477554, 2.413150, 0.348959
226.194962, 1.857450, -1.706888
230.902374, 1.993106, 0.161189
235.619781, 1.316138, -1.890548
240.327194, 2.413883, 0.349228
245.044601, 1.858884, -1.706220
249.752014, 1.991810, 0.160593
254.469421, 1.315357, -1.890620
259.181671, 2.411392, 0.345029
263.896271, 1.864491, -1.702061
268.610870, 1.979667, 0.148716
273.315460, 1.334332, -1.884675
278.030060, 2.398205, 0.339619
282.744659, 1.838221, -1.714040
287.459259, 2.002905, 0.159058
292.163849, 1.347464, -1.883382
296.878448, 2.390448, 0.337126
301.593048, 1.824624, -1.720520
306.307648, 2.015601, 0.165315
311.022247, 1.337579, -1.882759
315.726837, 2.385436, 0.335911
320.441437, 1.816926, -1.724479
325.156036, 2.023399, 0.169649
329.870636, 1.344250, -1.882003
334.575226, 2.381951, 0.335421
339.289825, 1.812503, -1.727048
344.004425, 2.028496, 0.172915
348.719025, 1.349516, -1.881441
353.433624, 2.382695, 0.326860
358.138214, 1.810091, -1.728769
362.852814, 2.031931, 0.175519
367.567413, 1.353872, -1.881018
372.282013, 2.380802, 0.327130
376.986603, 1.809005, -1.729934
381.701202, 2.034276, 0.177684
386.415802, 1.357616, -1.880682
391.130402, 2.379324, 0.327588
395.845001, 1.791448, -1.731858
400.549591, 2.035916, 0.179561
405.264191, 1.360921, -1.880432
409.978790, 2.378166, 0.328211
414.693390, 1.791857, -1.732400
419.397980, 2.037026, 0.181231
424.112579, 1.363922, -1.880228
428.827179, 2.377225, 0.328935
433.541779, 1.792723, -1.732752
438.256378, 2.039490, 0.172962
442.960968, 1.366703, -1.880062
447.675568, 2.376427, 0.329731
452.390167, 1.793886, -1.732980
457.104767, 2.039997, 0.174389
461.809357, 1.369338, -1.879920
466.523956, 2.375734, 0.330577
471.238556, 1.795269, -1.733117
475.953156, 2.040316, 0.175743
480.667755, 1.353047, -1.880260
485.372345, 2.375130, 0.331467
490.086945, 1.796846, -1.733169
494.801544, 2.040486, 0.177032
499.516144, 1.355475, -1.880169
504.220734, 2.374578, 0.332382
508.935333, 1.798520, -1.733183
513.649902, 2.040592, 0.178321
518.364502, 1.357924, -1.880080
523.079102, 2.377295, 0.324785
527.783691, 1.800303, -1.733168
532.498291, 2.040596, 0.179555
537.212891, 1.360254, -1.880004
541.927490, 2.376820, 0.325736
546.642090, 1.784780, -1.734233
551.346680, 2.040560, 0.180762
556.061279, 1.362549, -1.879933
560.775879, 2.376377, 0.326700
565.490479, 1.786667, -1.734164
570.195068, 2.040465, 0.181948
