time,theta,omega
202.627914, 1.585383, 1.436915
207.345322, 2.110833, -1.606762
212.052734, 1.917321, 0.128871
216.770142, 0.930014, -2.054415
221.477554, 2.929271, 0.675820
226.194962, -2.423850, -1.171767
230.902374, 2.889449, 1.173258
235.619781, 0.668325, -1.926509
240.327194, 3.074080, 0.752216
245.044601, -1.124846, -1.638177
249.752014, -2.099911, 1.571151
254.469421, -1.912951, -0.117041
259.181671, -0.937297, 2.052228
263.896271, -2.918479, -0.663945
268.610870, 2.519924, 1.159434
273.315460, -2.544917, -1.155858
278.030060, 2.442953, 1.161971
282.744659, -2.843713, -1.161988
287.459259, 0.159427, 1.940146
292.163849, 2.594831, -1.196372
296.878448, 1.457328, -0.138683
301.593048, 0.992814, -1.979031
306.307648, 2.850916, 0.612939
311.022247, -2.967834, -1.191754
315.726837, -2.103845, 1.266918
320.441437, -1.758923, -0.023696
325.156036, -0.896114, 2.041768
329.870636, -2.943075, -0.677032
334.575226, 2.347307, 1.188352
339.289825, -3.097549, -1.211998
344.004425, 2.415291, 0.011413
348.719025, 1.060312, -2.064961
353.433624, 2.836263, 0.613737
358.138214, -3.012908, -1.208722
362.852814, -3.001995, 0.610577
367.567413, -0.121444, -1.951827
372.282013, -2.608571, 1.179624
376.986603, -1.449097, 0.151448
381.701202, -0.996487, 1.978358
386.415802, -2.849803, -0.614496
391.130402, 2.963227, 1.193332
395.845001, 2.063828, -1.289000
400.549591, 1.787781, 0.039348
405.264191, 0.900821, -2.045998
409.978790, 2.943005, 0.679830
414.693390, -2.342830, -1.180595
419.397980, 3.132480, 1.223107
424.112579, -2.112472, 0.146572
428.827179, -0.707262, 2.112971
433.541779, -3.102209, -0.790586
438.256378, 0.570842, 1.846299
442.960968, 2.340346, -1.384395
447.675568, 1.656636, 0.002959
452.390167, 0.931109, -2.021441
457.104767, 2.910873, 0.654602
461.809357, -2.576166, -1.167449
466.523956, 2.248219, 1.195748
471.238556, 2.898144, -1.297461
475.953156, 1.417888, -0.235801
480.667755, 0.963506, -1.977925
485.372345, 2.862273, 0.625590
490.086945, -2.873453, -1.181912
494.801544, -0.509665, 1.952356
499.516144, 3.084183, -0.834678
504.220734, -1.251462, 1.749030
508.935333, -2.570689, -0.428621
513.649902, -2.012617, 1.708251
518.364502, -2.030524, -0.179475
523.079102, -1.007182, 2.046106
527.783691, -2.858227, -0.632488
532.498291, 2.867676, 1.181099
537.212891, 0.414349, -1.962751
541.927490, -3.007797, 0.889119
546.642090, 2.961888, -0.639307
551.346680, -0.701090, 1.925862
556.061279, -3.046193, -0.731907
560.775879, 1.483915, 1.476154
565.490479, 2.090935, -1.604228
570.195068, 1.919958, 0.130918
574.909668, 0.953707, -2.050737
579.624268, 2.907876, 0.659113
584.338867, -2.579857, -1.159256
589.053467, 2.280549, 1.180709
593.758057, 2.957376, -1.279459
598.472656, 1.464030, -0.265683
603.187256, 0.901062, -2.000373
607.901855, 2.923846, 0.659281
612.606445, -2.503098, -1.170294
617.321045, 2.572638, 1.153359
622.035645, -2.326624, -1.177329
626.750244, -3.082237, 1.235600
631.464844, -1.784121, 0.268748
636.169434, -0.670744, 2.084724
640.884033, -3.121408, -0.802233
645.598633, 0.216536, 1.935106
650.313232, 2.544207, -1.226547
655.017822, 1.479246, -0.110113
659.732422, 0.993641, -1.983449
664.447021, 2.853705, 0.617270
669.161621, -2.939979, -1.188723
673.876221, -1.627237, 1.555954
678.580811, -2.207247, -0.231992
683.295410, -1.161788, 2.023982
688.010010, -2.752378, -0.562070
692.724609, -2.822730, 1.341498
697.429199, -1.400729, 0.177225
702.143799, -1.028821, 1.962823
706.858398, -2.820480, -0.594716
711.572998, 3.132520, 1.232699
716.287598, -2.092436, 0.160772
720.992188, -0.702634, 2.113917
725.706787, -3.107588, -0.797107
730.421387, 0.429822, 1.888838
735.135986, 2.408866, -1.326674
739.840576, 1.583774, -0.033120
744.555176, 0.958162, -2.007263
749.269775, 2.888426, 0.641801
753.984375, -2.721195, -1.162471
758.698975, 1.405815, 1.503340
763.403564, 2.086217, -1.603852
768.118164, 1.931420, 0.132114
772.832764, 0.951600, -2.050606
777.547363, 2.907327, 0.656154
782.251953, -2.586737, -1.166970
786.966553, 2.197506, 1.207292
791.681152, 2.786068, -1.338449
796.395752, 1.407084, -0.165869
801.110352, 1.019161, -1.962472
805.814941, 2.816507, 0.595883
810.529541, -3.137764, -1.237608
815.244141, 2.029800, -0.185156
819.958740, 0.660707, -2.108684
824.663330, 3.124121, 0.811253
829.377930, -0.060184, -1.960979
834.092529, -2.650453, 1.152032
838.807129, -1.440265, 0.183478
843.521729, -0.974714, 1.978458
848.226318, -2.854464, -0.620899
852.940918, 2.919071, 1.188999
857.655518, 1.328529, -1.709256
862.370117, 2.493139, 0.377827
867.074707, 1.764967, -1.820453
871.789307, 2.256679, 0.289610
876.503906, 1.278057, -1.991569
