time,theta,omega
202.627914, 2.326711, 0.305110
207.345322, 1.705031, -1.763964
212.052734, 2.103142, 0.204918
216.770142, 1.415122, -1.861655
221.477554, 2.326205, 0.304786
226.194962, 1.703934, -1.764348
230.902374, 2.103921, 0.205156
235.619781, 1.415608, -1.861498
240.327194, 2.325759, 0.304489
245.044601, 1.702924, -1.764694
249.752014, 2.104630, 0.205362
254.469421, 1.416031, -1.861356
259.181671, 2.322468, 0.299983
263.896271, 1.709372, -1.760212
268.610870, 2.091942, 0.192917
273.315460, 1.429343, -1.857130
278.030060, 2.313720, 0.297148
282.744659, 1.696934, -1.765745
287.459259, 2.103293, 0.198862
292.163849, 1.440923, -1.854673
296.878448, 2.306518, 0.294973
301.593048, 1.687297, -1.770144
306.307648, 2.112377, 0.203887
311.022247, 1.432489, -1.853226
315.726837, 2.300370, 0.293296
320.441437, 1.679637, -1.773750
325.156036, 2.119865, 0.208260
329.870636, 1.441482, -1.851333
334.575226, 2.295026, 0.292001
339.289825, 1.673435, -1.776775
344.004425, 2.126185, 0.212150
348.719025, 1.449628, -1.849625
353.433624, 2.293109, 0.282069
358.138214, 1.668351, -1.779362
362.852814, 2.131597, 0.215665
367.567413, 1.457068, -1.848078
372.282013, 2.288867, 0.281288
376.986603, 1.664141, -1.781603
381.701202, 2.136318, 0.218890
386.415802, 1.463988, -1.846643
391.130402, 2.284991, 0.280673
395.845001, 1.642723, -1.784687
400.549591, 2.140511, 0.221887
405.264191, 1.470445, -1.845330
409.978790, 2.281471, 0.280238
414.693390, 1.639767, -1.786436
419.397980, 2.144207, 0.224683
424.112579, 1.476507, -1.844109
428.827179, 2.278242, 0.279937
433.541779, 1.637305, -1.787999
438.256378, 2.149688, 0.217851
442.960968, 1.482234, -1.842972
447.675568, 2.275249, 0.279751
452.390167, 1.635247, -1.789408
457.104767, 2.152695, 0.220359
461.809357, 1.487688, -1.841898
466.523956, 2.272459, 0.279659
471.238556, 1.633539, -1.790679
475.953156, 2.155426, 0.222750
480.667755, 1.474478, -1.841711
485.372345, 2.269848, 0.279654
490.086945, 1.632121, -1.791844
494.801544, 2.157922, 0.225040
499.516144, 1.479491, -1.840772
504.220734, 2.267390, 0.279720
508.935333, 1.630967, -1.792906
513.649902, 2.160227, 0.227273
518.364502, 1.484387, -1.839875
523.079102, 2.267758, 0.270847
527.783691, 1.630086, -1.793881
532.498291, 2.162308, 0.229396
537.212891, 1.489022, -1.839034
541.927490, 2.265573, 0.271040
546.642090, 1.611423, -1.795831
551.346680, 2.164222, 0.231442
556.061279, 1.493504, -1.838230
560.775879, 2.263497, 0.271284
565.490479, 1.610877, -1.796668
570.195068, 2.166025, 0.233433
574.909668, 1.497871, -1.837454
579.624268, 2.261517, 0.271571
584.338867, 1.610491, -1.797445
589.053467, 2.169948, 0.225968
593.758057, 1.502118, -1.836710
598.472656, 2.259628, 0.271902
603.187256, 1.610260, -1.798163
607.901855, 2.171505, 0.227858
612.606445, 1.506234, -1.836000
617.321045, 2.257824, 0.272274
622.035645, 1.610164, -1.798832
626.750244, 2.172958, 0.229703
631.464844, 1.491898, -1.836170
636.169434, 2.256090, 0.272681
640.884033, 1.610191, -1.799456
645.598633, 2.174311, 0.231506
650.313232, 1.495826, -1.835525
655.017822, 2.254438, 0.273125
659.732422, 1.610324, -1.800036
664.447021, 2.175574, 0.233269
669.161621, 1.499672, -1.834904
673.876221, 2.255481, 0.264514
678.580811, 1.610552, -1.800583
683.295410, 2.176770, 0.235002
688.010010, 1.503452, -1.834296
692.724609, 2.253939, 0.265007
697.429199, 1.610872, -1.801095
702.143799, 2.177887, 0.236700
706.858398, 1.507149, -1.833712
711.572998, 2.252455, 0.265529
716.287598, 1.593250, -1.802614
720.992188, 2.178938, 0.238369
725.706787, 1.510781, -1.833144
730.421387, 2.251029, 0.266075
735.135986, 1.593747, -1.803070
739.840576, 2.179914, 0.240007
744.555176, 1.514339, -1.832595
749.269775, 2.249643, 0.266645
753.984375, 1.594308, -1.803499
758.698975, 2.183147, 0.232265
763.403564, 1.517832, -1.832062
768.118164, 2.248306, 0.267235
772.832764, 1.594919, -1.803899
777.547363, 2.184020, 0.233843
782.251953, 1.521240, -1.831546
786.966553, 2.247026, 0.267836
791.681152, 1.595620, -1.804279
796.395752, 2.184848, 0.235417
801.110352, 1.506313, -1.831928
805.814941, 2.245766, 0.268463
810.529541, 1.596379, -1.804634
815.244141, 2.185623, 0.236967
819.958740, 1.509650, -1.831452
824.663330, 2.244553, 0.269112
829.377930, 1.597202, -1.804965
834.092529, 2.186352, 0.238494
838.807129, 1.512949, -1.830984
843.521729, 2.245958, 0.260656
848.226318, 1.598044, -1.805289
852.940918, 2.187059, 0.240016
857.655518, 1.516234, -1.830517
862.370117, 2.244796, 0.261326
867.074707, 1.598943, -1.805592
871.789307, 2.187715, 0.241515
876.503906, 1.519451, -1.830071
881.218506, 2.243677, 0.262017
885.933105, 1.581834, -1.806895
890.637695, 2.188327, 0.242992
895.352295, 1.522625, -1.829633
900.066895, 2.242587, 0.262721
904.781494, 1.582842, -1.807167
909.486084, 2.188900, 0.244453
914.200684, 1.525757, -1.829208
918.915283, 2.241526, 0.263441
923.629883, 1.583884, -1.807425
928.344482, 2.191809, 0.236584
933.049072, 1.528868, -1.828787
937.763672, 2.240488, 0.264171
942.478271, 1.584975, -1.807664
947.192871, 2.192332, 0.238022
951.907471, 1.513636, -1.829276
956.612061, 2.239473, 0.264912
961.326660, 1.586085, -1.807895
966.041260, 2.192825, 0.239448
970.755859, 1.516672, -1.828889
975.460449, 2.238478, 0.265666
980.175049, 1.587244, -1.808108
984.889648, 2.193286, 0.240861
989.604248, 1.519684, -1.828506
994.318848, 2.240085, 0.257288
