time,theta,omega
202.627914, 1.743914, 0.067178
207.345322, 1.134692, -1.944037
212.052734, 2.626898, 0.471952
216.770142, 2.390182, -1.490779
221.477554, 1.597737, 0.009420
226.194962, 1.179070, -1.910684
230.902374, 2.583165, 0.444065
235.619781, 2.226414, -1.567480
240.327194, 1.742156, 0.066331
245.044601, 1.134632, -1.943718
249.752014, 2.626666, 0.471621
254.469421, 2.388695, -1.491347
259.181671, 1.596135, 0.006103
263.896271, 1.192765, -1.904751
268.610870, 2.564996, 0.426674
273.315460, 2.176441, -1.593334
278.030060, 1.786482, 0.082116
282.744659, 1.146452, -1.945274
287.459259, 2.614031, 0.459238
292.163849, 2.355810, -1.510274
296.878448, 1.629195, 0.022440
301.593048, 1.183826, -1.913664
306.307648, 2.576704, 0.436275
311.022247, 2.207792, -1.573137
315.726837, 1.747817, 0.069796
320.441437, 1.154593, -1.939365
325.156036, 2.608022, 0.457475
329.870636, 2.325012, -1.518948
334.575226, 1.645990, 0.031521
339.289825, 1.182090, -1.917996
344.004425, 2.581637, 0.441728
348.719025, 2.232299, -1.563328
353.433624, 1.729798, 0.054963
358.138214, 1.162044, -1.936161
362.852814, 2.603622, 0.456958
367.567413, 2.315885, -1.524966
372.282013, 1.657326, 0.028193
376.986603, 1.182782, -1.920766
381.701202, 2.584284, 0.445774
386.415802, 2.248974, -1.557201
391.130402, 1.718105, 0.052900
395.845001, 1.149413, -1.933630
400.549591, 2.600169, 0.457099
405.264191, 2.310478, -1.529225
409.978790, 1.665183, 0.033642
414.693390, 1.165477, -1.922415
419.397980, 2.585744, 0.449077
424.112579, 2.261478, -1.553044
428.827179, 1.710116, 0.052246
433.541779, 1.155605, -1.932191
438.256378, 2.601843, 0.450264
442.960968, 2.307448, -1.532370
447.675568, 1.670937, 0.038279
452.390167, 1.168153, -1.923844
457.104767, 2.590908, 0.444464
461.809357, 2.271428, -1.550089
466.523956, 1.704393, 0.052448
471.238556, 1.161390, -1.931153
475.953156, 2.599467, 0.451131
480.667755, 2.290774, -1.534514
485.372345, 1.675195, 0.042329
490.086945, 1.171349, -1.924908
494.801544, 2.591154, 0.447015
499.516144, 2.264145, -1.547883
504.220734, 1.700216, 0.053240
508.935333, 1.166860, -1.930399
513.649902, 2.597453, 0.452255
518.364502, 2.290853, -1.536226
523.079102, 1.678591, 0.035823
527.783691, 1.174997, -1.925681
532.498291, 2.591002, 0.449346
537.212891, 2.271043, -1.546379
541.927490, 1.697682, 0.044397
546.642090, 1.152829, -1.929491
551.346680, 2.595645, 0.453508
556.061279, 2.291665, -1.537566
560.775879, 1.680965, 0.039136
565.490479, 1.159518, -1.925965
570.195068, 2.590669, 0.451533
574.909668, 2.277237, -1.545188
579.624268, 1.695296, 0.045879
584.338867, 1.157900, -1.929116
589.053467, 2.598490, 0.447439
593.758057, 2.293149, -1.538592
598.472656, 1.682745, 0.042220
603.187256, 1.163487, -1.926468
607.901855, 2.594599, 0.446151
612.606445, 2.282692, -1.544345
617.321045, 1.693552, 0.047605
622.035645, 1.162825, -1.928860
626.750244, 2.597020, 0.448895
631.464844, 2.279757, -1.539216
636.169434, 1.684062, 0.045125
640.884033, 1.167589, -1.926861
645.598633, 2.593962, 0.448140
650.313232, 2.272295, -1.543581
655.017822, 1.692178, 0.049472
659.732422, 1.167651, -1.928673
664.447021, 2.595644, 0.450415
669.161621, 2.282115, -1.539832
673.876221, 1.685431, 0.037782
678.580811, 1.171793, -1.927174
683.295410, 2.593213, 0.450061
688.010010, 2.276941, -1.543118
692.724609, 1.691561, 0.041348
697.429199, 1.172384, -1.928550
702.143799, 2.594350, 0.451991
706.858398, 2.284796, -1.540293
711.572998, 1.686157, 0.040458
716.287598, 1.156786, -1.927066
720.992188, 2.592395, 0.451941
725.706787, 2.281360, -1.542762
730.421387, 1.690747, 0.043432
735.135986, 1.157788, -1.928116
739.840576, 2.593121, 0.453604
744.555176, 2.287731, -1.540636
749.269775, 1.686653, 0.043047
753.984375, 1.161132, -1.927289
758.698975, 2.595957, 0.446329
763.403564, 2.285502, -1.542537
768.118164, 1.690175, 0.045606
772.832764, 1.162395, -1.928103
777.547363, 2.596411, 0.447802
782.251953, 2.290770, -1.540916
786.966553, 1.687032, 0.045574
791.681152, 1.165465, -1.927479
796.395752, 2.595065, 0.448139
801.110352, 2.274140, -1.542210
805.814941, 1.689648, 0.047785
810.529541, 1.167004, -1.928097
815.244141, 2.595263, 0.449465
819.958740, 2.278542, -1.541002
824.663330, 1.687299, 0.048073
829.377930, 1.169866, -1.927637
834.092529, 2.594126, 0.449939
838.807129, 2.278094, -1.542072
843.521729, 1.689630, 0.039895
848.226318, 1.171582, -1.928106
852.940918, 2.594144, 0.451149
857.655518, 2.281863, -1.541162
862.370117, 1.687842, 0.040405
867.074707, 1.174284, -1.927764
871.789307, 2.593158, 0.451719
876.503906, 2.281957, -1.541975
881.218506, 1.689305, 0.042169
885.933105, 1.156855, -1.927771
890.637695, 2.593035, 0.452844
895.352295, 2.285227, -1.541303
900.066895, 1.687964, 0.042848
904.781494, 1.159458, -1.927541
909.486084, 2.592163, 0.453487
914.200684, 2.285755, -1.541914
918.915283, 1.689039, 0.044463
923.629883, 1.161409, -1.927828
928.344482, 2.596400, 0.447104
933.049072, 2.288620, -1.541429
937.763672, 1.688050, 0.045278
942.478271, 1.163903, -1.927670
947.192871, 2.595644, 0.447816
951.907471, 2.274119, -1.541725
956.612061, 1.688779, 0.046760
961.326660, 1.165948, -1.927879
966.041260, 2.595324, 0.448813
970.755859, 2.276653, -1.541394
975.460449, 1.688082, 0.047686
980.175049, 1.168373, -1.927777
984.889648, 2.594626, 0.449569
989.604248, 2.277802, -1.541714
994.318848, 1.688996, 0.038962
