time,theta,omega
202.627914, 1.522862, -0.024834
207.345322, 1.199509, -1.896155
212.052734, 2.571392, 0.436965
216.770142, 2.173027, -1.595594
221.477554, 1.796758, 0.087134
226.194962, 1.113763, -1.959501
230.902374, 2.655464, 0.490450
235.619781, 2.493191, -1.446197
240.327194, 1.516541, -0.028032
245.044601, 1.202722, -1.894090
249.752014, 2.568218, 0.434871
254.469421, 2.161548, -1.600839
259.181671, 1.803977, 0.086990
263.896271, 1.127419, -1.955009
268.610870, 2.638036, 0.473306
273.315460, 2.431987, -1.477109
278.030060, 1.568168, -0.005126
282.744659, 1.191127, -1.904697
287.459259, 2.575044, 0.433976
292.163849, 2.201709, -1.585411
296.878448, 1.772680, 0.077847
301.593048, 1.133521, -1.950781
306.307648, 2.634058, 0.472821
311.022247, 2.408627, -1.482061
315.726837, 1.578510, 0.001676
320.441437, 1.190664, -1.907771
325.156036, 2.578609, 0.438543
329.870636, 2.205458, -1.578101
334.575226, 1.758413, 0.074791
339.289825, 1.139378, -1.948719
344.004425, 2.631153, 0.473227
348.719025, 2.404727, -1.485659
353.433624, 1.584806, -0.003260
358.138214, 1.192192, -1.909636
362.852814, 2.580327, 0.441976
367.567413, 2.218707, -1.573587
372.282013, 1.750417, 0.063745
376.986603, 1.144913, -1.947448
381.701202, 2.628817, 0.474054
386.415802, 2.403217, -1.488134
391.130402, 1.589125, 0.000889
395.845001, 1.175584, -1.910696
400.549591, 2.581120, 0.444839
405.264191, 2.228764, -1.570565
409.978790, 1.744580, 0.063917
414.693390, 1.130747, -1.946052
419.397980, 2.626793, 0.475104
424.112579, 2.402962, -1.490033
428.827179, 1.592363, 0.004587
433.541779, 1.178609, -1.911661
438.256378, 2.585828, 0.439915
442.960968, 2.237152, -1.568337
447.675568, 1.740245, 0.064668
452.390167, 1.135890, -1.945466
457.104767, 2.629678, 0.469058
461.809357, 2.403637, -1.491494
466.523956, 1.594794, 0.007944
471.238556, 1.181985, -1.912401
475.953156, 2.585816, 0.442290
480.667755, 2.228707, -1.566697
485.372345, 1.736926, 0.065808
490.086945, 1.140923, -1.945037
494.801544, 2.628023, 0.470370
499.516144, 2.389940, -1.492023
504.220734, 1.596744, 0.011102
508.935333, 1.185587, -1.912996
513.649902, 2.585634, 0.444576
518.364502, 2.235423, -1.565275
523.079102, 1.734684, 0.057028
527.783691, 1.145945, -1.944677
532.498291, 2.626435, 0.471757
537.212891, 2.391559, -1.493068
541.927490, 1.598417, 0.004159
546.642090, 1.170256, -1.913259
551.346680, 2.585232, 0.446721
556.061279, 2.241346, -1.564203
560.775879, 1.732540, 0.058618
565.490479, 1.131374, -1.943890
570.195068, 2.624967, 0.473198
574.909668, 2.393547, -1.493914
579.624268, 1.599717, 0.007037
584.338867, 1.174144, -1.913691
589.053467, 2.589144, 0.441317
593.758057, 2.246899, -1.563306
598.472656, 1.730716, 0.060333
603.187256, 1.136191, -1.943726
607.901855, 2.628228, 0.467415
612.606445, 2.395792, -1.494645
617.321045, 1.600786, 0.009822
622.035645, 1.178159, -1.914046
626.750244, 2.588547, 0.443326
631.464844, 2.236407, -1.562612
636.169434, 1.729259, 0.062185
640.884033, 1.140960, -1.943611
645.598633, 2.626883, 0.468936
650.313232, 2.383299, -1.494628
655.017822, 1.601669, 0.012531
659.732422, 1.182237, -1.914348
664.447021, 2.587887, 0.445296
669.161621, 2.241371, -1.561992
673.876221, 1.728497, 0.053952
678.580811, 1.145686, -1.943518
683.295410, 2.625583, 0.470487
688.010010, 2.385942, -1.495170
692.724609, 1.602432, 0.005160
697.429199, 1.186386, -1.914594
702.143799, 2.587150, 0.447222
706.858398, 2.246065, -1.561499
711.572998, 1.727446, 0.055961
716.287598, 1.130953, -1.942921
720.992188, 2.624315, 0.472062
725.706787, 2.388730, -1.495645
730.421387, 1.603039, 0.007751
735.135986, 1.171439, -1.914578
739.840576, 2.586366, 0.449119
744.555176, 2.250620, -1.561072
749.269775, 1.726513, 0.058016
753.984375, 1.135640, -1.942908
758.698975, 2.627705, 0.466369
763.403564, 2.391513, -1.496121
768.118164, 1.603645, 0.010342
772.832764, 1.175627, -1.914809
777.547363, 2.590000, 0.443524
782.251953, 2.255053, -1.560693
786.966553, 1.725664, 0.060086
791.681152, 1.140266, -1.942906
796.395752, 2.626500, 0.467966
801.110352, 2.379516, -1.495873
805.814941, 1.604065, 0.012844
810.529541, 1.179905, -1.914988
815.244141, 2.589139, 0.445373
819.958740, 2.243691, -1.560400
824.663330, 1.724997, 0.062240
829.377930, 1.144893, -1.942927
834.092529, 2.625303, 0.469589
838.807129, 2.382556, -1.496225
843.521729, 1.604492, 0.005326
848.226318, 1.184194, -1.915148
852.940918, 2.588275, 0.447220
857.655518, 2.247936, -1.560119
862.370117, 1.724865, 0.054257
867.074707, 1.149528, -1.942936
871.789307, 2.624099, 0.471209
876.503906, 2.385603, -1.496580
881.218506, 1.604870, 0.007826
885.933105, 1.169357, -1.915050
890.637695, 2.587385, 0.449051
895.352295, 2.252093, -1.559880
900.066895, 1.724286, 0.056445
904.781494, 1.134731, -1.942448
909.486084, 2.622905, 0.472837
914.200684, 2.388698, -1.496908
918.915283, 1.605206, 0.010306
923.629883, 1.173678, -1.915217
928.344482, 2.590914, 0.443408
933.049072, 2.256221, -1.559654
937.763672, 1.723730, 0.058643
942.478271, 1.139330, -1.942503
947.192871, 2.626399, 0.467205
951.907471, 2.376895, -1.496584
956.612061, 1.605479, 0.012760
961.326660, 1.178013, -1.915358
966.041260, 2.590010, 0.445227
970.755859, 2.244713, -1.559429
975.460449, 1.723203, 0.060854
980.175049, 1.143931, -1.942550
984.889648, 2.625240, 0.468851
989.604248, 2.380088, -1.496868
994.318848, 1.605767, 0.005182
