time,theta,omega
202.627914, 2.706197, 0.521787
207.345322, 2.635466, -1.402701
212.052734, 1.449856, -0.079903
216.770142, 1.122816, -1.926274
221.477554, 2.689506, 0.510959
226.194962, 2.560130, -1.435848
230.902374, 1.505460, -0.044847
235.619781, 1.093086, -1.943132
240.327194, 2.717002, 0.528609
245.044601, 2.684616, -1.381429
249.752014, 1.418078, -0.105340
254.469421, 1.138979, -1.916486
259.181671, 2.670960, 0.496210
263.896271, 2.484669, -1.468424
268.610870, 1.559777, -0.022464
273.315460, 1.091043, -1.953726
278.030060, 2.720756, 0.530527
282.744659, 2.712924, -1.369011
287.459259, 1.397280, -0.128291
292.163849, 1.174620, -1.905250
296.878448, 2.643851, 0.482356
301.593048, 2.382684, -1.517208
306.307648, 1.650810, 0.021102
311.022247, 1.041682, -1.974972
315.726837, 2.752084, 0.553690
320.441437, 2.872959, -1.307197
325.156036, 1.364017, -0.223917
329.870636, 1.137503, -1.906527
334.575226, 2.658715, 0.492931
339.289825, 2.449170, -1.488365
344.004425, 1.595887, -0.000836
348.719025, 1.065390, -1.962560
353.433624, 2.737904, 0.536383
358.138214, 2.786744, -1.342740
362.852814, 1.370033, -0.163754
367.567413, 1.170913, -1.898702
372.282013, 2.639165, 0.473720
376.986603, 2.360293, -1.531213
381.701202, 1.676827, 0.036890
386.415802, 1.043748, -1.980913
391.130402, 2.762124, 0.555047
395.845001, 2.901664, -1.291760
400.549591, 1.378098, -0.243735
405.264191, 1.117001, -1.917451
409.978790, 2.686092, 0.504321
414.693390, 2.545239, -1.440478
419.397980, 1.509950, -0.039283
424.112579, 1.113775, -1.939509
428.827179, 2.698662, 0.515492
433.541779, 2.609523, -1.412838
438.256378, 1.461964, -0.076334
442.960968, 1.140891, -1.925139
447.675568, 2.674918, 0.501444
452.390167, 2.509858, -1.458274
457.104767, 1.540894, -0.030226
461.809357, 1.102963, -1.948653
466.523956, 2.711765, 0.526344
471.238556, 2.677607, -1.385318
475.953156, 1.418788, -0.106443
480.667755, 1.148903, -1.911350
485.372345, 2.652477, 0.489539
490.086945, 2.423785, -1.499479
494.801544, 1.616963, 0.008002
499.516144, 1.056107, -1.967570
504.220734, 2.740426, 0.547562
