time,theta,omega
202.627914, 1.536672, -0.028099
207.345322, 1.074772, -1.953340
212.052734, 2.735391, 0.540725
216.770142, 2.770281, -1.346440
221.477554, 1.378204, -0.153618
226.194962, 1.150010, -1.907394
230.902374, 2.664072, 0.494429
235.619781, 2.447412, -1.487485
240.327194, 1.599737, 0.002462
245.044601, 1.046741, -1.969791
249.752014, 2.761365, 0.557725
254.469421, 2.897765, -1.296780
259.181671, 1.374391, -0.240267
263.896271, 1.114239, -1.915997
268.610870, 2.685801, 0.500518
273.315460, 2.543404, -1.446864
278.030060, 1.519530, -0.037894
282.744659, 1.098650, -1.943403
287.459259, 2.709142, 0.518475
292.163849, 2.654903, -1.398815
296.878448, 1.438219, -0.087981
301.593048, 1.143469, -1.918804
306.307648, 2.668824, 0.493753
311.022247, 2.468643, -1.474573
315.726837, 1.571931, -0.009058
320.441437, 1.078807, -1.957992
325.156036, 2.730720, 0.534932
329.870636, 2.749868, -1.352429
334.575226, 1.381165, -0.143654
339.289825, 1.172763, -1.902273
344.004425, 2.643493, 0.479886
348.719025, 2.371786, -1.521160
353.433624, 1.658818, 0.022269
358.138214, 1.052222, -1.978749
362.852814, 2.759329, 0.556402
367.567413, 2.898854, -1.296222
372.282013, 1.373979, -0.244480
376.986603, 1.126241, -1.916798
381.701202, 2.683467, 0.506079
386.415802, 2.544018, -1.444158
391.130402, 1.515427, -0.042984
395.845001, 1.094792, -1.942030
400.549591, 2.703688, 0.522039
405.264191, 2.642355, -1.401728
409.978790, 1.443534, -0.086654
414.693390, 1.134759, -1.920402
419.397980, 2.668119, 0.500412
424.112579, 2.490559, -1.470130
428.827179, 1.562103, -0.016766
433.541779, 1.077208, -1.955148
438.256378, 2.728299, 0.530278
442.960968, 2.740429, -1.362264
447.675568, 1.388809, -0.135303
452.390167, 1.164892, -1.904158
457.104767, 2.647253, 0.479262
461.809357, 2.391920, -1.517234
466.523956, 1.650277, 0.025707
471.238556, 1.048700, -1.976634
475.953156, 2.758598, 0.552819
480.667755, 2.882913, -1.299479
485.372345, 1.370838, -0.230447
490.086945, 1.130906, -1.912830
494.801544, 2.676161, 0.498579
499.516144, 2.502159, -1.460634
504.220734, 1.546093, -0.020180
508.935333, 1.093663, -1.951160
513.649902, 2.718993, 0.528948
518.364502, 2.701282, -1.374080
523.079102, 1.404236, -0.122258
527.783691, 1.167547, -1.908756
532.498291, 2.651249, 0.486636
537.212891, 2.409489, -1.504975
541.927490, 1.627881, 0.010604
546.642090, 1.045409, -1.971061
551.346680, 2.749058, 0.551190
556.061279, 2.854394, -1.314414
560.775879, 1.362229, -0.211854
565.490479, 1.143404, -1.904708
570.195068, 2.654952, 0.490397
574.909668, 2.430753, -1.497013
579.624268, 1.612412, 0.006077
584.338867, 1.055465, -1.967739
589.053467, 2.748003, 0.542660
593.758057, 2.831884, -1.325122
598.472656, 1.362528, -0.192916
