time,theta,omega
202.627914, 1.774035, 0.078584
207.345322, 1.123113, -1.952641
212.052734, 2.642315, 0.481944
216.770142, 2.445532, -1.466629
221.477554, 1.553397, -0.010187
226.194962, 1.191748, -1.901692
230.902374, 2.574875, 0.438979
235.619781, 2.191048, -1.585583
240.327194, 1.777090, 0.079579
245.044601, 1.122548, -1.953085
249.752014, 2.642746, 0.482079
254.469421, 2.446747, -1.465937
259.181671, 1.549481, -0.014467
263.896271, 1.206593, -1.894991
268.610870, 2.555569, 0.420927
273.315460, 2.138805, -1.612396
278.030060, 1.823400, 0.096182
282.744659, 1.138405, -1.953624
287.459259, 2.626999, 0.467825
292.163849, 2.399701, -1.491389
296.878448, 1.594212, 0.007672
301.593048, 1.189839, -1.908201
306.307648, 2.574367, 0.434774
311.022247, 2.193367, -1.581413
315.726837, 1.764064, 0.075876
320.441437, 1.144594, -1.945807
325.156036, 2.621444, 0.466004
329.870636, 2.369653, -1.499581
334.575226, 1.610358, 0.016728
339.289825, 1.187348, -1.912719
344.004425, 2.579892, 0.440561
348.719025, 2.219826, -1.570699
353.433624, 1.744357, 0.060364
358.138214, 1.151579, -1.942577
362.852814, 2.617327, 0.465614
367.567413, 2.361225, -1.505282
372.282013, 1.620856, 0.013298
376.986603, 1.187596, -1.915551
381.701202, 2.582868, 0.444787
386.415802, 2.237571, -1.564068
391.130402, 1.731705, 0.057929
395.845001, 1.138659, -1.939958
400.549591, 2.613995, 0.465799
405.264191, 2.356002, -1.509470
409.978790, 1.628480, 0.018736
414.693390, 1.169915, -1.917351
419.397980, 2.584660, 0.448277
424.112579, 2.251231, -1.559372
428.827179, 1.722682, 0.056879
433.541779, 1.144818, -1.938434
438.256378, 2.615728, 0.458994
442.960968, 2.352670, -1.512775
447.675568, 1.634466, 0.023510
452.390167, 1.172119, -1.918960
457.104767, 2.590212, 0.443893
461.809357, 2.262558, -1.555770
466.523956, 1.715731, 0.056612
471.238556, 1.150689, -1.937241
475.953156, 2.613213, 0.459750
480.667755, 2.335543, -1.515034
485.372345, 1.639259, 0.027805
490.086945, 1.174818, -1.920249
494.801544, 2.590884, 0.446701
499.516144, 2.256745, -1.552873
504.220734, 1.710201, 0.056883
508.935333, 1.156355, -1.936279
513.649902, 2.610954, 0.460701
518.364502, 2.334613, -1.517239
523.079102, 1.643375, 0.021694
527.783691, 1.177933, -1.921301
532.498291, 2.591208, 0.449320
537.212891, 2.265351, -1.550572
541.927490, 1.706188, 0.047455
546.642090, 1.142555, -1.935039
551.346680, 2.608830, 0.461738
556.061279, 2.334172, -1.519188
560.775879, 1.646836, 0.025443
565.490479, 1.161977, -1.921919
570.195068, 2.591352, 0.451799
574.909668, 2.273259, -1.548580
579.624268, 1.702274, 0.048347
584.338867, 1.147949, -1.934390
589.053467, 2.611410, 0.455503
593.758057, 2.334289, -1.520877
598.472656, 1.649806, 0.028997
603.187256, 1.165418, -1.922738
607.901855, 2.595765, 0.446719
612.606445, 2.280473, -1.546914
617.321045, 1.698972, 0.049472
622.035645, 1.153235, -1.933840
626.750244, 2.609557, 0.456706
631.464844, 2.319627, -1.522016
636.169434, 1.652388, 0.032398
640.884033, 1.169002, -1.923456
645.598633, 2.595596, 0.449003
650.313232, 2.271754, -1.545356
655.017822, 1.696094, 0.050755
659.732422, 1.158418, -1.933363
664.447021, 2.607803, 0.457975
669.161621, 2.320558, -1.523321
673.876221, 1.654875, 0.025571
678.580811, 1.172724, -1.924078
683.295410, 2.595306, 0.451208
688.010010, 2.278097, -1.544098
692.724609, 1.693986, 0.042048
697.429199, 1.163531, -1.932940
702.143799, 2.606121, 0.459294
706.858398, 2.321787, -1.524484
711.572998, 1.656876, 0.028738
716.287598, 1.157284, -1.924299
720.992188, 2.594918, 0.453357
725.706787, 2.284100, -1.543005
730.421387, 1.691767, 0.043587
735.135986, 1.149263, -1.932168
739.840576, 2.604502, 0.460653
744.555176, 2.323268, -1.525528
749.269775, 1.658650, 0.031819
753.984375, 1.161172, -1.924824
758.698975, 2.598928, 0.448027
763.403564, 2.289812, -1.542049
