time,theta,omega
202.627914, 2.221556, 1.207116
207.345322, 2.855367, -1.306510
212.052734, 1.397478, -0.207557
216.770142, 1.021670, -1.958209
221.477554, 2.811978, 0.590089
226.194962, 3.116165, -1.238399
230.902374, 1.874045, -0.241101
235.619781, 0.652818, -2.090245
240.327194, 3.122349, 0.803838
245.044601, -0.138353, -1.945427
249.752014, -2.612055, 1.180644
254.469421, -1.442374, 0.155317
259.181671, -1.022700, 1.964723
263.896271, -2.809062, -0.584295
268.610870, -3.093053, 1.241533
273.315460, -1.788769, 0.265613
278.030060, -0.689107, 2.076706
282.744659, -3.088291, -0.775789
287.459259, 0.806951, 1.762964
292.163849, 2.242804, -1.458585
296.878448, 1.746026, 0.048193
301.593048, 0.947133, -2.025476
306.307648, 2.886465, 0.639201
311.022247, -2.726075, -1.154788
315.726837, 1.388098, 1.515478
320.441437, 2.098810, -1.590474
325.156036, 1.903865, 0.117854
329.870636, 0.962306, -2.038933
334.575226, 2.872298, 0.638976
339.289825, -2.772447, -1.165364
344.004425, 0.889144, 1.730748
348.719025, 2.194449, -1.488453
353.433624, 1.786339, 0.059696
358.138214, 0.953467, -2.031341
362.852814, 2.886751, 0.643451
367.567413, -2.704148, -1.157263
372.282013, 1.537422, 1.440548
376.986603, 2.124840, -1.593087
381.701202, 1.891076, 0.117458
386.415802, 0.966905, -2.038769
391.130402, 2.877872, 0.635965
395.845001, -2.771590, -1.158467
400.549591, 0.970514, 1.700986
405.264191, 2.167570, -1.514078
409.978790, 1.820196, 0.078569
414.693390, 0.942654, -2.033715
419.397980, 2.884198, 0.645748
424.112579, -2.700439, -1.160786
428.827179, 1.530060, 1.447619
433.541779, 2.113895, -1.593540
438.256378, 1.892205, 0.111073
442.960968, 0.974114, -2.039438
447.675568, 2.875618, 0.637974
452.390167, -2.767769, -1.161806
457.104767, 0.979215, 1.691075
461.809357, 2.173640, -1.513188
466.523956, 1.819104, 0.081715
471.238556, 0.949677, -2.034323
475.953156, 2.888404, 0.642036
480.667755, -2.707754, -1.154236
485.372345, 1.526366, 1.453031
490.086945, 2.119812, -1.593290
494.801544, 1.891570, 0.114496
499.516144, 0.960802, -2.038217
504.220734, 2.873423, 0.640021
508.935333, -2.763527, -1.165115
513.649902, 0.975279, 1.696134
518.364502, 2.163156, -1.514219
523.079102, 1.820315, 0.075532
527.783691, 0.956933, -2.035063
532.498291, 2.886118, 0.644051
537.212891, -2.703811, -1.157789
541.927490, 1.534771, 1.442299
546.642090, 2.109262, -1.593699
551.346680, 1.891349, 0.118103
556.061279, 0.968040, -2.038889
560.775879, 2.877501, 0.636248
565.490479, -2.771210, -1.158984
570.195068, 0.967322, 1.702815
574.909668, 2.169149, -1.513396
579.624268, 1.819316, 0.078720
584.338867, 0.943629, -2.033739
589.053467, 2.890304, 0.640334
593.758057, -2.699621, -1.161305
598.472656, 1.530869, 1.447817
603.187256, 2.115112, -1.593465
607.901855, 1.891874, 0.111500
612.606445, 0.975121, -2.039515
617.321045, 2.875315, 0.638298
622.035645, -2.766977, -1.162290
626.750244, 0.980216, 1.691165
631.464844, 2.158650, -1.514397
636.169434, 1.819751, 0.082555
640.884033, 0.950822, -2.034491
645.598633, 2.888038, 0.642329
650.313232, -2.707297, -1.154771
655.017822, 1.524480, 1.454445
659.732422, 2.120357, -1.593300
664.447021, 1.891727, 0.115104
669.161621, 0.961929, -2.038330
673.876221, 2.879398, 0.634505
678.580811, -2.763133, -1.165635
683.295410, 0.972155, 1.697912
688.010010, 2.164684, -1.513543
692.724609, 1.819444, 0.075654
697.429199, 0.957844, -2.035078
702.143799, 2.885839, 0.644347
706.858398, -2.703038, -1.158280
711.572998, 1.535567, 1.442475
716.287598, 2.110433, -1.593621
