time,theta,omega
202.627914, 2.635168, 0.477066
207.345322, 2.416395, -1.480157
212.052734, 1.578437, 0.000821
216.770142, 1.179443, -1.909194
221.477554, 2.586325, 0.446035
226.194962, 2.231578, -1.566599
230.902374, 1.741111, 0.065817
235.619781, 1.126728, -1.947272
240.327194, 2.637548, 0.478493
245.044601, 2.425443, -1.475829
249.752014, 1.570431, -0.002807
254.469421, 1.182973, -1.906837
259.181671, 2.579771, 0.439153
263.896271, 2.216449, -1.572129
268.610870, 1.747040, 0.061134
273.315460, 1.150706, -1.943030
278.030060, 2.617889, 0.465738
282.744659, 2.362604, -1.504450
287.459259, 1.619319, 0.012425
292.163849, 1.187735, -1.915139
296.878448, 2.582392, 0.444238
301.593048, 2.235127, -1.565041
306.307648, 1.733559, 0.058391
311.022247, 1.137872, -1.940279
315.726837, 2.614460, 0.465860
320.441437, 2.356997, -1.508825
325.156036, 1.627288, 0.018012
329.870636, 1.169914, -1.917035
334.575226, 2.584334, 0.447830
339.289825, 2.249321, -1.560088
344.004425, 1.724058, 0.057160
348.719025, 1.144084, -1.938679
353.433624, 2.616133, 0.459010
358.138214, 2.353426, -1.512241
362.852814, 1.633483, 0.022872
367.567413, 1.172034, -1.918701
372.282013, 2.589960, 0.443492
376.986603, 2.260931, -1.556357
381.701202, 1.716857, 0.056799
386.415802, 1.150008, -1.937436
391.130402, 2.613550, 0.459715
395.845001, 2.336017, -1.514624
400.549591, 1.638521, 0.027257
405.264191, 1.174612, -1.920055
409.978790, 2.590743, 0.446357
414.693390, 2.255462, -1.553295
419.397980, 1.711007, 0.056939
424.112579, 1.155701, -1.936427
428.827179, 2.611227, 0.460604
433.541779, 2.334770, -1.516957
438.256378, 1.642871, 0.021211
442.960968, 1.177585, -1.921165
447.675568, 2.591150, 0.449000
452.390167, 2.264275, -1.550872
457.104767, 1.706765, 0.047392
461.809357, 1.161238, -1.935597
466.523956, 2.609088, 0.461620
471.238556, 2.334229, -1.518955
475.953156, 1.646422, 0.024995
480.667755, 1.161595, -1.921804
485.372345, 2.591321, 0.451498
490.086945, 2.272277, -1.548834
494.801544, 1.702777, 0.048256
499.516144, 1.147302, -1.934473
504.220734, 2.607090, 0.462730
508.935333, 2.334272, -1.520678
513.649902, 1.649481, 0.028602
518.364502, 1.165038, -1.922654
523.079102, 2.595773, 0.446471
527.783691, 2.279715, -1.547087
532.498291, 1.699322, 0.049349
537.212891, 1.152668, -1.933901
541.927490, 2.609751, 0.456578
546.642090, 2.319563, -1.521860
551.346680, 1.652117, 0.032038
556.061279, 1.168614, -1.923382
560.775879, 2.595626, 0.448765
565.490479, 2.271086, -1.545487
570.195068, 1.696357, 0.050601
574.909668, 1.157881, -1.933403
579.624268, 2.607974, 0.457830
584.338867, 2.320405, -1.523207
589.053467, 1.654684, 0.025243
593.758057, 1.172311, -1.924025
598.472656, 2.595351, 0.450982
603.187256, 2.277466, -1.544212
607.901855, 1.694213, 0.041882
612.606445, 1.163009, -1.932974
617.321045, 2.606287, 0.459143
622.035645, 2.321614, -1.524382
626.750244, 1.656700, 0.028417
631.464844, 1.156876, -1.924242
636.169434, 2.594960, 0.453130
