time,theta,omega
202.627914, 0.900668, 1.727763
207.345322, 2.188168, -1.491785
212.052734, 1.792078, 0.069568
216.770142, 0.946307, -2.028288
221.477554, 2.882320, 0.640726
226.194962, -2.726894, -1.154828
230.902374, 1.360994, 1.525899
235.619781, 2.091811, -1.587117
240.327194, 1.903374, 0.120883
245.044601, 0.967052, -2.036717
249.752014, 2.870993, 0.634849
254.469421, -2.793023, -1.160080
259.181671, 0.710619, 1.795516
263.896271, 2.287530, -1.416459
268.610870, 1.683781, 0.013840
273.315460, 0.981417, -2.008282
278.030060, 2.847687, 0.615302
282.744659, -2.938868, -1.180443
287.459259, -1.596917, 1.570217
292.163849, -2.215821, -0.236591
296.878448, -1.216299, 2.001320
301.593048, -2.682909, -0.518168
306.307648, -2.531595, 1.457029
311.022247, -1.543388, 0.035849
315.726837, -1.040280, 1.974308
320.441437, -2.793090, -0.578372
325.156036, -3.037839, 1.258156
329.870636, -1.578671, 0.301131
334.575226, -0.832497, 2.026449
339.289825, -2.960227, -0.688386
344.004425, 2.185732, 1.207439
348.719025, 2.783419, -1.328015
353.433624, 1.388523, -0.174276
358.138214, 1.097607, -1.935400
362.852814, 2.737098, 0.540783
367.567413, 2.752655, -1.363086
372.282013, 1.400351, -0.144624
376.986603, 1.105105, -1.935812
381.701202, 2.732978, 0.539610
386.415802, 2.738326, -1.369951
391.130402, 1.407387, -0.134334
395.845001, 1.086497, -1.936689
400.549591, 2.734014, 0.541529
405.264191, 2.748022, -1.366973
409.978790, 1.403951, -0.137947
414.693390, 1.089617, -1.935977
419.397980, 2.732457, 0.541661
424.112579, 2.745072, -1.369183
428.827179, 1.406104, -0.134242
433.541779, 1.091415, -1.936503
438.256378, 2.737691, 0.536144
442.960968, 2.749124, -1.368527
447.675568, 1.405184, -0.134600
452.390167, 1.093939, -1.936344
457.104767, 2.736782, 0.536721
461.809357, 2.749326, -1.369445
466.523956, 1.405954, -0.132723
471.238556, 1.096050, -1.936563
475.953156, 2.736315, 0.537604
480.667755, 2.738012, -1.366500
485.372345, 1.405785, -0.132097
490.086945, 1.098384, -1.936570
494.801544, 2.735612, 0.538321
499.516144, 2.739214, -1.367007
504.220734, 1.406115, -0.130802
508.935333, 1.100605, -1.936683
513.649902, 2.735060, 0.539165
518.364502, 2.741244, -1.367200
523.079102, 1.404711, -0.139096
527.783691, 1.102958, -1.936722
532.498291, 2.734347, 0.539892
537.212891, 2.742439, -1.367711
541.927490, 1.405052, -0.137794
546.642090, 1.085823, -1.936132
551.346680, 2.733754, 0.540690
556.061279, 2.744200, -1.367991
560.775879, 1.405149, -0.136821
565.490479, 1.088099, -1.936206
570.195068, 2.733111, 0.541451
574.909668, 2.745699, -1.368376
579.624268, 1.405353, -0.135699
584.338867, 1.090343, -1.936306
589.053467, 2.737858, 0.535598
593.758057, 2.747391, -1.368685
598.472656, 1.405474, -0.134689
603.187256, 1.092607, -1.936384
607.901855, 2.737223, 0.536364
612.606445, 2.748922, -1.369060
617.321045, 1.405662, -0.133582
622.035645, 1.094860, -1.936471
626.750244, 2.736610, 0.537143
631.464844, 2.736897, -1.366409
636.169434, 1.405801, -0.132542
640.884033, 1.097112, -1.936551
645.598633, 2.735987, 0.537918
650.313232, 2.738497, -1.366753
655.017822, 1.405956, -0.131482
659.732422, 1.099380, -1.936625
664.447021, 2.735360, 0.538689
669.161621, 2.740062, -1.367109
673.876221, 1.404732, -0.139559
678.580811, 1.101629, -1.936705
683.295410, 2.734739, 0.539466
688.010010, 2.741673, -1.367449
692.724609, 1.404896, -0.138499
697.429199, 1.103900, -1.936776
702.143799, 2.734106, 0.540235
706.858398, 2.743221, -1.367814
711.572998, 1.405080, -0.137404
716.287598, 1.086785, -1.936163
720.992188, 2.733484, 0.541015
725.706787, 2.744860, -1.368145
730.421387, 1.405222, -0.136359
735.135986, 1.089043, -1.936250
739.840576, 2.732856, 0.541787
744.555176, 2.746453, -1.368493
749.269775, 1.405390, -0.135289
753.984375, 1.091301, -1.936337
758.698975, 2.737590, 0.535923
763.403564, 2.748048, -1.368841
768.118164, 1.405549, -0.134225
772.832764, 1.093544, -1.936417
777.547363, 2.736956, 0.536676
782.251953, 2.749519, -1.369230
786.966553, 1.405753, -0.133109
791.681152, 1.095782, -1.936511
796.395752, 2.736358, 0.537466
801.110352, 2.737571, -1.366544
805.814941, 1.405861, -0.132116
810.529541, 1.098051, -1.936580
815.244141, 2.735720, 0.538230
819.958740, 2.739108, -1.366914
824.663330, 1.406047, -0.131015
829.377930, 1.100300, -1.936664
834.092529, 2.735111, 0.539013
838.807129, 2.740756, -1.367236
843.521729, 1.404783, -0.139139
848.226318, 1.102566, -1.936732
852.940918, 2.734469, 0.539779
857.655518, 2.742270, -1.367615
862.370117, 1.404987, -0.138023
867.074707, 1.104815, -1.936812
871.789307, 2.733853, 0.540558
876.503906, 2.743917, -1.367941
881.218506, 1.405128, -0.136983
885.933105, 1.087716, -1.936197
890.637695, 2.733227, 0.541331
895.352295, 2.745516, -1.368288
900.066895, 1.405293, -0.135920
904.781494, 1.089978, -1.936284
909.486084, 2.732589, 0.542099
914.200684, 2.747044, -1.368663
918.915283, 1.405483, -0.134813
923.629883, 1.092227, -1.936378
928.344482, 2.737329, 0.536242
933.049072, 2.748674, -1.368997
937.763672, 1.405630, -0.133767
942.478271, 1.094487, -1.936458
947.192871, 2.736712, 0.537018
951.907471, 2.736639, -1.366353
956.612061, 1.405773, -0.132718
961.326660, 1.096753, -1.936535
966.041260, 2.736079, 0.537786
970.755859, 2.738198, -1.366709
975.460449, 1.405952, -0.131632
