time,theta,omega
202.627914, 1.366118, 1.523678
207.345322, 2.092099, -1.587565
212.052734, 1.903533, 0.121131
216.770142, 0.967399, -2.036741
221.477554, 2.870848, 0.634882
226.194962, -2.793259, -1.160235
230.902374, 0.708424, 1.800098
235.619781, 2.272804, -1.426397
240.327194, 1.704688, 0.029793
245.044601, 0.951913, -2.015805
249.752014, 2.873513, 0.633556
254.469421, -2.786861, -1.159514
259.181671, 0.780455, 1.770226
263.896271, 2.254341, -1.441754
268.610870, 1.717348, 0.029364
273.315460, 0.975892, -2.014013
278.030060, 2.853779, 0.619748
282.744659, -2.901693, -1.174111
287.459259, -0.904903, 1.863386
292.163849, -2.833236, -0.590742
296.878448, 3.061108, 1.209793
301.593048, -2.681919, -0.175627
306.307648, -1.786777, 1.807421
311.022247, -2.209605, -0.258754
315.726837, -1.249301, 1.991196
320.441437, -2.657288, -0.503833
325.156036, -2.427080, 1.505549
329.870636, -1.633121, -0.009153
334.575226, -1.008691, 1.995756
339.289825, -2.824627, -0.601027
344.004425, 3.066156, 1.208675
348.719025, -2.656132, -0.157125
353.433624, -1.695217, 1.844812
358.138214, -2.283421, -0.303231
362.852814, -1.364997, 1.956839
367.567413, -2.562891, -0.446841
372.282013, -2.063662, 1.673040
376.986603, -1.955963, -0.153425
381.701202, -1.018866, 2.031944
386.415802, -2.830364, -0.607388
391.130402, 3.029598, 1.197986
395.845001, 3.130357, -0.508170
400.549591, 1.905157, 1.301378
405.264191, 2.376460, -1.496395
409.978790, 1.664934, 0.022146
414.693390, 0.982190, -2.001699
419.397980, 2.833929, 0.609901
424.112579, -3.001151, -1.196341
428.827179, -2.785971, 0.769268
433.541779, -2.239772, 0.084924
438.256378, -0.849447, 2.090531
442.960968, -2.958257, -0.697440
447.675568, 2.155270, 1.216639
452.390167, 2.728576, -1.350422
457.104767, 1.407609, -0.139536
461.809357, 1.101083, -1.938218
466.523956, 2.736973, 0.542445
471.238556, 2.758443, -1.361934
475.953156, 1.399015, -0.145623
480.667755, 1.088689, -1.934923
485.372345, 2.731947, 0.540343
490.086945, 2.738866, -1.370943
494.801544, 1.408222, -0.132234
499.516144, 1.089056, -1.936947
504.220734, 2.733443, 0.542593
508.935333, 2.750886, -1.367018
513.649902, 1.403773, -0.137168
518.364502, 1.092486, -1.936003
523.079102, 2.736947, 0.535918
527.783691, 2.746602, -1.369799
532.498291, 1.406504, -0.132660
537.212891, 1.094161, -1.936653
541.927490, 2.736975, 0.537140
546.642090, 2.737704, -1.365865
551.346680, 1.405269, -0.133430
556.061279, 1.096767, -1.936417
560.775879, 2.735976, 0.537656
565.490479, 2.737458, -1.366967
570.195068, 1.406232, -0.131300
574.909668, 1.098827, -1.936678
579.624268, 2.735566, 0.538578
584.338867, 2.740090, -1.366885
589.053467, 1.404532, -0.139999
593.758057, 1.101197, -1.936652
598.472656, 2.734826, 0.539270
603.187256, 2.741108, -1.367469
607.901855, 1.404957, -0.138595
612.606445, 1.103381, -1.936787
617.321045, 2.734268, 0.540094
622.035645, 2.743063, -1.367667
626.750244, 1.404961, -0.137733
631.464844, 1.086333, -1.936123
636.169434, 2.733592, 0.540831
640.884033, 2.744391, -1.368122
645.598633, 1.405242, -0.136511
650.313232, 1.088563, -1.936239
655.017822, 2.733000, 0.541628
659.732422, 2.746146, -1.368405
664.447021, 1.405340, -0.135534
669.161621, 1.090829, -1.936314
673.876221, 2.737711, 0.535753
678.580811, 2.747661, -1.368786
683.295410, 1.405535, -0.134422
688.010010, 1.093079, -1.936407
692.724609, 2.737101, 0.536536
697.429199, 2.749323, -1.369109
702.143799, 1.405667, -0.133392
706.858398, 1.095342, -1.936484
711.572998, 2.736465, 0.537302
716.287598, 2.737175, -1.366508
720.992188, 1.405861, -0.132280
725.706787, 1.097589, -1.936572
730.421387, 2.735859, 0.538087
735.135986, 2.738855, -1.366819
739.840576, 1.405983, -0.131263
744.555176, 1.099855, -1.936642
749.269775, 2.735221, 0.538852
753.984375, 2.740379, -1.367193
758.698975, 1.404777, -0.139319
763.403564, 1.102102, -1.936726
768.118164, 2.734610, 0.539632
772.832764, 2.742028, -1.367502
777.547363, 1.404907, -0.138306
782.251953, 1.104346, -1.936788
786.966553, 2.733972, 0.540387
