time,theta,omega
202.627914, 1.358281, -0.203057
207.345322, 1.163363, -1.896929
212.052734, 2.640779, 0.479217
216.770142, 2.364089, -1.522649
221.477554, 1.664794, 0.032169
226.194962, 1.044629, -1.976179
230.902374, 2.755438, 0.554131
235.619781, 2.881615, -1.299198
240.327194, 1.364192, -0.228362
245.044601, 1.141064, -1.904521
249.752014, 2.659148, 0.490103
254.469421, 2.437606, -1.488439
259.181671, 1.597482, 0.000239
263.896271, 1.081076, -1.955619
268.610870, 2.715522, 0.521507
273.315460, 2.692737, -1.378119
278.030060, 1.405905, -0.111582
282.744659, 1.180165, -1.898645
287.459259, 2.624404, 0.464540
292.163849, 2.314468, -1.549338
296.878448, 1.710450, 0.051181
301.593048, 1.052431, -1.980225
306.307648, 2.747106, 0.545114
311.022247, 2.838195, -1.312457
315.726837, 1.355547, -0.203773
320.441437, 1.183949, -1.890724
325.156036, 2.620263, 0.463491
329.870636, 2.288980, -1.555469
334.575226, 1.722482, 0.058489
339.289825, 1.054956, -1.982633
344.004425, 2.748146, 0.548267
348.719025, 2.852717, -1.308888
353.433624, 1.354671, -0.218100
358.138214, 1.182838, -1.892603
362.852814, 2.623746, 0.467891
367.567413, 2.309883, -1.547455
372.282013, 1.707403, 0.044444
376.986603, 1.062281, -1.980130
381.701202, 2.743913, 0.547723
386.415802, 2.841035, -1.315417
391.130402, 1.354364, -0.206256
395.845001, 1.175227, -1.890209
400.549591, 2.616975, 0.466219
405.264191, 2.291925, -1.557608
409.978790, 1.726601, 0.054640
414.693390, 1.043768, -1.982677
419.397980, 2.746273, 0.551802
424.112579, 2.862179, -1.309353
428.827179, 1.356095, -0.216325
433.541779, 1.170903, -1.893160
438.256378, 2.627726, 0.464905
442.960968, 2.322815, -1.544954
447.675568, 1.702095, 0.047068
452.390167, 1.052713, -1.978611
457.104767, 2.745727, 0.543454
461.809357, 2.841831, -1.319174
466.523956, 1.355358, -0.198643
471.238556, 1.186133, -1.889623
475.953156, 2.617727, 0.461319
480.667755, 2.277237, -1.560457
485.372345, 1.732052, 0.061671
490.086945, 1.052184, -1.984179
494.801544, 2.750156, 0.548987
499.516144, 2.860059, -1.305482
504.220734, 1.357838, -0.215561
508.935333, 1.176933, -1.894216
513.649902, 2.627918, 0.469716
518.364502, 2.323671, -1.540520
523.079102, 1.694226, 0.038392
527.783691, 1.063712, -1.977585
532.498291, 2.741385, 0.545310
537.212891, 2.826002, -1.320707
541.927490, 1.354707, -0.197458
546.642090, 1.179142, -1.888674
551.346680, 2.613130, 0.463330
556.061279, 2.275460, -1.564826
560.775879, 1.740509, 0.059589
565.490479, 1.040595, -1.984887
570.195068, 2.748850, 0.552974
574.909668, 2.872567, -1.304858
579.624268, 1.357851, -0.224447
584.338867, 1.162888, -1.895546
589.053467, 2.633719, 0.467844
593.758057, 2.343612, -1.534777
598.472656, 1.682697, 0.038421
603.187256, 1.055804, -1.974804
607.901855, 2.741559, 0.539929
612.606445, 2.818977, -1.327497
617.321045, 1.357064, -0.184763
622.035645, 1.191438, -1.887867
626.750244, 2.612817, 0.457831
631.464844, 2.256918, -1.569497
636.169434, 1.749349, 0.067990
640.884033, 1.048841, -1.986882
645.598633, 2.753044, 0.550408
650.313232, 2.872095, -1.300342
655.017822, 1.360451, -0.224801
659.732422, 1.167317, -1.897245
664.447021, 2.635240, 0.473434
669.161621, 2.349780, -1.527818
673.876221, 1.670106, 0.027741
678.580811, 1.068252, -1.972703
683.295410, 2.735781, 0.540795
688.010010, 2.796068, -1.331952
692.724609, 1.358979, -0.179344
697.429199, 1.203008, -1.887472
702.143799, 2.608644, 0.460109
706.858398, 2.256774, -1.573064
711.572998, 1.756375, 0.065272
716.287598, 1.037611, -1.987254
720.992188, 2.751330, 0.554088
725.706787, 2.882490, -1.300539
730.421387, 1.360415, -0.232320
735.135986, 1.154026, -1.898282
739.840576, 2.635709, 0.478393
744.555176, 2.367322, -1.523235
749.269775, 1.660764, 0.028585
753.984375, 1.060285, -1.970228
758.698975, 2.736096, 0.535534
763.403564, 2.790098, -1.338348
768.118164, 1.362843, -0.167534
772.832764, 1.194068, -1.887581
777.547363, 2.610353, 0.455804
782.251953, 2.261553, -1.574305
786.966553, 1.758362, 0.070903
791.681152, 1.046665, -1.988164
796.395752, 2.754537, 0.550792
801.110352, 2.876940, -1.297906
805.814941, 1.361927, -0.229267
810.529541, 1.161785, -1.898793
815.244141, 2.639131, 0.475085
819.958740, 2.362674, -1.521279
824.663330, 1.657557, 0.031962
829.377930, 1.070340, -1.970034
834.092529, 2.732721, 0.538028
838.807129, 2.778679, -1.338346
843.521729, 1.363139, -0.169659
848.226318, 1.203077, -1.887725
852.940918, 2.608159, 0.459217
857.655518, 2.252925, -1.574350
862.370117, 1.758904, 0.065571
867.074707, 1.055915, -1.988729
871.789307, 2.751999, 0.553859
876.503906, 2.883114, -1.299702
881.218506, 1.360708, -0.233935
885.933105, 1.151568, -1.898684
890.637695, 2.636992, 0.478477
895.352295, 2.370037, -1.521445
900.066895, 1.657454, 0.026492
904.781494, 1.059895, -1.969448
909.486084, 2.730160, 0.541090
914.200684, 2.784640, -1.339947
918.915283, 1.364026, -0.165316
923.629883, 1.193012, -1.887717
928.344482, 2.610573, 0.455288
933.049072, 2.260237, -1.574419
937.763672, 1.758635, 0.070315
942.478271, 1.045314, -1.988119
947.192871, 2.754927, 0.550371
951.907471, 2.876199, -1.297592
956.612061, 1.361809, -0.229928
961.326660, 1.160420, -1.898812
966.041260, 2.639523, 0.474648
970.755859, 2.361952, -1.521098
975.460449, 1.657315, 0.031176
980.175049, 1.069088, -1.969914
984.889648, 2.733015, 0.537537
989.604248, 2.777452, -1.338265
994.318848, 1.363122, -0.170056
