time,theta,omega
202.627914, 1.968035, 0.151724
207.345322, 1.297901, -1.895456
212.052734, 2.431331, 0.358572
216.770142, 1.893700, -1.692766
221.477554, 1.966738, 0.151133
226.194962, 1.297210, -1.895491
230.902374, 2.431708, 0.358666
235.619781, 1.894367, -1.692421
240.327194, 1.966062, 0.150787
245.044601, 1.296789, -1.895503
249.752014, 2.431910, 0.358678
254.469421, 1.894628, -1.692253
259.181671, 1.962976, 0.146675
263.896271, 1.309391, -1.889423
268.610870, 2.414846, 0.342774
273.315460, 1.872411, -1.703737
278.030060, 1.983965, 0.156456
282.744659, 1.320768, -1.888612
287.459259, 2.408357, 0.340864
292.163849, 1.861048, -1.709348
296.878448, 1.994875, 0.161963
301.593048, 1.328150, -1.888007
306.307648, 2.404475, 0.340181
311.022247, 1.838341, -1.713544
315.726837, 2.000966, 0.165591
320.441437, 1.333455, -1.887577
325.156036, 2.401965, 0.340149
329.870636, 1.835736, -1.715380
334.575226, 2.004572, 0.168243
339.289825, 1.337607, -1.887266
344.004425, 2.400238, 0.340494
348.719025, 1.834862, -1.716476
353.433624, 2.008357, 0.160466
358.138214, 1.341043, -1.887047
362.852814, 2.398992, 0.341068
367.567413, 1.835023, -1.717134
372.282013, 2.009698, 0.162225
376.986603, 1.344040, -1.886885
381.701202, 2.398063, 0.341794
386.415802, 1.835877, -1.717490
391.130402, 2.010458, 0.163742
395.845001, 1.327856, -1.887131
400.549591, 2.397317, 0.342603
405.264191, 1.837095, -1.717696
409.978790, 2.010917, 0.165151
414.693390, 1.330403, -1.887046
419.397980, 2.396683, 0.343473
424.112579, 1.838584, -1.717788
428.827179, 2.011156, 0.166471
433.541779, 1.332832, -1.886973
438.256378, 2.399503, 0.335935
442.960968, 1.840268, -1.717794
447.675568, 2.011232, 0.167724
452.390167, 1.335181, -1.886911
457.104767, 2.398998, 0.336867
461.809357, 1.842032, -1.717765
466.523956, 2.011239, 0.168950
471.238556, 1.337481, -1.886857
475.953156, 2.398549, 0.337824
480.667755, 1.826711, -1.718790
485.372345, 2.011163, 0.170144
490.086945, 1.339740, -1.886805
494.801544, 2.398115, 0.338790
499.516144, 1.828628, -1.718702
504.220734, 2.011038, 0.171319
508.935333, 1.341980, -1.886750
513.649902, 2.397725, 0.339795
518.364502, 1.830683, -1.718574
523.079102, 2.012465, 0.162645
527.783691, 1.344243, -1.886701
532.498291, 2.397290, 0.340770
537.212891, 1.832611, -1.718479
541.927490, 2.012342, 0.163820
546.642090, 1.327600, -1.887013
551.346680, 2.396880, 0.341747
556.061279, 1.834592, -1.718362
560.775879, 2.012174, 0.164979
565.490479, 1.329807, -1.886976
570.195068, 2.396478, 0.342728
574.909668, 1.836569, -1.718246
579.624268, 2.012014, 0.166139
584.338867, 1.332023, -1.886938
589.053467, 2.399434, 0.335256
593.758057, 1.838567, -1.718120
598.472656, 2.011829, 0.167290
603.187256, 1.334236, -1.886895
607.901855, 2.399039, 0.336241
612.606445, 1.840559, -1.717996
617.321045, 2.011651, 0.168443
622.035645, 1.336436, -1.886856
626.750244, 2.398649, 0.337226
631.464844, 1.825362, -1.718964
636.169434, 2.011466, 0.169594
640.884033, 1.338640, -1.886811
645.598633, 2.398248, 0.338209
650.313232, 1.827350, -1.718843
655.017822, 2.011291, 0.170747
659.732422, 1.340851, -1.886765
664.447021, 2.397858, 0.339194
669.161621, 1.829356, -1.718720
673.876221, 2.012714, 0.162040
678.580811, 1.343053, -1.886717
683.295410, 2.397468, 0.340179
688.010010, 1.831355, -1.718596
692.724609, 2.012536, 0.163194
697.429199, 1.345252, -1.886670
702.143799, 2.397080, 0.341166
706.858398, 1.833378, -1.718461
711.572998, 2.012338, 0.164338
716.287598, 1.328574, -1.886991
720.992188, 2.396691, 0.342154
725.706787, 1.835390, -1.718331
730.421387, 2.012144, 0.165486
735.135986, 1.330768, -1.886958
739.840576, 2.396302, 0.343141
744.555176, 1.837405, -1.718197
749.269775, 2.011947, 0.166631
753.984375, 1.332965, -1.886921
758.698975, 2.399264, 0.335674
763.403564, 1.839406, -1.718069
768.118164, 2.011758, 0.167780
772.832764, 1.335142, -1.886878
777.547363, 2.398874, 0.336645
782.251953, 1.841376, -1.717944
786.966553, 2.011576, 0.168918
791.681152, 1.337337, -1.886838
796.395752, 2.398493, 0.337634
801.110352, 1.826199, -1.718906
805.814941, 2.011377, 0.170062
810.529541, 1.339542, -1.886794
815.244141, 2.398099, 0.338619
819.958740, 1.828189, -1.718788
824.663330, 2.011204, 0.171216
829.377930, 1.341747, -1.886749
834.092529, 2.397708, 0.339604
838.807129, 1.830192, -1.718661
843.521729, 2.012629, 0.162509
848.226318, 1.343945, -1.886703
852.940918, 2.397315, 0.340591
857.655518, 1.832205, -1.718535
862.370117, 2.012440, 0.163659
867.074707, 1.346147, -1.886652
871.789307, 2.396930, 0.341577
876.503906, 1.834221, -1.718401
881.218506, 2.012244, 0.164805
885.933105, 1.329479, -1.886977
890.637695, 2.396523, 0.342558
895.352295, 1.836201, -1.718284
900.066895, 2.012077, 0.165963
904.781494, 1.331690, -1.886937
909.486084, 2.396120, 0.343538
914.200684, 1.838187, -1.718162
918.915283, 2.011905, 0.167119
923.629883, 1.333891, -1.886901
928.344482, 2.399092, 0.336074
933.049072, 1.840205, -1.718025
937.763672, 2.011694, 0.168260
942.478271, 1.336079, -1.886861
947.192871, 2.398708, 0.337063
951.907471, 1.825038, -1.718980
956.612061, 2.011498, 0.169405
961.326660, 1.338280, -1.886819
966.041260, 2.398325, 0.338051
970.755859, 1.827049, -1.718854
975.460449, 2.011303, 0.170552
980.175049, 1.340474, -1.886776
984.889648, 2.397938, 0.339039
989.604248, 1.829050, -1.718730
994.318848, 2.012732, 0.161845
