time,theta,omega
202.627914, 1.698564, 0.050189
207.345322, 1.160355, -1.927686
212.052734, 2.594843, 0.451676
216.770142, 2.281484, -1.538633
221.477554, 1.686501, 0.045466
226.194962, 1.163439, -1.925074
230.902374, 2.591623, 0.449537
235.619781, 2.269476, -1.544214
240.327194, 1.697014, 0.049421
245.044601, 1.160423, -1.927351
249.752014, 2.594518, 0.451296
254.469421, 2.279783, -1.539309
259.181671, 1.685074, 0.042108
263.896271, 1.177150, -1.919246
268.610870, 2.573583, 0.432203
273.315460, 2.218469, -1.570626
278.030060, 1.742196, 0.065523
282.744659, 1.167149, -1.930646
287.459259, 2.586035, 0.441438
292.163849, 2.265890, -1.549254
296.878448, 1.701736, 0.051352
301.593048, 1.177539, -1.922840
306.307648, 2.576793, 0.436652
311.022247, 2.221137, -1.563833
315.726837, 1.729081, 0.062968
320.441437, 1.173875, -1.928343
325.156036, 2.582521, 0.441551
329.870636, 2.245051, -1.553446
334.575226, 1.709523, 0.056731
339.289825, 1.180155, -1.924542
344.004425, 2.577706, 0.439644
348.719025, 2.231558, -1.560633
353.433624, 1.723492, 0.052911
358.138214, 1.179514, -1.927268
362.852814, 2.580255, 0.442493
367.567413, 2.244224, -1.555533
372.282013, 1.713835, 0.050453
376.986603, 1.183765, -1.925401
381.701202, 2.577618, 0.441995
386.415802, 2.238498, -1.559060
391.130402, 1.720440, 0.054159
395.845001, 1.165324, -1.926437
400.549591, 2.578606, 0.443829
405.264191, 2.245604, -1.556576
409.978790, 1.715704, 0.053566
414.693390, 1.168551, -1.925564
419.397980, 2.577047, 0.444035
424.112579, 2.243716, -1.558306
428.827179, 1.718927, 0.055996
433.541779, 1.170104, -1.926253
438.256378, 2.581641, 0.437862
442.960968, 2.248119, -1.557088
447.675568, 1.716576, 0.056307
452.390167, 1.172831, -1.925843
457.104767, 2.580625, 0.438409
461.809357, 2.248126, -1.557932
466.523956, 1.718116, 0.058100
471.238556, 1.174742, -1.926196
475.953156, 2.580479, 0.439519
480.667755, 2.235648, -1.557370
485.372345, 1.716923, 0.058850
490.086945, 1.177223, -1.926008
494.801544, 2.579712, 0.440233
499.516144, 2.236555, -1.557793
504.220734, 1.717660, 0.060334
508.935333, 1.179301, -1.926201
513.649902, 2.579410, 0.441261
518.364502, 2.239173, -1.557434
523.079102, 1.717443, 0.051153
527.783691, 1.181751, -1.926099
532.498291, 2.578709, 0.442028
537.212891, 2.240332, -1.557735
541.927490, 1.717966, 0.052557
546.642090, 1.164611, -1.925921
551.346680, 2.578327, 0.442989
556.061279, 2.242618, -1.557509
560.775879, 1.717499, 0.053585
565.490479, 1.166939, -1.925889
570.195068, 2.577732, 0.443810
574.909668, 2.244142, -1.557643
579.624268, 1.717699, 0.054867
584.338867, 1.169131, -1.925984
589.053467, 2.581648, 0.437202
593.758057, 2.246151, -1.557547
598.472656, 1.717468, 0.055984
603.187256, 1.171411, -1.925989
607.901855, 2.581098, 0.438054
612.606445, 2.247818, -1.557610
617.321045, 1.717540, 0.057217
622.035645, 1.173640, -1.926052
626.750244, 2.580620, 0.438949
631.464844, 2.234159, -1.557604
636.169434, 1.717391, 0.058366
640.884033, 1.175905, -1.926073
645.598633, 2.580091, 0.439812
650.313232, 2.235904, -1.557632
655.017822, 1.717388, 0.059571
659.732422, 1.178133, -1.926121
664.447021, 2.579598, 0.440700
669.161621, 2.237765, -1.557607
673.876221, 1.717792, 0.050592
678.580811, 1.180390, -1.926145
683.295410, 2.579077, 0.441570
688.010010, 2.239553, -1.557612
692.724609, 1.717762, 0.051786
697.429199, 1.182623, -1.926182
702.143799, 2.578577, 0.442454
706.858398, 2.241411, -1.557590
711.572998, 1.717674, 0.052958
716.287598, 1.165617, -1.925891
720.992188, 2.578055, 0.443325
725.706787, 2.243191, -1.557601
730.421387, 1.717648, 0.054155
735.135986, 1.167865, -1.925940
739.840576, 2.577540, 0.444201
744.555176, 2.245011, -1.557593
749.269775, 1.717586, 0.055336
753.984375, 1.170103, -1.925984
758.698975, 2.581412, 0.437561
763.403564, 2.246853, -1.557578
768.118164, 1.717509, 0.056510
772.832764, 1.172333, -1.926018
777.547363, 2.580904, 0.438423
782.251953, 2.248617, -1.557585
786.966553, 1.717468, 0.057687
791.681152, 1.174574, -1.926060
796.395752, 2.580395, 0.439301
801.110352, 2.234854, -1.557626
805.814941, 1.717406, 0.058868
810.529541, 1.176812, -1.926097
815.244141, 2.579895, 0.440182
819.958740, 2.236686, -1.557613
824.663330, 1.717334, 0.060045
829.377930, 1.179057, -1.926130
834.092529, 2.579383, 0.441058
838.807129, 2.238507, -1.557607
843.521729, 1.717777, 0.051083
848.226318, 1.181311, -1.926159
852.940918, 2.578869, 0.441933
857.655518, 2.240309, -1.557608
862.370117, 1.717734, 0.052273
867.074707, 1.183547, -1.926192
871.789307, 2.578366, 0.442813
876.503906, 2.242155, -1.557589
881.218506, 1.717651, 0.053445
885.933105, 1.166546, -1.925908
890.637695, 2.577847, 0.443686
895.352295, 2.243942, -1.557598
900.066895, 1.717623, 0.054639
904.781494, 1.168781, -1.925959
909.486084, 2.577346, 0.444568
914.200684, 2.245800, -1.557572
918.915283, 1.717525, 0.055809
923.629883, 1.171037, -1.925993
928.344482, 2.581189, 0.437913
933.049072, 2.247543, -1.557600
937.763672, 1.717533, 0.057017
942.478271, 1.173274, -1.926044
947.192871, 2.580695, 0.438800
951.907471, 2.233839, -1.557617
956.612061, 1.717420, 0.058179
961.326660, 1.175524, -1.926073
966.041260, 2.580184, 0.439675
970.755859, 2.235644, -1.557614
975.460449, 1.717362, 0.059364
980.175049, 1.177778, -1.926107
984.889648, 2.579664, 0.440547
989.604248, 2.237420, -1.557629
994.318848, 1.717846, 0.050413
