time,theta,omega
202.627914, 2.131991, 0.209701
207.345322, 1.569460, -1.778459
212.052734, 2.132165, 0.209728
216.770142, 1.569518, -1.778425
221.477554, 2.132079, 0.209651
226.194962, 1.569371, -1.778449
230.902374, 2.132134, 0.209630
235.619781, 1.569327, -1.778447
240.327194, 2.132121, 0.209582
245.044601, 1.569229, -1.778457
249.752014, 2.132145, 0.209549
254.469421, 1.569173, -1.778456
259.181671, 2.129375, 0.205533
263.896271, 1.579961, -1.772351
268.610870, 2.116512, 0.195956
273.315460, 1.578497, -1.775007
278.030060, 2.123687, 0.204573
282.744659, 1.577495, -1.773541
287.459259, 2.119589, 0.198385
292.163849, 1.583260, -1.774087
296.878448, 2.121505, 0.204902
301.593048, 1.577928, -1.773884
306.307648, 2.120557, 0.199972
311.022247, 1.568566, -1.774838
315.726837, 2.120554, 0.205727
320.441437, 1.579401, -1.773921
325.156036, 2.120758, 0.201255
329.870636, 1.570996, -1.774599
334.575226, 2.120054, 0.206731
339.289825, 1.581242, -1.773849
344.004425, 2.120693, 0.202431
348.719025, 1.573202, -1.774427
353.433624, 2.121706, 0.198282
358.138214, 1.583230, -1.773733
362.852814, 2.120529, 0.203567
367.567413, 1.575319, -1.774278
372.282013, 2.121449, 0.199380
376.986603, 1.585270, -1.773598
381.701202, 2.120309, 0.204682
386.415802, 1.577407, -1.774129
391.130402, 2.121191, 0.200472
395.845001, 1.569555, -1.774647
400.549591, 2.120101, 0.205794
405.264191, 1.579483, -1.773992
409.978790, 2.120965, 0.201584
414.693390, 1.571628, -1.774513
419.397980, 2.119856, 0.206899
424.112579, 1.581546, -1.773855
428.827179, 2.120735, 0.202695
433.541779, 1.573704, -1.774377
438.256378, 2.121604, 0.198489
442.960968, 1.583613, -1.773715
447.675568, 2.120510, 0.203807
452.390167, 1.575782, -1.774240
457.104767, 2.121376, 0.199598
461.809357, 1.585686, -1.773572
466.523956, 2.120271, 0.204914
471.238556, 1.577846, -1.774102
475.953156, 2.121143, 0.200709
480.667755, 1.570009, -1.774614
485.372345, 2.120032, 0.206023
