time,theta,omega
202.627914, 2.580624, 0.442631
207.345322, 2.217821, -1.571605
212.052734, 1.749949, 0.069445
216.770142, 1.133737, -1.945073
221.477554, 2.627936, 0.472614
226.194962, 2.394184, -1.488885
230.902374, 1.594205, 0.007906
235.619781, 1.180569, -1.909691
240.327194, 2.581704, 0.443123
245.044601, 2.221100, -1.569942
249.752014, 1.746815, 0.068071
254.469421, 1.133856, -1.944526
259.181671, 2.624427, 0.467547
263.896271, 2.387320, -1.490545
268.610870, 1.592889, 0.000831
273.315460, 1.205144, -1.903806
278.030060, 2.561033, 0.429963
282.744659, 2.164057, -1.595959
287.459259, 1.791547, 0.079432
292.163849, 1.157112, -1.946210
296.878448, 2.611898, 0.463657
301.593048, 2.350822, -1.509290
306.307648, 1.627787, 0.017402
311.022247, 1.175948, -1.913167
315.726837, 2.573739, 0.440150
320.441437, 2.214701, -1.573939
325.156036, 1.749755, 0.065946
329.870636, 1.145792, -1.939432
334.575226, 2.605757, 0.461775
339.289825, 2.334552, -1.518646
344.004425, 1.645163, 0.026701
348.719025, 1.173948, -1.917649
353.433624, 2.583251, 0.438212
358.138214, 2.239919, -1.563818
362.852814, 1.730485, 0.061009
367.567413, 1.153312, -1.936156
372.282013, 2.605811, 0.453824
376.986603, 2.325129, -1.524785
381.701202, 1.656538, 0.033574
386.415802, 1.174510, -1.920495
391.130402, 2.586016, 0.442324
395.845001, 2.241299, -1.557575
400.549591, 1.718524, 0.058831
405.264191, 1.160056, -1.934018
409.978790, 2.602319, 0.453934
414.693390, 2.304293, -1.528849
419.397980, 1.664503, 0.039082
424.112579, 1.176364, -1.922475
428.827179, 2.587546, 0.445677
433.541779, 2.254059, -1.553292
438.256378, 1.710811, 0.047954
442.960968, 1.166286, -1.932509
447.675568, 2.599456, 0.454479
452.390167, 2.301109, -1.532070
457.104767, 1.670697, 0.033663
461.809357, 1.179009, -1.923921
466.523956, 2.588318, 0.448559
471.238556, 2.264164, -1.550258
475.953156, 1.704962, 0.048114
480.667755, 1.152773, -1.931038
485.372345, 2.597054, 0.455334
490.086945, 2.299703, -1.534456
494.801544, 1.675032, 0.037740
499.516144, 1.162936, -1.924682
504.220734, 2.588578, 0.451122
508.935333, 2.272465, -1.548077
513.649902, 1.700728, 0.048908
518.364502, 1.158305, -1.930300
523.079102, 2.599477, 0.449018
527.783691, 2.299639, -1.536230
532.498291, 1.678214, 0.041401
537.212891, 1.166538, -1.925501
541.927490, 2.592912, 0.446021
546.642090, 2.264028, -1.546427
551.346680, 1.697611, 0.050117
556.061279, 1.163557, -1.929761
560.775879, 2.597665, 0.450255
565.490479, 2.285026, -1.537419
570.195068, 1.680626, 0.044731
574.909668, 1.170305, -1.926141
579.624268, 2.592600, 0.448218
584.338867, 2.270241, -1.545223
589.053467, 1.695618, 0.041458
593.758057, 1.168638, -1.929357
598.472656, 2.596033, 0.451609
603.187256, 2.286459, -1.538469
