time,theta,omega
202.627914, 1.859901, 0.111644
207.345322, 1.099267, -1.974553
212.052734, 2.681165, 0.507883
216.770142, 2.590343, -1.406045
221.477554, 1.447449, -0.067487
226.194962, 1.222987, -1.880284
230.902374, 2.558060, 0.428923
235.619781, 2.112780, -1.627155
240.327194, 1.858563, 0.110944
245.044601, 1.098732, -1.974434
249.752014, 2.681353, 0.507807
254.469421, 2.590498, -1.405840
259.181671, 1.444496, -0.071308
263.896271, 1.237227, -1.873752
268.610870, 2.539102, 0.411128
273.315460, 2.064593, -1.651801
278.030060, 1.901125, 0.126516
282.744659, 1.124081, -1.971627
287.459259, 2.657796, 0.488636
292.163849, 2.504610, -1.448311
296.878448, 1.516098, -0.029531
301.593048, 1.200006, -1.898134
306.307648, 2.576610, 0.436139
311.022247, 2.180399, -1.592509
315.726837, 1.787287, 0.084444
320.441437, 1.116278, -1.961539
325.156036, 2.660604, 0.490989
329.870636, 2.505607, -1.441877
334.575226, 1.506310, -0.032164
339.289825, 1.209918, -1.894911
344.004425, 2.570522, 0.434809
348.719025, 2.166539, -1.600683
353.433624, 1.803513, 0.082717
358.138214, 1.120608, -1.963740
362.852814, 2.660486, 0.493485
367.567413, 2.513611, -1.440071
372.282013, 1.502210, -0.041560
376.986603, 1.216473, -1.893652
381.701202, 2.567549, 0.435380
386.415802, 2.163524, -1.603767
391.130402, 1.809325, 0.087402
395.845001, 1.105613, -1.963879
400.549591, 2.659605, 0.495374
405.264191, 2.518217, -1.439813
409.978790, 1.501286, -0.039809
414.693390, 1.202522, -1.893293
419.397980, 2.566012, 0.436817
424.112579, 2.165425, -1.604561
428.827179, 1.810773, 0.090406
433.541779, 1.110215, -1.964266
438.256378, 2.663424, 0.490013
442.960968, 2.521890, -1.439987
447.675568, 1.501131, -0.037665
452.390167, 1.207079, -1.893223
457.104767, 2.569172, 0.430923
461.809357, 2.168699, -1.604712
466.523956, 1.810985, 0.092931
471.238556, 1.114808, -1.964494
475.953156, 2.662299, 0.491677
480.667755, 2.510927, -1.438915
485.372345, 1.501168, -0.035419
490.086945, 1.211533, -1.893209
494.801544, 2.568142, 0.432673
499.516144, 2.156287, -1.604983
504.220734, 1.810876, 0.095330
508.935333, 1.119394, -1.964674
513.649902, 2.661187, 0.493367
518.364502, 2.514469, -1.439168
523.079102, 1.500718, -0.042930
527.783691, 1.216061, -1.893170
532.498291, 2.567072, 0.434430
537.212891, 2.159880, -1.605009
541.927490, 1.811702, 0.087655
546.642090, 1.104397, -1.964101
551.346680, 2.660005, 0.495007
556.061279, 2.517721, -1.439533
560.775879, 1.500916, -0.040610
565.490479, 1.201497, -1.893176
570.195068, 2.566103, 0.436222
574.909668, 2.163768, -1.604873
579.624268, 1.811390, 0.089974
584.338867, 1.108965, -1.964282
589.053467, 2.663755, 0.489580
593.758057, 2.521080, -1.439851
598.472656, 1.501011, -0.038335
603.187256, 1.205912, -1.893191
607.901855, 2.569411, 0.430414
612.606445, 2.167556, -1.604786
617.321045, 1.811143, 0.092321
622.035645, 1.113548, -1.964458
626.750244, 2.662616, 0.491228
631.464844, 2.510023, -1.438820
636.169434, 1.501137, -0.036050
640.884033, 1.210321, -1.893206
645.598633, 2.568411, 0.432183
650.313232, 2.155226, -1.605017
655.017822, 1.810956, 0.094693
659.732422, 1.118129, -1.964633
664.447021, 2.661474, 0.492878
669.161621, 2.513379, -1.439135
673.876221, 1.500787, -0.043536
678.580811, 1.214738, -1.893205
683.295410, 2.567418, 0.433955
688.010010, 2.159010, -1.604930
692.724609, 1.811579, 0.086903
697.429199, 1.122704, -1.964794
702.143799, 2.660335, 0.494530
706.858398, 2.516741, -1.439449
711.572998, 1.500893, -0.041259
716.287598, 1.200224, -1.893170
720.992188, 2.566405, 0.435720
725.706787, 2.162732, -1.604872
730.421387, 1.811406, 0.089277
735.135986, 1.107651, -1.964222
739.840576, 2.659188, 0.496178
744.555176, 2.520103, -1.439763
749.269775, 1.500995, -0.038983
753.984375, 1.204646, -1.893189
758.698975, 2.569680, 0.429897
763.403564, 2.166412, -1.604834
768.118164, 1.811265, 0.091663
772.832764, 1.112211, -1.964411
777.547363, 2.662947, 0.490741
782.251953, 2.523411, -1.440095
786.966553, 1.501117, -0.036715
791.681152, 1.209017, -1.893208
796.395752, 2.568720, 0.431670
801.110352, 2.154183, -1.605011
805.814941, 1.810970, 0.093976
810.529541, 1.116771, -1.964581
815.244141, 2.661823, 0.492398
819.958740, 2.512436, -1.439022
824.663330, 1.501160, -0.034467
829.377930, 1.213467, -1.893193
834.092529, 2.567681, 0.433417
838.807129, 2.157805, -1.605000
843.521729, 1.811728, 0.086241
848.226318, 1.121353, -1.964760
852.940918, 2.660687, 0.494053
857.655518, 2.515806, -1.439332
862.370117, 1.500820, -0.041951
867.074707, 1.217872, -1.893187
871.789307, 2.566692, 0.435192
876.503906, 2.161589, -1.604913
881.218506, 1.811496, 0.088595
885.933105, 1.106300, -1.964171
890.637695, 2.659523, 0.495692
895.352295, 2.519098, -1.439678
900.066895, 1.500977, -0.039649
904.781494, 1.203332, -1.893190
909.486084, 2.565701, 0.436971
914.200684, 2.165400, -1.604814
918.915283, 1.811243, 0.090938
923.629883, 1.110886, -1.964351
928.344482, 2.663272, 0.490266
933.049072, 2.522438, -1.440004
937.763672, 1.501090, -0.037366
942.478271, 1.207738, -1.893209
947.192871, 2.569006, 0.431162
951.907471, 2.153096, -1.605032
