time,theta,omega
202.627914, 2.218160, 0.252528
207.345322, 1.573487, -1.803202
212.052734, 2.184249, 0.237581
216.770142, 1.532506, -1.816707
221.477554, 2.215313, 0.251179
226.194962, 1.569700, -1.804444
230.902374, 2.187049, 0.238714
235.619781, 1.535530, -1.815698
240.327194, 2.212944, 0.250043
245.044601, 1.566535, -1.805471
249.752014, 2.189368, 0.239639
254.469421, 1.538026, -1.814855
259.181671, 2.208124, 0.244977
263.896271, 1.573633, -1.800714
268.610870, 2.176319, 0.226764
273.315460, 1.545937, -1.812499
278.030060, 2.203665, 0.244437
282.744659, 1.570880, -1.802206
287.459259, 2.179753, 0.229453
292.163849, 1.552101, -1.811089
296.878448, 2.200332, 0.244180
301.593048, 1.569315, -1.803309
306.307648, 2.182285, 0.231755
311.022247, 1.539212, -1.810968
315.726837, 2.197706, 0.244236
320.441437, 1.568619, -1.804120
325.156036, 2.184144, 0.233769
329.870636, 1.543720, -1.810088
334.575226, 2.195631, 0.244533
339.289825, 1.568595, -1.804704
344.004425, 2.185501, 0.235561
348.719025, 1.547663, -1.809385
353.433624, 2.196326, 0.235720
358.138214, 1.569070, -1.805119
362.852814, 2.186457, 0.237182
367.567413, 1.551173, -1.808817
372.282013, 2.194996, 0.236341
376.986603, 1.569940, -1.805403
381.701202, 2.187127, 0.238678
386.415802, 1.554375, -1.808339
391.130402, 2.193895, 0.237055
395.845001, 1.552993, -1.806627
400.549591, 2.187589, 0.240076
405.264191, 1.557307, -1.807957
409.978790, 2.193004, 0.237869
414.693390, 1.554367, -1.806754
419.397980, 2.187872, 0.241403
424.112579, 1.560049, -1.807630
428.827179, 2.192246, 0.238745
433.541779, 1.555928, -1.806815
438.256378, 2.190340, 0.233353
442.960968, 1.562625, -1.807355
447.675568, 2.191613, 0.239674
452.390167, 1.557611, -1.806838
457.104767, 2.190396, 0.234582
461.809357, 1.565100, -1.807113
466.523956, 2.191062, 0.240638
471.238556, 1.559390, -1.806827
475.953156, 2.190380, 0.235779
480.667755, 1.549442, -1.807907
485.372345, 2.190556, 0.241622
490.086945, 1.561233, -1.806796
494.801544, 2.190304, 0.236951
499.516144, 1.551769, -1.807723
504.220734, 2.190109, 0.242632
508.935333, 1.563142, -1.806739
513.649902, 2.190211, 0.238134
518.364502, 1.554125, -1.807542
523.079102, 2.192024, 0.234374
527.783691, 1.565148, -1.806665
532.498291, 2.190023, 0.239267
537.212891, 1.556345, -1.807387
541.927490, 2.191670, 0.235423
546.642090, 1.549075, -1.807591
551.346680, 2.189830, 0.240388
556.061279, 1.558551, -1.807239
560.775879, 2.191332, 0.236480
565.490479, 1.551111, -1.807499
570.195068, 2.189601, 0.241493
574.909668, 1.560711, -1.807102
579.624268, 2.191014, 0.237547
584.338867, 1.553157, -1.807407
589.053467, 2.191705, 0.233288
