time,theta,omega
202.627914, 2.967661, 1.194977
207.345322, 2.266186, -1.150939
212.052734, 1.601816, -0.052446
216.770142, 0.938568, -2.007967
221.477554, 2.890497, 0.644101
226.194962, -2.692848, -1.156839
230.902374, 1.616301, 1.413154
235.619781, 2.130025, -1.594818
240.327194, 1.888352, 0.116832
245.044601, 0.946673, -2.042838
249.752014, 2.898021, 0.653280
254.469421, -2.629742, -1.155089
259.181671, 2.013816, 1.252323
263.896271, 2.470568, -1.459278
268.610870, 1.589495, -0.017343
273.315460, 0.998997, -1.994458
278.030060, 2.840285, 0.610096
282.744659, -2.994664, -1.195043
287.459259, -2.614166, 0.896781
292.163849, -1.532119, 0.255613
296.878448, -0.878215, 2.012299
301.593048, -2.931760, -0.667535
306.307648, 2.423960, 1.165120
311.022247, -2.893011, -1.159616
315.726837, -0.544341, 1.948467
320.441437, 3.126815, -0.807155
325.156036, -0.342756, 1.967610
329.870636, 2.969622, -0.914898
334.575226, 2.677662, 0.180347
339.289825, 1.776756, -1.818167
344.004425, 2.233827, 0.275788
348.719025, 1.259473, -1.989463
353.433624, 2.654705, 0.497896
358.138214, 2.401090, -1.524584
362.852814, 1.669938, 0.029166
367.567413, 0.968213, -2.010245
372.282013, 2.865087, 0.623257
376.986603, -2.853803, -1.176833
381.701202, -0.228057, 1.971448
386.415802, 2.880199, -0.982441
391.130402, 1.839263, -0.249474
395.845001, 0.671463, -2.081519
400.549591, 3.091576, 0.783448
405.264191, -0.680439, -1.812822
409.978790, -2.290819, 1.416427
414.693390, -1.689636, -0.016744
419.397980, -0.963679, 2.017413
424.112579, -2.875132, -0.635690
428.827179, 2.775214, 1.163599
433.541779, -0.886840, -1.729800
438.256378, -2.193764, 1.486802
442.960968, -1.783509, -0.066720
447.675568, -0.949375, 2.030696
452.390167, -2.887940, -0.642244
457.104767, 2.707034, 1.155314
461.809357, -1.521110, -1.456520
466.523956, -2.120506, 1.593359
471.238556, -1.892167, -0.115809
475.953156, -0.963055, 2.038465
480.667755, -2.878995, -0.634767
485.372345, 2.763025, 1.166165
490.086945, -0.966135, -1.700916
494.801544, -2.167195, 1.512073
499.516144, -1.817542, -0.075336
504.220734, -0.958652, 2.034996
508.935333, -2.885579, -0.644667
513.649902, 2.702157, 1.158816
518.364502, -1.536577, -1.442611
523.079102, -2.111713, 1.593544
527.783691, -1.890649, -0.118935
532.498291, -0.969985, 2.039055
537.212891, -2.876926, -0.636906
541.927490, 2.769547, 1.159932
546.642090, -0.986967, -1.685956
551.346680, -2.169150, 1.514606
556.061279, -1.820920, -0.080529
560.775879, -0.945901, 2.034112
565.490479, -2.889565, -0.640911
570.195068, 2.698873, 1.162376
574.909668, -1.525845, -1.451206
579.624268, -2.115875, 1.593522
584.338867, -1.892417, -0.112796
589.053467, -0.956984, 2.037887
593.758057, -2.874555, -0.638852
598.472656, 2.766380, 1.163330
603.187256, -0.972110, -1.695563
607.901855, -2.162387, 1.512544
612.606445, -1.817355, -0.082558
617.321045, -0.952654, 2.034469
622.035645, -2.887460, -0.642953
626.750244, 2.705689, 1.155797
