time,theta,omega
202.627914, 2.002041, 0.164769
207.345322, 1.323243, -1.888693
212.052734, 2.407484, 0.346009
216.770142, 1.846799, -1.710960
221.477554, 2.000713, 0.164158
226.194962, 1.322416, -1.888780
230.902374, 2.407972, 0.346158
235.619781, 1.847672, -1.710536
240.327194, 1.999887, 0.163745
245.044601, 1.321842, -1.888835
249.752014, 2.408282, 0.346222
254.469421, 1.848140, -1.710280
259.181671, 1.996615, 0.159535
263.896271, 1.334016, -1.882807
268.610870, 2.391528, 0.330594
273.315460, 1.829684, -1.719851
278.030060, 2.014229, 0.168102
282.744659, 1.345715, -1.881377
287.459259, 2.384598, 0.328459
292.163849, 1.818110, -1.725436
296.878448, 2.025203, 0.173703
301.593048, 1.354175, -1.880319
306.307648, 2.379875, 0.327373
311.022247, 1.793921, -1.730151
315.726837, 2.032313, 0.177776
320.441437, 1.360681, -1.879515
325.156036, 2.376475, 0.326921
329.870636, 1.789763, -1.732590
334.575226, 2.037147, 0.180945
339.289825, 1.365973, -1.878889
344.004425, 2.373918, 0.326874
348.719025, 1.787362, -1.734297
353.433624, 2.042282, 0.173756
358.138214, 1.370417, -1.878409
362.852814, 2.371954, 0.327112
367.567413, 1.786163, -1.735501
372.282013, 2.044720, 0.175964
376.986603, 1.374285, -1.878024
381.701202, 2.370385, 0.327540
386.415802, 1.785801, -1.736354
391.130402, 2.046460, 0.177885
395.845001, 1.358920, -1.878199
400.549591, 2.369136, 0.328113
405.264191, 1.786038, -1.736962
409.978790, 2.047722, 0.179620
414.693390, 1.362065, -1.877963
419.397980, 2.368087, 0.328790
424.112579, 1.786726, -1.737384
428.827179, 2.048603, 0.181201
433.541779, 1.364981, -1.877767
438.256378, 2.370402, 0.320957
442.960968, 1.787714, -1.737681
447.675568, 2.049253, 0.182686
452.390167, 1.367726, -1.877606
457.104767, 2.369632, 0.321769
461.809357, 1.788944, -1.737875
466.523956, 2.049689, 0.184086
471.238556, 1.370345, -1.877463
475.953156, 2.368961, 0.322627
480.667755, 1.772985, -1.739112
485.372345, 2.049966, 0.185422
490.086945, 1.372849, -1.877343
494.801544, 2.368373, 0.323524
499.516144, 1.774572, -1.739167
504.220734, 2.050112, 0.186702
508.935333, 1.375278, -1.877238
513.649902, 2.367849, 0.324476
518.364502, 1.776369, -1.739152
523.079102, 2.051907, 0.178207
527.783691, 1.377680, -1.877144
532.498291, 2.367330, 0.325418
537.212891, 1.778120, -1.739138
541.927490, 2.051934, 0.179440
546.642090, 1.361254, -1.877527
551.346680, 2.366836, 0.326362
556.061279, 1.779917, -1.739101
560.775879, 2.051918, 0.180654
565.490479, 1.363564, -1.877454
570.195068, 2.366377, 0.327322
574.909668, 1.781772, -1.739041
579.624268, 2.051858, 0.181851
584.338867, 1.365845, -1.877385
589.053467, 2.369137, 0.319699
593.758057, 1.783683, -1.738957
598.472656, 2.051739, 0.183027
603.187256, 1.368104, -1.877315
607.901855, 2.368711, 0.320677
612.606445, 1.785588, -1.738875
617.321045, 2.051633, 0.184204
622.035645, 1.370357, -1.877249
626.750244, 2.368301, 0.321660
631.464844, 1.770144, -1.739892
636.169434, 2.051483, 0.185366
640.884033, 1.372581, -1.877188
645.598633, 2.367899, 0.322648
650.313232, 1.772106, -1.739794
655.017822, 2.051331, 0.186525
659.732422, 1.374812, -1.877119
664.447021, 2.367502, 0.323640
669.161621, 1.774091, -1.739684
673.876221, 2.052930, 0.177921
678.580811, 1.377026, -1.877053
683.295410, 2.367107, 0.324631
688.010010, 1.776075, -1.739573
692.724609, 2.052761, 0.179075
697.429199, 1.379245, -1.876986
702.143799, 2.366714, 0.325623
706.858398, 1.778062, -1.739461
711.572998, 2.052595, 0.180228
716.287598, 1.362678, -1.877408
720.992188, 2.366330, 0.326620
725.706787, 1.780076, -1.739334
730.421387, 2.052399, 0.181370
735.135986, 1.364872, -1.877358
739.840576, 2.365950, 0.327620
744.555176, 1.782106, -1.739203
749.269775, 2.052200, 0.182511
753.984375, 1.367069, -1.877303
758.698975, 2.368761, 0.320021
763.403564, 1.784110, -1.739079
768.118164, 2.052008, 0.183653
772.832764, 1.369256, -1.877240
777.547363, 2.368379, 0.321002
782.251953, 1.786071, -1.738965
786.966553, 2.051835, 0.184791
791.681152, 1.371453, -1.877187
796.395752, 2.368008, 0.322006
801.110352, 1.770700, -1.739956
805.814941, 2.051621, 0.185926
810.529541, 1.373640, -1.877131
815.244141, 2.367637, 0.323007
819.958740, 1.772731, -1.739829
824.663330, 2.051411, 0.187062
829.377930, 1.375827, -1.877072
834.092529, 2.367267, 0.324012
838.807129, 1.774761, -1.739697
843.521729, 2.052979, 0.178444
848.226318, 1.378013, -1.877012
852.940918, 2.366896, 0.325016
857.655518, 1.776788, -1.739570
862.370117, 2.052775, 0.179583
867.074707, 1.380191, -1.876952
871.789307, 2.366530, 0.326021
876.503906, 1.778847, -1.739428
881.218506, 2.052552, 0.180714
885.933105, 1.363602, -1.877383
890.637695, 2.366159, 0.327024
895.352295, 1.780879, -1.739294
900.066895, 2.052344, 0.181851
904.781494, 1.365785, -1.877332
909.486084, 2.365784, 0.328026
914.200684, 1.782910, -1.739161
918.915283, 2.052134, 0.182988
923.629883, 1.367975, -1.877281
928.344482, 2.368611, 0.320434
933.049072, 1.784943, -1.739025
937.763672, 2.051917, 0.184122
942.478271, 1.370163, -1.877226
947.192871, 2.368244, 0.321439
951.907471, 1.769575, -1.740013
956.612061, 2.051712, 0.185258
961.326660, 1.372360, -1.877166
966.041260, 2.367859, 0.322436
970.755859, 1.771579, -1.739893
975.460449, 2.051523, 0.186403
980.175049, 1.374562, -1.877108
984.889648, 2.367485, 0.323438
989.604248, 1.773600, -1.739769
994.318848, 2.053090, 0.177785
