time,theta,omega
202.627914, 1.478809, -0.283987
207.345322, 0.919532, -1.989729
212.052734, 2.880341, 0.633754
216.770142, -2.751188, -1.154486
221.477554, 1.150882, 1.619858
226.194962, 2.120262, -1.550458
230.902374, 1.862255, 0.101672
235.619781, 0.965715, -2.030467
240.327194, 2.863595, 0.628925
245.044601, -2.835084, -1.162706
249.752014, 0.177042, 1.938032
254.469421, 2.594867, -1.186935
259.181671, 1.433192, -0.148912
263.896271, 1.065805, -1.945462
268.610870, 2.753220, 0.545177
273.315460, 2.827937, -1.334630
278.030060, 1.378457, -0.185091
282.744659, 1.102407, -1.927609
287.459259, 2.721082, 0.525480
292.163849, 2.679677, -1.395968
296.878448, 1.438588, -0.096325
301.593048, 1.095813, -1.939576
306.307648, 2.731677, 0.534254
311.022247, 2.721812, -1.370751
315.726837, 1.408584, -0.124854
320.441437, 1.110456, -1.931437
325.156036, 2.718976, 0.527049
329.870636, 2.666295, -1.395202
334.575226, 1.440488, -0.092734
339.289825, 1.099557, -1.940214
344.004425, 2.731177, 0.536296
348.719025, 2.728534, -1.369951
353.433624, 1.405864, -0.133911
358.138214, 1.115480, -1.931154
362.852814, 2.717209, 0.528258
367.567413, 2.667001, -1.396863
372.282013, 1.441311, -0.098627
376.986603, 1.103343, -1.940824
381.701202, 2.730640, 0.538314
386.415802, 2.735117, -1.369214
391.130402, 1.404585, -0.133711
395.845001, 1.101147, -1.930292
400.549591, 2.715495, 0.529492
405.264191, 2.667911, -1.398429
409.978790, 1.443028, -0.095230
414.693390, 1.087750, -1.940700
419.397980, 2.730056, 0.540293
424.112579, 2.741444, -1.368606
428.827179, 1.403461, -0.133370
433.541779, 1.106061, -1.930103
438.256378, 2.719071, 0.524025
442.960968, 2.669127, -1.399869
447.675568, 1.444554, -0.091979
452.390167, 1.091670, -1.941248
457.104767, 2.734730, 0.535571
461.809357, 2.747385, -1.368168
466.523956, 1.402541, -0.132827
471.238556, 1.110900, -1.929955
475.953156, 2.717500, 0.525359
480.667755, 2.656744, -1.398730
485.372345, 1.445837, -0.088926
490.086945, 1.095690, -1.941722
494.801544, 2.733974, 0.537441
499.516144, 2.739245, -1.364939
504.220734, 1.401833, -0.132048
508.935333, 1.115669, -1.929849
513.649902, 2.716015, 0.526772
518.364502, 2.658830, -1.399820
523.079102, 1.445885, -0.095509
527.783691, 1.099907, -1.942111
532.498291, 2.733055, 0.539242
537.212891, 2.744117, -1.364961
541.927490, 1.400043, -0.139986
546.642090, 1.101092, -1.929219
551.346680, 2.714580, 0.528213
556.061279, 2.661119, -1.400797
560.775879, 1.446740, -0.092806
565.490479, 1.084715, -1.941726
570.195068, 2.732099, 0.540983
574.909668, 2.748726, -1.365073
579.624268, 1.399760, -0.138683
584.338867, 1.105733, -1.929238
589.053467, 2.718424, 0.522924
593.758057, 2.663630, -1.401679
598.472656, 1.447452, -0.090221
603.187256, 1.089013, -1.942048
607.901855, 2.736418, 0.536030
612.606445, 2.752930, -1.365357
617.321045, 1.399652, -0.137154
622.035645, 1.110329, -1.929286
626.750244, 2.717099, 0.524425
631.464844, 2.652369, -1.400079
636.169434, 1.448010, -0.087749
640.884033, 1.093382, -1.942321
645.598633, 2.735325, 0.537680
650.313232, 2.743210, -1.362754
655.017822, 1.399675, -0.135449
659.732422, 1.114906, -1.929350
664.447021, 2.715799, 0.525942
669.161621, 2.655233, -1.400802
673.876221, 1.447537, -0.094792
678.580811, 1.097785, -1.942562
683.295410, 2.734195, 0.539308
688.010010, 2.746967, -1.363214
692.724609, 1.398330, -0.142788
697.429199, 1.119444, -1.929425
702.143799, 2.714529, 0.527483
706.858398, 2.658280, -1.401451
711.572998, 1.447907, -0.092470
716.287598, 1.082824, -1.942021
720.992188, 2.733013, 0.540900
725.706787, 2.750455, -1.363790
730.421387, 1.398537, -0.140841
735.135986, 1.104685, -1.928948
739.840576, 2.713274, 0.529035
744.555176, 2.661381, -1.402078
749.269775, 1.448241, -0.090184
753.984375, 1.087298, -1.942241
758.698975, 2.737162, 0.535839
763.403564, 2.753857, -1.364402
768.118164, 1.398782, -0.138846
772.832764, 1.109172, -1.929074
777.547363, 2.717276, 0.523834
782.251953, 2.664551, -1.402663
786.966553, 1.448502, -0.087959
791.681152, 1.091777, -1.942430
796.395752, 2.735943, 0.537389
801.110352, 2.743487, -1.362051
805.814941, 1.399072, -0.136784
810.529541, 1.113674, -1.929205
815.244141, 2.716047, 0.525404
819.958740, 2.653759, -1.400861
824.663330, 1.448750, -0.085730
829.377930, 1.096302, -1.942605
834.092529, 2.734701, 0.538943
838.807129, 2.746690, -1.362739
843.521729, 1.397950, -0.143798
848.226318, 1.118192, -1.929326
852.940918, 2.714819, 0.526971
857.655518, 2.656990, -1.401430
862.370117, 1.448051, -0.092955
867.074707, 1.100808, -1.942774
871.789307, 2.733476, 0.540508
876.503906, 2.749986, -1.363392
881.218506, 1.398242, -0.141738
885.933105, 1.103406, -1.928859
890.637695, 2.713588, 0.528539
895.352295, 2.660214, -1.402001
900.066895, 1.448305, -0.090727
904.781494, 1.085916, -1.942221
909.486084, 2.732220, 0.542056
914.200684, 2.753164, -1.364098
918.915283, 1.398581, -0.139610
923.629883, 1.107894, -1.929011
928.344482, 2.717594, 0.523362
933.049072, 2.663471, -1.402562
937.763672, 1.448534, -0.088519
942.478271, 1.090425, -1.942409
947.192871, 2.736348, 0.536974
951.907471, 2.742782, -1.361765
956.612061, 1.398890, -0.137517
961.326660, 1.112406, -1.929145
966.041260, 2.716375, 0.524934
970.755859, 2.652716, -1.400746
