time,theta,omega
202.627914, 2.360546, 0.322045
207.345322, 1.760495, -1.743914
212.052734, 2.063761, 0.189026
216.770142, 1.375080, -1.874146
221.477554, 2.361372, 0.322356
226.194962, 1.761916, -1.743282
230.902374, 2.062505, 0.188425
235.619781, 1.374037, -1.874339
240.327194, 2.362031, 0.322588
245.044601, 1.763015, -1.742782
249.752014, 2.061510, 0.187931
254.469421, 1.373167, -1.874495
259.181671, 2.359656, 0.318488
263.896271, 1.770255, -1.737965
268.610870, 2.048122, 0.175340
273.315460, 1.388247, -1.869634
278.030060, 2.349470, 0.314807
282.744659, 1.753395, -1.745529
287.459259, 2.063231, 0.182704
292.163849, 1.400697, -1.867415
296.878448, 2.341812, 0.312365
301.593048, 1.741727, -1.750927
306.307648, 2.074098, 0.188379
311.022247, 1.392161, -1.866157
315.726837, 2.335747, 0.310684
320.441437, 1.733235, -1.755013
325.156036, 2.082369, 0.193010
329.870636, 1.400709, -1.864625
334.575226, 2.330806, 0.309535
339.289825, 1.726914, -1.758214
344.004425, 2.088880, 0.196927
348.719025, 1.408146, -1.863304
353.433624, 2.329649, 0.299991
358.138214, 1.722112, -1.760797
362.852814, 2.094162, 0.200340
367.567413, 1.414724, -1.862159
372.282013, 2.326092, 0.299496
376.986603, 1.718440, -1.762925
381.701202, 2.098519, 0.203377
386.415802, 1.420671, -1.861139
391.130402, 2.322980, 0.299205
395.845001, 1.697939, -1.765840
400.549591, 2.102196, 0.206124
405.264191, 1.426078, -1.860248
409.978790, 2.320271, 0.299114
414.693390, 1.695839, -1.767336
419.397980, 2.105281, 0.208632
424.112579, 1.431066, -1.859446
428.827179, 2.317858, 0.299168
433.541779, 1.694272, -1.768624
438.256378, 2.109945, 0.201371
442.960968, 1.435731, -1.858714
447.675568, 2.315700, 0.299335
452.390167, 1.693174, -1.769724
457.104767, 2.112234, 0.203552
461.809357, 1.440076, -1.858061
466.523956, 2.313745, 0.299607
471.238556, 1.692448, -1.770676
475.953156, 2.114228, 0.205611
480.667755, 1.425606, -1.858150
485.372345, 2.311977, 0.299965
490.086945, 1.692047, -1.771503
494.801544, 2.115966, 0.207560
499.516144, 1.429527, -1.857615
504.220734, 2.310340, 0.300389
508.935333, 1.691894, -1.772233
513.649902, 2.117520, 0.209456
518.364502, 1.433351, -1.857112
523.079102, 2.311736, 0.292049
527.783691, 1.692015, -1.772871
532.498291, 2.118845, 0.211243
537.212891, 1.436934, -1.856656
541.927490, 2.310352, 0.292589
546.642090, 1.674541, -1.774541
551.346680, 2.120033, 0.212963
556.061279, 1.440398, -1.856225
560.775879, 2.309047, 0.293167
565.490479, 1.674968, -1.775045
570.195068, 2.121093, 0.214628
574.909668, 1.443748, -1.855824
579.624268, 2.307841, 0.293792
584.338867, 1.675560, -1.775488
589.053467, 2.124086, 0.206685
593.758057, 1.446981, -1.855449
598.472656, 2.306713, 0.294454
603.187256, 1.676285, -1.775879
607.901855, 2.124915, 0.208255
612.606445, 1.450126, -1.855095
617.321045, 2.305647, 0.295144
622.035645, 1.677130, -1.776221
626.750244, 2.125659, 0.209787
631.464844, 1.434630, -1.855469
636.169434, 2.304650, 0.295868
640.884033, 1.678085, -1.776521
645.598633, 2.126302, 0.211277
650.313232, 1.437618, -1.855169
655.017822, 2.303702, 0.296615
659.732422, 1.679133, -1.776784
664.447021, 2.126879, 0.212737
669.161621, 1.440551, -1.854879
673.876221, 2.305676, 0.288508
678.580811, 1.680255, -1.777016
683.295410, 2.127391, 0.214169
688.010010, 1.443408, -1.854612
692.724609, 2.304829, 0.289301
697.429199, 1.681453, -1.777222
702.143799, 2.127842, 0.215579
706.858398, 1.446227, -1.854350
711.572998, 2.304004, 0.290109
716.287598, 1.664923, -1.778504
720.992188, 2.128249, 0.216966
725.706787, 1.448999, -1.854098
730.421387, 2.303226, 0.290935
735.135986, 1.666242, -1.778667
739.840576, 2.128596, 0.218329
744.555176, 1.451723, -1.853857
749.269775, 2.302479, 0.291775
753.984375, 1.667627, -1.778806
758.698975, 2.130987, 0.210142
763.403564, 1.454398, -1.853628
768.118164, 2.301766, 0.292632
772.832764, 1.669052, -1.778919
777.547363, 2.131250, 0.211453
782.251953, 1.457004, -1.853408
786.966553, 2.301078, 0.293490
791.681152, 1.670524, -1.779023
796.395752, 2.131488, 0.212770
801.110352, 1.441077, -1.853920
805.814941, 2.300412, 0.294369
810.529541, 1.672052, -1.779103
815.244141, 2.131678, 0.214068
819.958740, 1.443657, -1.853724
824.663330, 2.299760, 0.295260
829.377930, 1.673605, -1.779171
834.092529, 2.131850, 0.215355
838.807129, 1.446206, -1.853537
843.521729, 2.302009, 0.287274
848.226318, 1.675203, -1.779222
852.940918, 2.131984, 0.216626
857.655518, 1.448726, -1.853357
862.370117, 2.301410, 0.288185
867.074707, 1.676830, -1.779263
871.789307, 2.132088, 0.217887
876.503906, 1.451235, -1.853176
881.218506, 2.300823, 0.289102
885.933105, 1.660684, -1.780392
890.637695, 2.132169, 0.219137
895.352295, 1.453708, -1.853003
900.066895, 2.300256, 0.290031
904.781494, 1.662366, -1.780416
909.486084, 2.132230, 0.220378
914.200684, 1.456160, -1.852836
918.915283, 2.299703, 0.290966
923.629883, 1.664079, -1.780429
928.344482, 2.134390, 0.212095
933.049072, 1.458599, -1.852667
937.763672, 2.299169, 0.291908
942.478271, 1.665834, -1.780424
947.192871, 2.134400, 0.213314
951.907471, 1.442474, -1.853234
956.612061, 2.298647, 0.292857
961.326660, 1.667603, -1.780415
966.041260, 2.134401, 0.214530
970.755859, 1.444867, -1.853092
975.460449, 2.298135, 0.293813
980.175049, 1.669385, -1.780397
984.889648, 2.134385, 0.215739
989.604248, 1.447249, -1.852948
994.318848, 2.300493, 0.285875
