time,theta,omega
202.627914, 2.625190, 0.470458
207.345322, 2.374726, -1.500061
212.052734, 1.615769, 0.016361
216.770142, 1.160065, -1.920906
221.477554, 2.605584, 0.457967
226.194962, 2.299778, -1.535083
230.902374, 1.681704, 0.042711
235.619781, 1.137021, -1.936834
240.327194, 2.627648, 0.471867
245.044601, 2.383774, -1.495714
249.752014, 1.607649, 0.012832
254.469421, 1.163131, -1.918725
259.181671, 2.599415, 0.451278
263.896271, 2.284534, -1.540682
268.610870, 1.687761, 0.038259
273.315460, 1.159981, -1.932841
278.030060, 2.608763, 0.459614
282.744659, 2.325448, -1.522339
287.459259, 1.653115, 0.025861
292.163849, 1.172577, -1.925003
296.878448, 2.598009, 0.453966
301.593048, 2.289254, -1.540165
306.307648, 1.686669, 0.040227
311.022247, 1.145424, -1.932285
315.726837, 2.607428, 0.461155
320.441437, 2.327969, -1.522901
325.156036, 1.653976, 0.028579
329.870636, 1.157512, -1.924955
334.575226, 2.597254, 0.455880
339.289825, 2.293931, -1.539698
344.004425, 1.685623, 0.042214
348.719025, 1.150194, -1.932191
353.433624, 2.610658, 0.455344
358.138214, 2.330574, -1.523421
362.852814, 1.654752, 0.031263
367.567413, 1.161719, -1.925246
372.282013, 2.600973, 0.450368
376.986603, 2.298528, -1.539271
381.701202, 1.684641, 0.044224
386.415802, 1.154956, -1.932093
391.130402, 2.609336, 0.456885
395.845001, 2.317871, -1.523640
400.549591, 1.655575, 0.033959
405.264191, 1.165905, -1.925540
409.978790, 2.600208, 0.452270
414.693390, 2.287732, -1.538649
419.397980, 1.683649, 0.046223
424.112579, 1.159671, -1.932001
428.827179, 2.608058, 0.458461
433.541779, 2.320597, -1.524105
438.256378, 1.656501, 0.026508
442.960968, 1.170158, -1.925788
447.675568, 2.599400, 0.454148
452.390167, 2.292201, -1.538280
457.104767, 1.683157, 0.038161
461.809357, 1.164386, -1.931919
466.523956, 2.606793, 0.460048
471.238556, 2.323393, -1.524534
475.953156, 1.657117, 0.029131
480.667755, 1.155185, -1.925663
485.372345, 2.598552, 0.456004
490.086945, 2.296535, -1.537977
494.801544, 1.682413, 0.040264
499.516144, 1.149759, -1.931461
504.220734, 2.605544, 0.461645
508.935333, 2.326258, -1.524934
513.649902, 1.657689, 0.031755
518.364502, 1.159508, -1.925915
523.079102, 2.602197, 0.450479
527.783691, 2.300963, -1.537652
532.498291, 1.681625, 0.042381
537.212891, 1.154514, -1.931416
541.927490, 2.608829, 0.455898
546.642090, 2.313896, -1.525026
551.346680, 1.658231, 0.034361
556.061279, 1.163809, -1.926144
560.775879, 2.601347, 0.452331
565.490479, 2.289875, -1.537171
570.195068, 1.680918, 0.044495
574.909668, 1.159192, -1.931374
579.624268, 2.607595, 0.457504
584.338867, 2.316794, -1.525409
589.053467, 1.659009, 0.026846
593.758057, 1.168118, -1.926358
598.472656, 2.600469, 0.454168
603.187256, 2.294083, -1.536925
607.901855, 1.680640, 0.036523
612.606445, 1.163859, -1.931337
617.321045, 2.606372, 0.459120
622.035645, 2.319748, -1.525762
626.750244, 1.659484, 0.029414
631.464844, 1.153177, -1.926188
636.169434, 2.599587, 0.456001
640.884033, 2.298297, -1.536677
645.598633, 1.680003, 0.038665
650.313232, 1.149211, -1.930896
655.017822, 2.605150, 0.460738
659.732422, 2.322711, -1.526116
664.447021, 1.659955, 0.031978
669.161621, 1.157487, -1.926414
673.876221, 2.603209, 0.450432
678.580811, 2.302527, -1.536424
683.295410, 1.679354, 0.040802
