time,theta,omega
202.627914, 1.613914, 0.004851
207.345322, 1.028032, -1.978524
212.052734, 2.783754, 0.572725
216.770142, 3.006467, -1.260825
221.477554, 1.497535, -0.295443
226.194962, 0.924725, -1.986222
230.902374, 2.858733, 0.618307
235.619781, -2.869231, -1.161461
240.327194, -0.327505, 1.965026
245.044601, 2.981564, -0.903723
249.752014, 2.766913, 0.235682
254.469421, 2.128699, -1.646070
259.181671, 1.890274, 0.121404
263.896271, 1.023838, -2.013319
268.610870, 2.794163, 0.576514
273.315460, 3.066616, -1.245100
278.030060, 1.637234, -0.302023
282.744659, 0.813857, -2.027062
287.459259, 2.946692, 0.672403
292.163849, -2.293753, -1.180875
296.878448, -3.051947, 1.231141
301.593048, -1.633697, 0.302675
306.307648, -0.814325, 2.025884
311.022247, -2.945218, -0.670362
315.726837, 2.311244, 1.176460
320.441437, 3.092137, -1.218436
325.156036, 1.792928, -0.275463
329.870636, 0.732150, -2.058573
334.575226, 3.006866, 0.722656
339.289825, -1.726689, -1.360108
344.004425, -2.239853, 1.539988
348.719025, -1.761929, -0.061958
353.433624, -1.003944, 2.001395
358.138214, -2.795855, -0.583700
362.852814, -3.091912, 1.235641
367.567413, -1.739170, 0.288120
372.282013, -0.751917, 2.049171
376.986603, -2.989888, -0.710588
381.701202, 1.890879, 1.295024
386.415802, 2.370058, -1.489829
391.130402, 1.651297, 0.017004
395.845001, 1.025414, -1.981618
400.549591, 2.773301, 0.567904
405.264191, 2.971738, -1.274417
409.978790, 1.436601, -0.283890
414.693390, 1.005645, -1.956442
419.397980, 2.777673, 0.568105
424.112579, 2.988667, -1.269778
428.827179, 1.458480, -0.290576
433.541779, 0.980472, -1.966592
438.256378, 2.805883, 0.577532
442.960968, 3.110700, -1.232513
447.675568, 1.810164, -0.269343
452.390167, 0.732536, -2.062157
457.104767, 3.016557, 0.722184
461.809357, -1.678415, -1.383391
466.523956, -2.219042, 1.548314
471.238556, -1.782455, -0.072635
475.953156, -1.007956, 2.004654
480.667755, -2.802081, -0.580572
485.372345, -3.106049, 1.233882
490.086945, -1.787928, 0.275005
494.801544, -0.739147, 2.058611
499.516144, -3.010764, -0.718077
504.220734, 1.736823, 1.358840
508.935333, 2.252519, -1.536934
513.649902, 1.754636, 0.061893
518.364502, 1.010040, -2.000740
523.079102, 2.799226, 0.578496
527.783691, 3.090661, -1.238569
532.498291, 1.721164, -0.289535
537.212891, 0.766174, -2.046366
541.927490, 2.987661, 0.701717
546.642090, -1.966793, -1.259587
551.346680, -2.446856, 1.460151
556.061279, -1.590037, 0.007457
560.775879, -1.052360, 1.967864
565.490479, -2.756706, -0.549328
570.195068, -2.870878, 1.313226
574.909668, -1.368564, 0.215555
579.624268, -1.127832, 1.914118
584.338867, -2.682854, -0.501253
589.053467, -2.517073, 1.454324
593.758057, -1.535971, 0.028319
598.472656, -1.082898, 1.953310
603.187256, -2.731396, -0.535054
607.901855, -2.744449, 1.356482
612.606445, -1.387382, 0.139719
617.321045, -1.156480, 1.909937
622.035645, -2.663254, -0.492111
626.750244, -2.444173, 1.489446
631.464844, -1.599752, 0.004677
636.169434, -1.060015, 1.970165
640.884033, -2.755953, -0.553659
645.598633, -2.873065, 1.307690
650.313232, -1.369227, 0.226305
655.017822, -1.130880, 1.916352
659.732422, -2.685438, -0.507501
664.447021, -2.544925, 1.445552
669.161621, -1.518789, 0.042619
673.876221, -1.080668, 1.948112
678.580811, -2.721318, -0.533205
683.295410, -2.714986, 1.372670
688.010010, -1.403497, 0.124105
692.724609, -1.140709, 1.914087
697.429199, -2.666645, -0.499118
702.143799, -2.475325, 1.478873
706.858398, -1.579097, 0.009721
711.572998, -1.057775, 1.964487
716.287598, -2.751057, -0.544970
720.992188, -2.840674, 1.324138
725.706787, -1.366340, 0.196690
730.421387, -1.140742, 1.909552
735.135986, -2.671457, -0.493665
739.840576, -2.481448, 1.477954
744.555176, -1.576864, 0.008490
749.269775, -1.063293, 1.964149
753.984375, -2.748909, -0.545914
758.698975, -2.826205, 1.323050
763.403564, -1.366952, 0.191805
768.118164, -1.146751, 1.909191
772.832764, -2.669039, -0.494525
777.547363, -2.464789, 1.479452
782.251953, -1.581382, 0.004044
786.966553, -1.065983, 1.965517
791.681152, -2.749402, -0.548598
796.395752, -2.837868, 1.320539
801.110352, -1.365196, 0.204184
805.814941, -1.147972, 1.910200
810.529541, -2.670511, -0.497734
815.244141, -2.479141, 1.474747
819.958740, -1.572047, 0.016070
824.663330, -1.074420, 1.963365
829.377930, -2.744494, -0.547719
834.092529, -2.823132, 1.328312
838.807129, -1.366584, 0.190516
843.521729, -1.139388, 1.908251
848.226318, -2.664487, -0.496458
852.940918, -2.462373, 1.484258
857.655518, -1.589259, 0.005594
862.370117, -1.052282, 1.966956
867.074707, -2.749878, -0.553664
871.789307, -2.858971, 1.316532
876.503906, -1.366907, 0.209987
881.218506, -1.130892, 1.912173
885.933105, -2.678816, -0.497435
890.637695, -2.509746, 1.464581
895.352295, -1.552283, 0.021247
900.066895, -1.072673, 1.957648
904.781494, -2.739207, -0.538806
909.486084, -2.789877, 1.345482
914.200684, -1.375266, 0.161344
918.915283, -1.154682, 1.907748
923.629883, -2.662431, -0.490042
928.344482, -2.435537, 1.492355
933.049072, -1.605479, -0.006562
937.763672, -1.055205, 1.971395
942.478271, -2.758735, -0.554136
947.192871, -2.881462, 1.303334
951.907471, -1.371699, 0.234246
956.612061, -1.120926, 1.918901
961.326660, -2.692300, -0.510359
966.041260, -2.569740, 1.433370
970.755859, -1.497704, 0.055779
975.460449, -1.107980, 1.942703
980.175049, -2.712275, -0.525947
984.889648, -2.667835, 1.391462
989.604248, -1.429545, 0.101095
994.318848, -1.126064, 1.921657
