time,theta,omega
202.627914, -2.332108, 1.534373
207.345322, -1.684181, -0.036707
212.052734, -1.088225, 1.963828
216.770142, -2.709885, -0.519406
221.477554, -2.685575, 1.374949
226.194962, -1.399660, 0.112316
230.902374, -1.222739, 1.881436
235.619781, -2.583220, -0.439177
240.327194, -2.175415, 1.607550
245.044601, -1.824703, -0.092202
249.752014, -1.073512, 1.985805
254.469421, -2.728871, -0.533010
259.181671, -2.778895, 1.332513
263.896271, -1.349380, 0.171101
268.610870, -1.241907, 1.861274
273.315460, -2.540248, -0.419530
278.030060, -2.049061, 1.663425
282.744659, -1.926661, -0.134604
287.459259, -1.096532, 1.986281
292.163849, -2.692119, -0.519164
296.878448, -2.642124, 1.391605
301.593048, -1.421791, 0.091133
306.307648, -1.214191, 1.883309
311.022247, -2.574795, -0.432889
315.726837, -2.158575, 1.614365
320.441437, -1.832284, -0.099405
325.156036, -1.081238, 1.980913
329.870636, -2.707141, -0.519292
334.575226, -2.690326, 1.372915
339.289825, -1.393513, 0.112091
344.004425, -1.234647, 1.873514
348.719025, -2.558669, -0.425455
353.433624, -2.094404, 1.638686
358.138214, -1.878077, -0.120012
362.852814, -1.092607, 1.984814
367.567413, -2.702918, -0.519711
372.282013, -2.668155, 1.376002
376.986603, -1.400752, 0.103780
381.701202, -1.235217, 1.875851
386.415802, -2.561278, -0.429415
391.130402, -2.110389, 1.632934
395.845001, -1.868083, -0.107951
400.549591, -1.095117, 1.984326
405.264191, -2.702833, -0.521828
409.978790, -2.675887, 1.374619
414.693390, -1.397127, 0.113279
419.397980, -1.241084, 1.874868
424.112579, -2.558868, -0.430330
428.827179, -2.109387, 1.635073
433.541779, -1.872126, -0.112014
438.256378, -1.080700, 1.983869
442.960968, -2.701208, -0.523231
447.675568, -2.677418, 1.375893
452.390167, -1.398414, 0.110235
457.104767, -1.226145, 1.875328
461.809357, -2.558398, -0.432425
466.523956, -2.114980, 1.634151
471.238556, -1.870290, -0.113740
475.953156, -1.085024, 1.984002
480.667755, -2.705333, -0.518061
485.372345, -2.681276, 1.376180
490.086945, -1.398285, 0.108413
494.801544, -1.230743, 1.875168
499.516144, -2.561451, -0.426453
504.220734, -2.118086, 1.634378
508.935333, -1.870664, -0.116344
513.649902, -1.089748, 1.984302
518.364502, -2.704123, -0.519690
523.079102, -2.670833, 1.374320
527.783691, -1.398519, 0.106250
532.498291, -1.235196, 1.875120
537.212891, -2.560430, -0.428244
541.927490, -2.105534, 1.634730
546.642090, -1.871543, -0.108652
551.346680, -1.094472, 1.984497
556.061279, -2.702846, -0.521244
560.775879, -2.673720, 1.375014
565.490479, -1.397831, 0.113200
570.195068, -1.239467, 1.875142
574.909668, -2.559532, -0.430079
579.624268, -2.109669, 1.634483
584.338867, -1.871008, -0.110895
589.053467, -1.079203, 1.983723
593.758057, -2.701665, -0.522852
598.472656, -2.677036, 1.375528
603.187256, -1.398040, 0.111092
607.901855, -1.225118, 1.875229
612.606445, -2.558511, -0.431839
617.321045, -2.113393, 1.634426
622.035645, -1.870842, -0.113284
626.750244, -1.083840, 1.983972
631.464844, -2.705619, -0.517602
636.169434, -2.680214, 1.376101
