time,theta,omega
202.627914, -0.996120, 1.842111
207.345322, -2.795128, -0.560579
212.052734, -2.973156, 1.290093
216.770142, -1.457538, 0.270691
221.477554, -0.920956, 1.995999
226.194962, -2.912858, -0.651850
230.902374, 2.573208, 1.162941
235.619781, -2.281875, -1.181086
240.327194, -2.964535, 1.274629
245.044601, -1.464624, 0.272370
249.752014, -0.912535, 1.998805
254.469421, -2.919883, -0.656462
259.181671, 2.523121, 1.160593
263.896271, -2.518013, -1.147666
268.610870, 2.588183, 1.142305
273.315460, -2.286705, -1.184961
278.030060, -2.996431, 1.261132
282.744659, -1.518910, 0.288165
287.459259, -0.849466, 2.014344
292.163849, -2.947132, -0.682306
296.878448, 2.288288, 1.192482
301.593048, 3.018964, -1.252732
306.307648, 1.568847, -0.294110
311.022247, 0.799356, -2.029854
315.726837, 2.987858, 0.709226
320.441437, -1.958937, -1.281106
325.156036, -2.414174, 1.484980
329.870636, -1.641565, -0.007893
334.575226, -0.975823, 2.009445
339.289825, -2.867820, -0.630420
344.004425, 2.827175, 1.170414
348.719025, -0.251369, -1.923344
353.433624, -2.534756, 1.231515
358.138214, -1.477031, 0.107220
362.852814, -1.015637, 1.973881
367.567413, -2.823242, -0.595765
372.282013, 3.108950, 1.221688
376.986603, -2.278872, 0.064231
381.701202, -0.877019, 2.097257
386.415802, -2.968012, -0.702373
391.130402, 2.109614, 1.230091
395.845001, 2.625516, -1.394426
400.549591, 1.474058, -0.078466
405.264191, 1.036182, -1.968404
409.978790, 2.806667, 0.585297
414.693390, 3.084566, -1.247095
419.397980, 1.747820, -0.272349
424.112579, 0.699959, -2.072641
428.827179, 3.085039, 0.774899
433.541779, -0.845725, -1.750582
438.256378, -2.206715, 1.477419
442.960968, -1.773278, -0.061696
447.675568, -0.941083, 2.032644
452.390167, -2.899020, -0.649774
457.104767, 2.639805, 1.154781
461.809357, -1.960748, -1.277298
466.523956, -2.414102, 1.488193
471.238556, -1.646590, -0.013995
475.953156, -0.961867, 2.009395
480.667755, -2.873106, -0.627737
485.372345, 2.814262, 1.172801
490.086945, -0.360436, -1.903247
494.801544, -2.465034, 1.286573
499.516144, -1.531014, 0.070030
504.220734, -1.003199, 1.987403
508.935333, -2.840221, -0.611268
513.649902, 2.993516, 1.198227
518.364502, 2.637040, -0.881415
523.079102, 1.567807, -0.269858
527.783691, 0.835634, -2.028458
532.498291, 2.973929, 0.698363
537.212891, -2.089973, -1.237596
541.927490, -2.597799, 1.407050
546.642090, -1.493849, 0.072182
551.346680, -1.029988, 1.974045
556.061279, -2.814473, -0.592170
560.775879, -3.134608, 1.234051
565.490479, -1.982493, 0.208261
570.195068, -0.678517, 2.103340
574.909668, -3.110568, -0.797332
579.624268, 0.364451, 1.903578
584.338867, 2.462764, -1.286831
589.053467, 1.530852, -0.071859
593.758057, 0.999447, -1.987117
598.472656, 2.841360, 0.610086
603.187256, -2.995946, -1.196777
607.901855, -2.636487, 0.880613
612.606445, -1.572115, 0.263280
617.321045, -0.829559, 2.028631
622.035645, -2.977002, -0.698534
626.750244, 2.078077, 1.238858
631.464844, 2.571611, -1.416404
636.169434, 1.511285, -0.053591
640.884033, 1.018519, -1.978248
645.598633, 2.822817, 0.595830
650.313232, -3.110728, -1.221878
655.017822, 2.267228, -0.070648
659.732422, 0.862608, -2.098962
664.447021, 2.978505, 0.708994
669.161621, -2.023883, -1.255573
673.876221, -2.489417, 1.450937
678.580811, -1.575018, 0.017653
683.295410, -0.991672, 1.994210
688.010010, -2.848193, -0.613295
692.724609, 2.963541, 1.188296
697.429199, 2.039727, -1.309133
702.143799, 1.814173, 0.050664
706.858398, 0.918300, -2.041484
711.572998, 2.917404, 0.660973
716.287598, -2.523133, -1.155795
720.992188, 2.531792, 1.153080
725.706787, -2.498802, -1.153218
730.421387, 2.641878, 1.145615
735.135986, -1.996701, -1.256144
739.840576, -2.449943, 1.474573
744.555176, -1.618690, -0.003010
749.269775, -0.974206, 2.003932
753.984375, -2.863674, -0.623093
758.698975, 2.874632, 1.172261
763.403564, 0.407279, -1.964790
768.118164, -3.012238, 0.888850
772.832764, 2.969670, -0.634618
777.547363, -0.583240, 1.941942
782.251953, -3.118331, -0.784750
786.966553, 0.369693, 1.904855
791.681152, 2.459860, -1.291727
796.395752, 1.536445, -0.065564
801.110352, 0.983116, -1.987335
805.814941, 2.841592, 0.613109
810.529541, -2.981142, -1.196554
815.244141, -2.446146, 1.022624
819.958740, -1.482441, 0.156938
824.663330, -0.989335, 1.983439
829.377930, -2.848268, -0.615421
834.092529, 2.950329, 1.189580
838.807129, 1.870080, -1.413856
843.521729, 1.970838, 0.113570
848.226318, 0.968997, -2.050527
852.940918, 2.887936, 0.647539
857.655518, -2.689939, -1.158542
862.370117, 1.635019, 1.398751
867.074707, 2.153299, -1.589524
871.789307, 1.873330, 0.111152
876.503906, 0.956020, -2.040809
881.218506, 2.890991, 0.645041
885.933105, -2.691729, -1.155165
890.637695, 1.639273, 1.404243
895.352295, 2.154011, -1.587970
900.066895, 1.868848, 0.105972
904.781494, 0.948385, -2.039840
909.486084, 2.887223, 0.649206
914.200684, -2.680461, -1.161934
918.915283, 1.668042, 1.388220
923.629883, 2.160176, -1.584625
928.344482, 1.859780, 0.098963
933.049072, 0.960371, -2.040452
937.763672, 2.890301, 0.647857
942.478271, -2.678362, -1.158391
947.192871, 1.712426, 1.365684
951.907471, 2.176250, -1.577700
956.612061, 1.841346, 0.098638
961.326660, 0.950945, -2.038368
966.041260, 2.893800, 0.646667
970.755859, -2.673929, -1.154768
975.460449, 1.757528, 1.354287
980.175049, 2.220949, -1.565336
984.889648, 1.812591, 0.083620
989.604248, 0.941405, -2.034893
994.318848, 2.896869, 0.645037
