time,theta,omega
202.627914, 1.921055, 0.117661
207.345322, 1.682489, -1.663460
212.052734, 1.921064, 0.117621
216.770142, 1.682426, -1.663462
221.477554, 1.921056, 0.117576
226.194962, 1.682356, -1.663470
230.902374, 1.921066, 0.117534
235.619781, 1.682282, -1.663478
240.327194, 1.921074, 0.117495
245.044601, 1.682215, -1.663485
249.752014, 1.921076, 0.117451
254.469421, 1.682142, -1.663494
259.181671, 1.918477, 0.113765
263.896271, 1.694454, -1.656346
268.610870, 1.904599, 0.104945
273.315460, 1.702644, -1.654031
278.030060, 1.903971, 0.110279
282.744659, 1.695163, -1.654846
287.459259, 1.904553, 0.105910
292.163849, 1.704417, -1.653909
296.878448, 1.903976, 0.111484
301.593048, 1.697109, -1.654660
306.307648, 1.904436, 0.107075
311.022247, 1.689789, -1.655398
315.726837, 1.903851, 0.112646
320.441437, 1.699029, -1.654467
325.156036, 1.904325, 0.108244
329.870636, 1.691730, -1.655203
334.575226, 1.903720, 0.113806
339.289825, 1.700970, -1.654263
344.004425, 1.904189, 0.109403
348.719025, 1.693648, -1.655013
353.433624, 1.904650, 0.104995
358.138214, 1.702900, -1.654065
362.852814, 1.904072, 0.110567
367.567413, 1.695578, -1.654818
372.282013, 1.904533, 0.106160
376.986603, 1.704827, -1.653868
381.701202, 1.903953, 0.111731
386.415802, 1.697527, -1.654608
391.130402, 1.904393, 0.107309
395.845001, 1.690191, -1.655354
400.549591, 1.903823, 0.112884
405.264191, 1.699428, -1.654425
409.978790, 1.904301, 0.108482
414.693390, 1.692115, -1.655167
419.397980, 1.903708, 0.114048
424.112579, 1.701356, -1.654227
428.827179, 1.904180, 0.109646
433.541779, 1.694050, -1.654972
438.256378, 1.904629, 0.105235
442.960968, 1.703291, -1.654028
447.675568, 1.904052, 0.110808
452.390167, 1.695978, -1.654778
457.104767, 1.904511, 0.106400
461.809357, 1.705220, -1.653829
466.523956, 1.903922, 0.111971
471.238556, 1.697906, -1.654582
475.953156, 1.904395, 0.107566
