time,theta,omega
202.627914, 1.503449, -0.046204
207.345322, 1.091383, -1.943844
212.052734, 2.719983, 0.530675
216.770142, 2.697141, -1.376740
221.477554, 1.412005, -0.111571
226.194962, 1.138873, -1.916098
230.902374, 2.675485, 0.501908
235.619781, 2.496650, -1.464953
240.327194, 1.557967, -0.017447
245.044601, 1.064452, -1.959127
249.752014, 2.744775, 0.546720
254.469421, 2.815178, -1.328343
259.181671, 1.364432, -0.185517
263.896271, 1.159037, -1.901085
268.610870, 2.648556, 0.477944
273.315460, 2.390481, -1.516629
278.030060, 1.649372, 0.023643
282.744659, 1.045722, -1.976241
287.459259, 2.759222, 0.551549
292.163849, 2.892352, -1.303355
296.878448, 1.369966, -0.230929
301.593048, 1.128877, -1.912349
306.307648, 2.676023, 0.496841
311.022247, 2.495723, -1.462237
315.726837, 1.549364, -0.020131
320.441437, 1.088902, -1.951944
325.156036, 2.721261, 0.528731
329.870636, 2.705452, -1.370902
334.575226, 1.401781, -0.118147
339.289825, 1.165851, -1.907699
344.004425, 2.650588, 0.484493
348.719025, 2.400888, -1.507644
353.433624, 1.633202, 0.011235
358.138214, 1.060026, -1.973168
362.852814, 2.751693, 0.551238
367.567413, 2.860677, -1.310538
372.282013, 1.362834, -0.218978
376.986603, 1.154668, -1.906509
381.701202, 2.659572, 0.491497
386.415802, 2.443752, -1.489704
391.130402, 1.598980, -0.001691
395.845001, 1.057222, -1.964327
400.549591, 2.738681, 0.544929
405.264191, 2.806204, -1.333715
409.978790, 1.365308, -0.179285
414.693390, 1.160727, -1.900320
419.397980, 2.641747, 0.483227
424.112579, 2.380131, -1.520897
428.827179, 1.657614, 0.026489
433.541779, 1.041968, -1.977913
438.256378, 2.761976, 0.552724
442.960968, 2.903378, -1.298692
447.675568, 1.374456, -0.239482
452.390167, 1.117394, -1.916037
457.104767, 2.684963, 0.501653
461.809357, 2.545727, -1.447159
466.523956, 1.519657, -0.036249
471.238556, 1.101840, -1.943536
475.953156, 2.708320, 0.519618
480.667755, 2.643373, -1.396859
485.372345, 1.438287, -0.086485
490.086945, 1.146698, -1.918837
494.801544, 2.667962, 0.494886
499.516144, 2.470863, -1.474870
504.220734, 1.572141, -0.007332
508.935333, 1.081975, -1.958182
513.649902, 2.729940, 0.536119
518.364502, 2.752653, -1.352725
523.079102, 1.379696, -0.151487
527.783691, 1.176006, -1.902256
532.498291, 2.642647, 0.481063
537.212891, 2.374164, -1.521358
541.927490, 1.658946, 0.024037
546.642090, 1.035718, -1.977821
551.346680, 2.758455, 0.557533
556.061279, 2.901313, -1.296813
560.775879, 1.374524, -0.243220
565.490479, 1.110045, -1.916481
570.195068, 2.682834, 0.507376
574.909668, 2.547366, -1.444025
579.624268, 1.514780, -0.041729
584.338867, 1.098435, -1.941950
589.053467, 2.707641, 0.516162
593.758057, 2.643241, -1.402746
598.472656, 1.444692, -0.084317
603.187256, 1.137474, -1.920794
607.901855, 2.672723, 0.494904
612.606445, 2.495150, -1.469392
617.321045, 1.560376, -0.015956
622.035645, 1.081291, -1.954828
626.750244, 2.726675, 0.530932
631.464844, 2.725689, -1.361309
636.169434, 1.390636, -0.131779
640.884033, 1.167583, -1.904618
645.598633, 2.646984, 0.480824
650.313232, 2.381529, -1.515603
655.017822, 1.648303, 0.026567
659.732422, 1.052625, -1.976398
664.447021, 2.757088, 0.553530
669.161621, 2.882232, -1.301232
673.876221, 1.367901, -0.235681
678.580811, 1.136426, -1.912065
683.295410, 2.673404, 0.498584
688.010010, 2.496532, -1.464544
692.724609, 1.552566, -0.025006
697.429199, 1.093870, -1.953129
702.143799, 2.720964, 0.531934
706.858398, 2.716853, -1.368950
711.572998, 1.397379, -0.128069
716.287598, 1.154631, -1.906494
720.992188, 2.647540, 0.485955
725.706787, 2.400031, -1.510649
730.421387, 1.638345, 0.016855
735.135986, 1.045232, -1.973599
739.840576, 2.751467, 0.554508
744.555176, 2.873049, -1.308799
749.269775, 1.364980, -0.221427
753.984375, 1.137107, -1.907980
758.698975, 2.666881, 0.489268
763.403564, 2.465418, -1.482424
768.118164, 1.584702, -0.004968
772.832764, 1.069504, -1.961103
777.547363, 2.736860, 0.536938
782.251953, 2.784717, -1.345142
786.966553, 1.372392, -0.160045
791.681152, 1.169569, -1.900679
796.395752, 2.643346, 0.477634
801.110352, 2.364017, -1.523225
805.814941, 1.662804, 0.032098
810.529541, 1.047082, -1.979402
815.244141, 2.761608, 0.555894
819.958740, 2.902151, -1.293221
824.663330, 1.378801, -0.241537
829.377930, 1.116769, -1.918805
834.092529, 2.689231, 0.507624
838.807129, 2.561642, -1.434657
843.521729, 1.499158, -0.053932
848.226318, 1.118515, -1.937831
852.940918, 2.697103, 0.515758
857.655518, 2.605286, -1.416239
862.370117, 1.467510, -0.072007
867.074707, 1.137356, -1.928248
871.789307, 2.681064, 0.506644
876.503906, 2.538961, -1.446661
881.218506, 1.519858, -0.040275
885.933105, 1.093226, -1.943327
890.637695, 2.705558, 0.523590
895.352295, 2.652094, -1.397802
900.066895, 1.437347, -0.090973
904.781494, 1.138667, -1.918492
909.486084, 2.664897, 0.498700
914.200684, 2.478098, -1.476067
918.915283, 1.573035, -0.011163
923.629883, 1.073081, -1.958050
928.344482, 2.732604, 0.533448
933.049072, 2.761936, -1.353755
937.763672, 1.379909, -0.147368
942.478271, 1.167829, -1.902031
947.192871, 2.644582, 0.477839
951.907471, 2.366943, -1.521339
956.612061, 1.659345, 0.029937
961.326660, 1.046722, -1.978599
966.041260, 2.761017, 0.554803
970.755859, 2.896432, -1.294736
975.460449, 1.376263, -0.238894
980.175049, 1.120143, -1.917040
984.889648, 2.685625, 0.504729
989.604248, 2.543665, -1.442159
994.318848, 1.512503, -0.047113
