time,theta,omega
202.627914, 2.316008, 0.300235
207.345322, 1.684013, -1.772724
212.052734, 2.121255, 0.212649
216.770142, 1.428601, -1.858885
221.477554, 2.317840, 0.301017
226.194962, 1.687039, -1.771501
230.902374, 2.118743, 0.211498
235.619781, 1.426152, -1.859501
240.327194, 2.319562, 0.301743
245.044601, 1.689865, -1.770354
249.752014, 2.116391, 0.210417
254.469421, 1.423877, -1.860065
259.181671, 2.318249, 0.298176
263.896271, 1.699909, -1.764477
268.610870, 2.100842, 0.196726
273.315460, 1.434162, -1.856686
278.030060, 2.311741, 0.296415
282.744659, 1.691453, -1.768432
287.459259, 2.108995, 0.201358
292.163849, 1.443375, -1.854782
296.878448, 2.306243, 0.295032
301.593048, 1.684753, -1.771687
306.307648, 2.115743, 0.205415
311.022247, 1.433070, -1.853802
315.726837, 2.301455, 0.293985
320.441437, 1.679352, -1.774427
325.156036, 2.121434, 0.209036
329.870636, 1.440533, -1.852308
334.575226, 2.297217, 0.293203
339.289825, 1.674952, -1.776767
344.004425, 2.126335, 0.212326
348.719025, 1.447403, -1.850946
353.433624, 2.296253, 0.283714
358.138214, 1.671325, -1.778806
362.852814, 2.130601, 0.215356
367.567413, 1.453775, -1.849701
372.282013, 2.292803, 0.283299
376.986603, 1.668347, -1.780591
381.701202, 2.134350, 0.218168
386.415802, 1.459754, -1.848537
391.130402, 2.289640, 0.283007
395.845001, 1.648013, -1.783280
400.549591, 2.137707, 0.220807
405.264191, 1.465370, -1.847474
409.978790, 2.286741, 0.282856
414.693390, 1.645965, -1.784701
419.397980, 2.140700, 0.223299
424.112579, 1.470709, -1.846472
428.827179, 2.284042, 0.282796
433.541779, 1.644284, -1.785982
438.256378, 2.145555, 0.216191
442.960968, 1.475776, -1.845538
447.675568, 2.281555, 0.282836
452.390167, 1.642950, -1.787132
457.104767, 2.148010, 0.218457
461.809357, 1.480635, -1.844655
466.523956, 2.279201, 0.282943
471.238556, 1.641847, -1.788191
475.953156, 2.150263, 0.220643
480.667755, 1.466855, -1.844620
485.372345, 2.277002, 0.283122
490.086945, 1.641006, -1.789147
494.801544, 2.152315, 0.222740
499.516144, 1.471368, -1.843843
504.220734, 2.274916, 0.283355
508.935333, 1.640352, -1.790035
513.649902, 2.154241, 0.224806
518.364502, 1.475809, -1.843094
523.079102, 2.275663, 0.274663
527.783691, 1.639909, -1.790858
