time,theta,omega
202.627914, 1.882537, 0.120583
207.345322, 1.087665, -1.983164
212.052734, 2.700876, 0.521010
216.770142, 2.666809, -1.375706
221.477554, 1.401143, -0.103095
226.194962, 1.232276, -1.872698
230.902374, 2.556473, 0.428017
235.619781, 2.094884, -1.638467
240.327194, 1.881726, 0.120083
245.044601, 1.087151, -1.983098
249.752014, 2.701061, 0.520945
254.469421, 2.666987, -1.375491
259.181671, 1.398225, -0.106916
263.896271, 1.246300, -1.866202
268.610870, 2.537603, 0.410266
273.315460, 2.047171, -1.662830
278.030060, 1.923899, 0.135712
282.744659, 1.115439, -1.979427
287.459259, 2.675125, 0.500200
292.163849, 2.566032, -1.423756
296.878448, 1.473351, -0.053754
301.593048, 1.206506, -1.892341
306.307648, 2.577759, 0.436893
311.022247, 2.172070, -1.599409
315.726837, 1.801760, 0.089884
320.441437, 1.100107, -1.970652
325.156036, 2.683556, 0.505859
329.870636, 2.591161, -1.406471
334.575226, 1.446326, -0.067723
339.289825, 1.227063, -1.882909
344.004425, 2.561809, 0.429592
348.719025, 2.124399, -1.623342
353.433624, 1.848214, 0.100027
358.138214, 1.107571, -1.975667
362.852814, 2.682473, 0.508213
367.567413, 2.596411, -1.406018
372.282013, 1.444288, -0.075948
376.986603, 1.232319, -1.882370
381.701202, 2.560011, 0.430883
386.415802, 2.125484, -1.624505
391.130402, 1.850376, 0.103321
395.845001, 1.092712, -1.975198
400.549591, 2.681187, 0.509796
405.264191, 2.599284, -1.406626
409.978790, 1.444760, -0.073549
414.693390, 1.217704, -1.882532
419.397980, 2.559170, 0.432743
424.112579, 2.129769, -1.624184
428.827179, 1.849705, 0.105508
433.541779, 1.097265, -1.975375
438.256378, 2.685067, 0.504467
442.960968, 2.602617, -1.407039
447.675568, 1.444898, -0.071353
452.390167, 1.222111, -1.882510
457.104767, 2.562423, 0.426896
461.809357, 2.133513, -1.624115
466.523956, 1.849506, 0.107883
471.238556, 1.101880, -1.975585
475.953156, 2.683896, 0.506091
480.667755, 2.591842, -1.405604
485.372345, 1.445073, -0.069132
490.086945, 1.226502, -1.882494
494.801544, 2.561434, 0.428673
499.516144, 2.121059, -1.624411
504.220734, 1.849267, 0.110239
508.935333, 1.106481, -1.975781
513.649902, 2.682750, 0.507750
518.364502, 2.595327, -1.405972
523.079102, 1.444360, -0.076489
527.783691, 1.231031, -1.882420
532.498291, 2.560356, 0.430429
537.212891, 2.124636, -1.624440
541.927490, 1.850268, 0.102604
546.642090, 1.091432, -1.975120
551.346680, 2.681511, 0.509350
556.061279, 2.598393, -1.406501
560.775879, 1.444705, -0.074165
565.490479, 1.216510, -1.882528
570.195068, 2.559438, 0.432253
574.909668, 2.128702, -1.624222
579.624268, 1.849798, 0.104870
584.338867, 1.096002, -1.975321
589.053467, 2.685387, 0.504021
593.758057, 2.601732, -1.406912
598.472656, 1.444841, -0.071968
