time,theta,omega
202.627914, 2.330824, 1.190104
207.345322, 3.123753, -1.224879
212.052734, 1.980360, -0.201038
216.770142, 0.637829, -2.107601
221.477554, -3.130306, 0.827942
226.194962, 0.513810, -1.953653
230.902374, -3.083790, 0.839939
235.619781, 1.377646, -1.688215
240.327194, 2.452832, 0.360407
245.044601, 1.631533, -1.871130
249.752014, 2.368959, 0.346134
254.469421, 1.476014, -1.928121
259.181671, 2.496627, 0.412097
263.896271, 1.821789, -1.789725
268.610870, 2.195306, 0.251843
273.315460, 1.191063, -2.015275
278.030060, 2.729024, 0.549445
282.744659, 2.719569, -1.384421
287.459259, 1.432537, -0.121322
292.163849, 1.041363, -1.965509
296.878448, 2.812882, 0.592409
301.593048, 3.121539, -1.242307
306.307648, 1.902116, -0.234130
311.022247, 0.638187, -2.096408
315.726837, 3.134178, 0.814888
320.441437, 0.103058, -1.972552
325.156036, -2.770100, 1.062799
329.870636, -1.509346, 0.265952
334.575226, -0.873696, 2.015934
339.289825, -2.951766, -0.684108
344.004425, 2.273444, 1.196133
348.719025, 2.970646, -1.269596
353.433624, 1.487892, -0.280017
358.138214, 0.882175, -2.010610
362.852814, 2.943042, 0.676955
367.567413, -2.346842, -1.181845
372.282013, 3.123445, 1.212808
376.986603, -2.250431, 0.077585
381.701202, -0.831075, 2.106385
386.415802, -3.012503, -0.732843
391.130402, 1.714064, 1.374423
395.845001, 2.179065, -1.580127
400.549591, 1.847015, 0.101446
405.264191, 0.937396, -2.045187
409.978790, 2.915366, 0.662350
414.693390, -2.534575, -1.159810
419.397980, 2.475512, 1.161990
424.112579, -2.710036, -1.154275
428.827179, 1.516485, 1.457604
433.541779, 2.096516, -1.605195
438.256378, 1.918682, 0.122051
442.960968, 0.959388, -2.049932
447.675568, 2.903353, 0.657761
452.390167, -2.599024, -1.160352
457.104767, 2.174176, 1.206526
461.809357, 2.732594, -1.362325
466.523956, 1.427269, -0.127087
471.238556, 1.032613, -1.964402
475.953156, 2.815655, 0.590168
480.667755, 3.118870, -1.239309
485.372345, 1.915152, -0.225245
490.086945, 0.651040, -2.100323
494.801544, 3.137645, 0.813621
499.516144, 0.102835, -1.969471
504.220734, -2.782050, 1.059811
508.935333, -1.519670, 0.263433
513.649902, -0.855893, 2.018245
518.364502, -2.962748, -0.687729
523.079102, 2.213131, 1.204659
527.783691, 2.829033, -1.324497
532.498291, 1.401629, -0.186630
537.212891, 1.020608, -1.963003
541.927490, 2.822900, 0.593453
546.642090, -3.129925, -1.228853
551.346680, 2.134529, -0.136572
556.061279, 0.724429, -2.112454
560.775879, 3.088548, 0.781690
565.490479, -0.784642, -1.773838
570.195068, -2.235114, 1.464225
574.909668, -1.762174, -0.053807
579.624268, -0.921036, 2.037190
584.338867, -2.922698, -0.664260
589.053467, 2.498298, 1.160159
593.758057, -2.631188, -1.152867
598.472656, 2.023327, 1.254822
603.187256, 2.478483, -1.461582
607.901855, 1.594574, -0.015815
612.606445, 0.973459, -2.006095
617.321045, 2.876977, 0.636217
622.035645, -2.781812, -1.168529
626.750244, 0.809457, 1.762206
631.464844, 2.208597, -1.474554
636.169434, 1.775942, 0.061366
640.884033, 0.923594, -2.039215
645.598633, 2.922574, 0.665657
650.313232, -2.490939, -1.162121
655.017822, 2.652179, 1.154328
659.732422, -1.891503, -1.302294
664.447021, -2.322062, 1.527872
669.161621, -1.729670, -0.046841
673.876221, -0.923376, 2.029926
678.580811, -2.908820, -0.660419
683.295410, 2.561825, 1.163231
688.010010, -2.341224, -1.173053
692.724609, -3.117623, 1.224223
697.429199, -1.965401, 0.206654
702.143799, -0.657339, 2.105421
706.858398, -3.134955, -0.813077
711.572998, -0.066041, 1.967990
716.287598, 2.744189, -1.078651
720.992188, 1.482229, -0.247483
725.706787, 0.902955, -2.003601
730.421387, 2.923985, 0.662040
735.135986, -2.496895, -1.162022
739.840576, 2.627838, 1.154507
744.555176, -2.030104, -1.254366
749.269775, -2.493151, 1.456540
753.984375, -1.584424, 0.019423
758.698975, -0.960126, 2.002391
763.403564, -2.872525, -0.634688
768.118164, 2.802106, 1.172155
772.832764, -0.548040, -1.852616
777.547363, -2.341416, 1.376196
782.251953, -1.645342, -0.000632
786.966553, -0.943092, 2.018847
791.681152, -2.902117, -0.651707
796.395752, 2.627739, 1.159005
801.110352, -2.030140, -1.246826
805.814941, -2.486278, 1.461996
810.529541, -1.594284, 0.011018
815.244141, -0.963565, 2.005187
819.958740, -2.879993, -0.633256
824.663330, 2.776817, 1.173329
829.377930, -0.790964, -1.773840
834.092529, -2.220253, 1.470959
838.807129, -1.771785, -0.054345
843.521729, -0.913379, 2.037601
848.226318, -2.919063, -0.668243
852.940918, 2.486657, 1.167995
857.655518, -2.651992, -1.149051
862.370117, 1.933107, 1.281494
867.074707, 2.367529, -1.512497
871.789307, 1.696621, 0.037757
876.503906, 0.938394, -2.025629
881.218506, 2.906670, 0.653580
885.933105, -2.605443, -1.156897
890.637695, 2.151579, 1.220103
895.352295, 2.700573, -1.372393
900.066895, 1.440392, -0.114716
904.781494, 1.022549, -1.967087
909.486084, 2.815569, 0.597129
914.200684, -3.133549, -1.237278
918.915283, 2.045475, -0.177893
923.629883, 0.671793, -2.109395
928.344482, 3.123671, 0.802591
933.049072, -0.198402, -1.942336
937.763672, -2.557856, 1.221418
942.478271, -1.473377, 0.119218
947.192871, -0.988920, 1.980372
951.907471, -2.850812, -0.610490
956.612061, 2.966550, 1.198454
961.326660, 2.234977, -1.175273
966.041260, 1.634586, -0.039948
970.755859, 0.913771, -2.019698
975.460449, 2.912398, 0.662056
980.175049, -2.538115, -1.165165
984.889648, 2.441341, 1.159995
989.604248, -2.856214, -1.161718
994.318848, 0.002413, 1.958309
