time,theta,omega
202.627914, -0.971123, 2.042109
207.345322, -2.886242, -0.640736
212.052734, 2.715197, 1.161616
216.770142, -1.412198, -1.498815
221.477554, -2.094905, 1.595244
226.194962, -1.915502, -0.121211
230.902374, -0.971123, 2.042217
235.619781, -2.886193, -0.640601
240.327194, 2.716102, 1.161534
245.044601, -1.406233, -1.501421
249.752014, -2.094282, 1.594885
254.469421, -1.915615, -0.121069
259.181671, -0.973948, 2.038341
263.896271, -2.868024, -0.629110
268.610870, 2.829048, 1.162515
273.315460, -0.301377, -1.916137
278.030060, -2.514162, 1.251219
282.744659, -1.488855, 0.096360
287.459259, -1.021635, 1.968526
292.163849, -2.798722, -0.584789
296.878448, -3.073472, 1.252204
301.593048, -1.677162, 0.290275
306.307648, -0.739259, 2.052515
311.022247, -3.037786, -0.736040
315.726837, 1.500837, 1.468221
320.441437, 2.124202, -1.587256
325.156036, 1.882182, 0.109882
329.870636, 0.964897, -2.034512
334.575226, 2.864367, 0.633094
339.289825, -2.818493, -1.168400
344.004425, 0.342280, 1.904527
348.719025, 2.488113, -1.267466
353.433624, 1.505030, -0.086577
358.138214, 1.028826, -1.973425
362.852814, 2.806674, 0.587008
367.567413, 3.103130, -1.240391
372.282013, 1.810542, -0.266120
376.986603, 0.697350, -2.079426
381.701202, 3.080579, 0.773901
386.415802, -0.868479, -1.741769
391.130402, -2.210518, 1.476888
395.845001, -1.767260, -0.051762
400.549591, -0.961830, 2.025747
405.264191, -2.874323, -0.634756
409.978790, 2.778752, 1.161066
414.693390, -0.869933, -1.734430
419.397980, -2.220273, 1.475770
424.112579, -1.766735, -0.058394
428.827179, -0.955200, 2.025141
433.541779, -2.876407, -0.632888
438.256378, 2.782315, 1.157997
442.960968, -0.860324, -1.744575
447.675568, -2.214629, 1.476642
452.390167, -1.767785, -0.055522
457.104767, -0.948594, 2.024644
461.809357, -2.872204, -0.636855
466.523956, 2.774075, 1.164297
471.238556, -0.870664, -1.737451
475.953156, -2.207910, 1.478353
480.667755, -1.769943, -0.053150
485.372345, -0.962233, 2.026153
490.086945, -2.874370, -0.635072
494.801544, 2.777076, 1.161171
499.516144, -0.884379, -1.728940
504.220734, -2.214621, 1.480500
508.935333, -1.773018, -0.061489
513.649902, -0.955594, 2.026028
518.364502, -2.876675, -0.633433
523.079102, 2.778956, 1.157970
527.783691, -0.892307, -1.732212
532.498291, -2.202103, 1.486844
537.212891, -1.781327, -0.061913
541.927490, -0.949150, 2.026393
546.642090, -2.878993, -0.631845
551.346680, 2.769098, 1.164151
556.061279, -0.919502, -1.718190
560.775879, -2.188978, 1.493662
565.490479, -1.790239, -0.062561
570.195068, -0.963056, 2.028678
574.909668, -2.874964, -0.636036
579.624268, 2.771026, 1.160914
584.338867, -0.944205, -1.704992
589.053467, -2.176980, 1.499609
593.758057, -1.797339, -0.072744
598.472656, -0.956800, 2.028939
603.187256, -2.877117, -0.634327
607.901855, 2.773813, 1.157755
612.606445, -0.942732, -1.712070
617.321045, -2.183494, 1.502071
622.035645, -1.801394, -0.071199
626.750244, -0.950433, 2.028745
631.464844, -2.879167, -0.632499
636.169434, 2.765829, 1.164127
640.884033, -0.950139, -1.705910
645.598633, -2.177949, 1.502836
650.313232, -1.802307, -0.068239
655.017822, -0.964169, 2.030076
659.732422, -2.874905, -0.636421
664.447021, 2.769558, 1.161043
669.161621, -0.955987, -1.700369
673.876221, -2.172926, 1.503168
678.580811, -1.802002, -0.075099
683.295410, -0.957586, 2.029497
688.010010, -2.876955, -0.634535
692.724609, 2.773358, 1.157971
697.429199, -0.944029, -1.711776
702.143799, -2.183259, 1.502550
706.858398, -1.802023, -0.071739
711.572998, -0.950990, 2.028858
716.287598, -2.879001, -0.632645
720.992188, 2.765575, 1.164365
725.706787, -0.949345, -1.706475
730.421387, -2.178447, 1.502715
735.135986, -1.802160, -0.068429
739.840576, -0.964670, 2.030104
744.555176, -2.874741, -0.636558
749.269775, 2.769333, 1.161283
753.984375, -0.954948, -1.701037
758.698975, -2.173526, 1.502966
763.403564, -1.801741, -0.075240
768.118164, -0.958077, 2.029515
772.832764, -2.876786, -0.634653
777.547363, 2.773225, 1.158204
782.251953, -0.942276, -1.712716
786.966553, -2.184088, 1.502141
791.681152, -1.801501, -0.071744
796.395752, -0.951417, 2.028852
801.110352, -2.878865, -0.632780
805.814941, 2.765262, 1.164581
810.529541, -0.949384, -1.706682
815.244141, -2.178637, 1.502826
819.958740, -1.802309, -0.068738
824.663330, -0.965154, 2.030163
829.377930, -2.874596, -0.636696
834.092529, 2.769035, 1.161499
838.807129, -0.954859, -1.701298
843.521729, -2.173770, 1.503038
848.226318, -1.801839, -0.075525
852.940918, -0.958554, 2.029573
857.655518, -2.876654, -0.634814
862.370117, 2.772790, 1.158424
867.074707, -0.943379, -1.712502
871.789307, -2.183917, 1.502567
876.503906, -1.802059, -0.072253
881.218506, -0.951968, 2.028958
885.933105, -2.878699, -0.632925
890.637695, 2.765018, 1.164819
895.352295, -0.948581, -1.707253
900.066895, -2.179155, 1.502695
904.781494, -1.802141, -0.068918
909.486084, -0.965645, 2.030191
914.200684, -2.874443, -0.636840
918.915283, 2.768739, 1.161734
923.629883, -0.954554, -1.701662
928.344482, -2.174101, 1.503053
933.049072, -1.801864, -0.075792
937.763672, -0.959059, 2.029622
942.478271, -2.876496, -0.634956
947.192871, 2.772513, 1.158657
951.907471, -0.959848, -1.696335
956.612061, -2.184316, 1.502527
961.326660, -1.802015, -0.072489
966.041260, -0.952462, 2.029004
970.755859, -2.878548, -0.633071
975.460449, 2.764706, 1.165053
980.175049, -0.948390, -1.707566
984.889648, -2.179436, 1.502750
989.604248, -1.802222, -0.069212
994.318848, -0.945868, 2.028372
