time,theta,omega
202.627914, 1.869951, 0.115564
207.345322, 1.066975, -1.990453
212.052734, 2.727637, 0.538213
216.770142, 2.776584, -1.333453
221.477554, 1.355134, -0.163553
226.194962, 1.227770, -1.869951
230.902374, 2.567588, 0.434498
235.619781, 2.117677, -1.631376
240.327194, 1.869929, 0.115379
245.044601, 1.066636, -1.990431
249.752014, 2.727725, 0.538099
254.469421, 2.776344, -1.333408
259.181671, 1.352460, -0.167132
263.896271, 1.241284, -1.863705
268.610870, 2.549107, 0.416906
273.315460, 2.069071, -1.656287
278.030060, 1.913128, 0.131477
282.744659, 1.094105, -1.987323
287.459259, 2.702456, 0.517606
292.163849, 2.670706, -1.381648
296.878448, 1.406421, -0.101708
301.593048, 1.224142, -1.879413
306.307648, 2.569601, 0.431969
311.022247, 2.129248, -1.622897
315.726837, 1.848181, 0.107991
320.441437, 1.084761, -1.983775
325.156036, 2.709103, 0.523070
329.870636, 2.692462, -1.366048
334.575226, 1.387525, -0.116698
339.289825, 1.238803, -1.872927
344.004425, 2.558839, 0.427789
348.719025, 2.099652, -1.638337
353.433624, 1.878719, 0.112054
358.138214, 1.094389, -1.986169
362.852814, 2.705428, 0.523584
367.567413, 2.685788, -1.370813
372.282013, 1.392199, -0.118447
376.986603, 1.240279, -1.874743
381.701202, 2.560612, 0.431254
386.415802, 2.112892, -1.633861
391.130402, 1.870061, 0.111055
395.845001, 1.077499, -1.984866
400.549591, 2.705097, 0.525586
405.264191, 2.692570, -1.369870
409.978790, 1.390405, -0.118227
414.693390, 1.226977, -1.874169
419.397980, 2.558587, 0.432395
424.112579, 2.113175, -1.635402
428.827179, 1.872956, 0.114665
433.541779, 1.082731, -1.985318
438.256378, 2.708767, 0.520209
442.960968, 2.694478, -1.370999
447.675568, 1.391428, -0.115383
452.390167, 1.230960, -1.874389
457.104767, 2.562215, 0.426776
461.809357, 2.118211, -1.634740
466.523956, 1.871614, 0.116584
471.238556, 1.087147, -1.985482
475.953156, 2.707675, 0.521856
480.667755, 2.684473, -1.368873
485.372345, 1.391425, -0.113496
490.086945, 1.235478, -1.874260
494.801544, 2.561083, 0.428467
499.516144, 2.105198, -1.635276
504.220734, 1.871770, 0.119103
508.935333, 1.091858, -1.985733
513.649902, 2.706443, 0.523462
518.364502, 2.687669, -1.369479
523.079102, 1.390517, -0.120526
527.783691, 1.239898, -1.874224
532.498291, 2.560094, 0.430276
537.212891, 2.109113, -1.635156
541.927490, 1.872565, 0.111378
546.642090, 1.076699, -1.984960
551.346680, 2.705188, 0.525036
556.061279, 2.690693, -1.370134
560.775879, 1.390902, -0.118279
565.490479, 1.225474, -1.874365
570.195068, 2.559141, 0.432080
574.909668, 2.113078, -1.634989
579.624268, 1.872179, 0.113680
584.338867, 1.081300, -1.985196
589.053467, 2.709182, 0.519811
593.758057, 2.693949, -1.370689
598.472656, 1.391150, -0.116162
603.187256, 1.229861, -1.874331
607.901855, 2.562388, 0.426229
612.606445, 2.116841, -1.634916
617.321045, 1.871970, 0.116051
622.035645, 1.085933, -1.985437
626.750244, 2.707971, 0.521402
631.464844, 2.683444, -1.368779
636.169434, 1.391439, -0.114005
640.884033, 1.234226, -1.874303
645.598633, 2.561402, 0.428008
650.313232, 2.104298, -1.635234
655.017822, 1.871710, 0.118406
659.732422, 1.090560, -1.985662
664.447021, 2.706758, 0.522993
669.161621, 2.686623, -1.369363
673.876221, 1.390503, -0.121079
678.580811, 1.238601, -1.874260
683.295410, 2.560410, 0.429784
688.010010, 2.108126, -1.635131
692.724609, 1.872538, 0.110658
697.429199, 1.095188, -1.985880
702.143799, 2.705547, 0.524584
706.858398, 2.689830, -1.369939
711.572998, 1.390787, -0.118931
716.287598, 1.224233, -1.874359
720.992188, 2.559411, 0.431557
725.706787, 2.111913, -1.635049
730.421387, 1.872309, 0.113026
735.135986, 1.079964, -1.985134
739.840576, 2.704337, 0.526176
744.555176, 2.693036, -1.370520
