time,theta,omega
202.627914, 2.567524, 0.434585
207.345322, 2.117841, -1.631393
212.052734, 1.869957, 0.115521
216.770142, 1.066888, -1.990448
221.477554, 2.727651, 0.538181
226.194962, 2.776472, -1.333463
230.902374, 1.355149, -0.163557
235.619781, 1.227699, -1.869955
240.327194, 2.567611, 0.434469
245.044601, 2.117617, -1.631375
249.752014, 1.869926, 0.115334
254.469421, 1.066550, -1.990428
259.181671, 2.724622, 0.533370
263.896271, 2.765333, -1.336492
268.610870, 1.353442, -0.166316
273.315460, 1.252499, -1.863586
278.030060, 2.546260, 0.420935
282.744659, 2.060102, -1.657282
287.459259, 1.915137, 0.127626
292.163849, 1.105656, -1.987879
296.878448, 2.699302, 0.521288
301.593048, 2.663460, -1.381105
306.307648, 1.406669, -0.105236
311.022247, 1.215424, -1.879686
315.726837, 2.567585, 0.436435
320.441437, 2.139653, -1.622086
325.156036, 1.847427, 0.103048
329.870636, 1.075846, -1.983226
334.575226, 2.706247, 0.526887
339.289825, 2.700284, -1.367389
344.004425, 1.386865, -0.120864
348.719025, 1.230586, -1.872960
353.433624, 2.560654, 0.424387
358.138214, 2.108649, -1.638165
362.852814, 1.878237, 0.117745
367.567413, 1.085648, -1.985753
372.282013, 2.707703, 0.520561
376.986603, 2.693378, -1.372231
381.701202, 1.392908, -0.113255
386.415802, 1.231996, -1.874823
391.130402, 2.562493, 0.427881
395.845001, 2.105639, -1.634055
400.549591, 1.869484, 0.116704
405.264191, 1.088589, -1.985435
409.978790, 2.707401, 0.522577
414.693390, 2.686540, -1.368759
419.397980, 1.391072, -0.113086
424.112579, 1.237441, -1.874091
428.827179, 2.560467, 0.429029
433.541779, 2.105930, -1.635596
438.256378, 1.873454, 0.110209
442.960968, 1.093820, -1.985861
447.675568, 2.705870, 0.524018
452.390167, 2.688434, -1.369892
457.104767, 1.390887, -0.119464
461.809357, 1.241424, -1.874294
466.523956, 2.559835, 0.431029
471.238556, 2.110981, -1.634927
475.953156, 1.872098, 0.112126
480.667755, 1.078378, -1.985033
485.372345, 2.704767, 0.525662
490.086945, 2.692097, -1.370276
494.801544, 1.390903, -0.117563
499.516144, 1.227192, -1.874324
504.220734, 2.558717, 0.432726
508.935333, 2.114389, -1.635018
513.649902, 1.872235, 0.114657
518.364502, 1.083135, -1.985306
523.079102, 2.708702, 0.520439
527.783691, 2.695210, -1.370922
532.498291, 1.391257, -0.115316
537.212891, 1.231590, -1.874317
541.927490, 2.561994, 0.426925
546.642090, 2.101970, -1.635299
551.346680, 1.871885, 0.116987
556.061279, 1.087757, -1.985528
560.775879, 2.707495, 0.522030
565.490479, 2.684693, -1.369011
570.195068, 1.391548, -0.113154
574.909668, 1.235946, -1.874286
579.624268, 2.561016, 0.428710
584.338867, 2.105830, -1.635182
589.053467, 1.872679, 0.109225
593.758057, 1.092385, -1.985747
598.472656, 2.706287, 0.523621
603.187256, 2.687896, -1.369588
607.901855, 1.390610, -0.120238
612.606445, 1.240327, -1.874240
617.321045, 2.560023, 0.430485
622.035645, 2.109627, -1.635093
626.750244, 1.872440, 0.111589
631.464844, 1.077168, -1.984979
636.169434, 2.705074, 0.525211
640.884033, 2.691105, -1.370163
645.598633, 1.390889, -0.118092
650.313232, 1.225965, -1.874347
655.017822, 2.559009, 0.432252
659.732422, 2.113394, -1.635021
664.447021, 1.872236, 0.113963
669.161621, 1.081805, -1.985227
673.876221, 2.709037, 0.519974
678.580811, 2.694221, -1.370781
683.295410, 1.391219, -0.115898
688.010010, 1.230313, -1.874338
692.724609, 2.562294, 0.426423
697.429199, 2.117280, -1.634889
702.143799, 1.871910, 0.116289
706.858398, 1.086412, -1.985462
711.572998, 2.707856, 0.521577
716.287598, 2.683831, -1.368820
720.992188, 1.391440, -0.113799
725.706787, 1.234707, -1.874288
730.421387, 2.561291, 0.428190
735.135986, 2.104691, -1.635230
739.840576, 1.871695, 0.118660
744.555176, 1.091053, -1.985687
749.269775, 2.706633, 0.523163
753.984375, 2.686974, -1.369421
758.698975, 1.390532, -0.120856
763.403564, 1.239066, -1.874255
768.118164, 2.560307, 0.429972
772.832764, 2.108511, -1.635119
777.547363, 1.872509, 0.110892
782.251953, 1.095652, -1.985899
786.966553, 2.705431, 0.524744
791.681152, 2.690162, -1.369992
796.395752, 1.390806, -0.118722
801.110352, 1.224674, -1.874356
805.814941, 2.559307, 0.431732
810.529541, 2.112282, -1.635043
815.244141, 1.872299, 0.113265
819.958740, 1.080429, -1.985158
824.663330, 2.704219, 0.526336
829.377930, 2.693392, -1.370563
834.092529, 1.391071, -0.116589
838.807129, 1.229058, -1.874326
843.521729, 2.562556, 0.425883
848.226318, 2.116063, -1.634960
852.940918, 1.872065, 0.115628
857.655518, 1.085069, -1.985396
862.370117, 2.708201, 0.521104
867.074707, 2.696533, -1.371173
871.789307, 1.391385, -0.114409
876.503906, 1.233404, -1.874309
881.218506, 2.561587, 0.427674
885.933105, 2.103591, -1.635246
890.637695, 1.871749, 0.117958
895.352295, 1.089690, -1.985620
900.066895, 2.706986, 0.522692
904.781494, 2.686020, -1.369256
909.486084, 1.391668, -0.112253
914.200684, 1.237776, -1.874271
918.915283, 2.560606, 0.429454
923.629883, 2.107437, -1.635135
928.344482, 1.872555, 0.110205
933.049072, 1.094304, -1.985838
937.763672, 2.705784, 0.524290
942.478271, 2.689248, -1.369822
947.192871, 1.390720, -0.119347
951.907471, 1.223413, -1.874360
956.612061, 2.559594, 0.431221
961.326660, 2.111182, -1.635072
966.041260, 1.872375, 0.112588
970.755859, 1.079100, -1.985088
975.460449, 2.704563, 0.525877
980.175049, 2.692425, -1.370415
984.889648, 1.391021, -0.117181
989.604248, 1.227784, -1.874343
994.318848, 2.562851, 0.425378
