time,theta,omega
202.627914, 2.171877, 0.234109
207.345322, 1.486620, -1.840206
212.052734, 2.270206, 0.278271
216.770142, 1.615444, -1.796778
221.477554, 2.171228, 0.233739
226.194962, 1.485730, -1.840437
230.902374, 2.270784, 0.278450
235.619781, 1.616143, -1.796478
240.327194, 2.170582, 0.233370
245.044601, 1.484843, -1.840667
249.752014, 2.271353, 0.278628
254.469421, 1.616832, -1.796178
259.181671, 2.167114, 0.228924
263.896271, 1.494445, -1.835171
268.610870, 2.256414, 0.264531
273.315460, 1.616050, -1.797373
278.030060, 2.169609, 0.231519
282.744659, 1.499908, -1.834033
287.459259, 2.253593, 0.264438
292.163849, 1.614519, -1.798547
296.878448, 2.172168, 0.233844
301.593048, 1.505157, -1.832975
306.307648, 2.250947, 0.264429
311.022247, 1.595269, -1.800662
315.726837, 2.174492, 0.236068
320.441437, 1.510160, -1.831985
325.156036, 2.248483, 0.264505
329.870636, 1.594293, -1.801636
334.575226, 2.176605, 0.238200
339.289825, 1.514971, -1.831045
344.004425, 2.246161, 0.264648
348.719025, 1.593544, -1.802524
353.433624, 2.180851, 0.230896
358.138214, 1.519581, -1.830163
362.852814, 2.243986, 0.264859
367.567413, 1.593015, -1.803334
372.282013, 2.182626, 0.232885
376.986603, 1.524033, -1.829324
381.701202, 2.241927, 0.265128
386.415802, 1.592673, -1.804070
391.130402, 2.184243, 0.234796
395.845001, 1.510003, -1.829434
400.549591, 2.239997, 0.265448
405.264191, 1.592491, -1.804757
409.978790, 2.185746, 0.236665
414.693390, 1.514178, -1.828691
419.397980, 2.238152, 0.265814
424.112579, 1.592452, -1.805387
428.827179, 2.187135, 0.238484
433.541779, 1.518226, -1.827983
438.256378, 2.238976, 0.257084
442.960968, 1.592582, -1.805959
447.675568, 2.188389, 0.240244
452.390167, 1.522147, -1.827307
457.104767, 2.237321, 0.257534
461.809357, 1.592824, -1.806485
466.523956, 2.189552, 0.241965
471.238556, 1.525962, -1.826665
475.953156, 2.235746, 0.258023
480.667755, 1.575116, -1.807987
485.372345, 2.190620, 0.243644
490.086945, 1.529682, -1.826045
494.801544, 2.234245, 0.258546
499.516144, 1.575579, -1.808443
504.220734, 2.191609, 0.245287
508.935333, 1.533303, -1.825457
513.649902, 2.232839, 0.259136
518.364502, 1.576241, -1.808846
523.079102, 2.194847, 0.237599
527.783691, 1.536857, -1.824900
532.498291, 2.231470, 0.259730
537.212891, 1.576916, -1.809226
541.927490, 2.195691, 0.239179
546.642090, 1.522054, -1.825279
551.346680, 2.230165, 0.260343
556.061279, 1.577671, -1.809577
560.775879, 2.196460, 0.240728
565.490479, 1.525434, -1.824776
570.195068, 2.228910, 0.260983
574.909668, 1.578495, -1.809902
579.624268, 2.197181, 0.242253
584.338867, 1.528752, -1.824287
589.053467, 2.230242, 0.252471
593.758057, 1.579415, -1.810194
598.472656, 2.197819, 0.243743
603.187256, 1.531991, -1.823819
607.901855, 2.229103, 0.253159
