time,theta,omega
202.627914, 2.611659, 0.462107
207.345322, 2.333433, -1.516827
212.052734, 1.646374, 0.029352
216.770142, 1.162415, -1.922193
221.477554, 2.597831, 0.453243
226.194962, 2.281537, -1.541115
230.902374, 1.692131, 0.047197
235.619781, 1.148001, -1.932719
240.327194, 2.611804, 0.462026
245.044601, 2.333421, -1.516709
249.752014, 1.646164, 0.029099
254.469421, 1.162173, -1.922132
259.181671, 2.594769, 0.448504
263.896271, 2.278085, -1.541179
268.610870, 1.687738, 0.038662
273.315460, 1.173734, -1.926377
278.030060, 2.590166, 0.448100
282.744659, 2.267791, -1.546834
287.459259, 1.698392, 0.043957
292.163849, 1.173211, -1.928704
296.878448, 2.592461, 0.450768
301.593048, 2.279819, -1.542049
306.307648, 1.689292, 0.041653
311.022247, 1.158518, -1.926456
315.726837, 2.589585, 0.450128
320.441437, 2.273056, -1.546076
325.156036, 1.696832, 0.045759
329.870636, 1.158800, -1.928115
334.575226, 2.591043, 0.452263
339.289825, 2.282041, -1.542719
344.004425, 1.690420, 0.044486
348.719025, 1.162696, -1.926811
353.433624, 2.593294, 0.444607
358.138214, 2.277780, -1.545574
362.852814, 1.695742, 0.047741
367.567413, 1.163543, -1.928002
372.282013, 2.594194, 0.446384
376.986603, 2.284673, -1.543200
381.701202, 1.691180, 0.047179
386.415802, 1.166969, -1.927074
391.130402, 2.592478, 0.446478
395.845001, 2.266681, -1.545143
400.549591, 1.694969, 0.049833
405.264191, 1.168200, -1.927942
409.978790, 2.592997, 0.448008
414.693390, 2.272237, -1.543391
419.397980, 1.691604, 0.049732
424.112579, 1.171292, -1.927275
428.827179, 2.591610, 0.448322
433.541779, 2.270887, -1.544883
438.256378, 1.694745, 0.041858
442.960968, 1.172834, -1.927904
447.675568, 2.591814, 0.449655
452.390167, 2.275304, -1.543667
457.104767, 1.692388, 0.042150
461.809357, 1.175665, -1.927447
466.523956, 2.590695, 0.450139
471.238556, 2.274925, -1.544702
475.953156, 1.694272, 0.044075
480.667755, 1.158159, -1.927539
485.372345, 2.590663, 0.451322
490.086945, 2.278514, -1.543876
494.801544, 1.692644, 0.044647
499.516144, 1.160810, -1.927254
504.220734, 2.589736, 0.451930
508.935333, 2.278846, -1.544576
513.649902, 1.693921, 0.046359
518.364502, 1.162757, -1.927589
523.079102, 2.594013, 0.445599
527.783691, 2.281990, -1.543981
532.498291, 1.692696, 0.047098
537.212891, 1.165321, -1.927378
541.927490, 2.593182, 0.446266
546.642090, 2.267206, -1.544425
551.346680, 1.693656, 0.048666
556.061279, 1.167307, -1.927637
560.775879, 2.592930, 0.447306
565.490479, 2.269963, -1.543989
570.195068, 1.692766, 0.049522
574.909668, 1.169767, -1.927496
579.624268, 2.592191, 0.448035
584.338867, 2.270963, -1.544375
589.053467, 1.693826, 0.040845
593.758057, 1.171836, -1.927684
598.472656, 2.591861, 0.449024
603.187256, 2.273441, -1.544072
607.901855, 1.693187, 0.041799
612.606445, 1.174240, -1.927591
617.321045, 2.591176, 0.449788
622.035645, 2.274654, -1.544359
626.750244, 1.693660, 0.043182
631.464844, 1.157084, -1.927377
636.169434, 2.590789, 0.450741
640.884033, 2.276932, -1.544145
645.598633, 1.693193, 0.044200
650.313232, 1.159435, -1.927339
655.017822, 2.590175, 0.451548
659.732422, 2.278403, -1.544312
664.447021, 1.693441, 0.045494
669.161621, 1.161613, -1.927449
673.876221, 2.594168, 0.445007
678.580811, 2.280437, -1.544216
683.295410, 1.693184, 0.046595
688.010010, 1.163909, -1.927451
692.724609, 2.593598, 0.445843
697.429199, 2.282046, -1.544317
702.143799, 1.693303, 0.047840
706.858398, 1.166111, -1.927529
711.572998, 2.593132, 0.446742
716.287598, 2.268579, -1.544144
720.992188, 1.693101, 0.048962
725.706787, 1.168391, -1.927542
730.421387, 2.592582, 0.447591
735.135986, 2.270252, -1.544218
739.840576, 1.693163, 0.050186
744.555176, 1.170611, -1.927603
749.269775, 2.592081, 0.448474
753.984375, 2.272130, -1.544192
758.698975, 1.693455, 0.041209
763.403564, 1.172885, -1.927623
768.118164, 2.591532, 0.449324
772.832764, 2.273796, -1.544256
777.547363, 1.693510, 0.042416
782.251953, 1.175077, -1.927677
786.966553, 2.591054, 0.450203
791.681152, 2.275715, -1.544214
796.395752, 1.693358, 0.043559
801.110352, 1.158075, -1.927342
805.814941, 2.590503, 0.451054
810.529541, 2.277407, -1.544276
815.244141, 1.693414, 0.044779
819.958740, 1.160295, -1.927410
