time,theta,omega
202.627914, 1.907905, 0.124204
207.345322, 0.959601, -2.040883
212.052734, 2.883870, 0.644037
216.770142, -2.716033, -1.156356
221.477554, 1.444584, 1.489229
226.194962, 2.090837, -1.597357
230.902374, 1.913136, 0.125806
235.619781, 0.960639, -2.041145
240.327194, 2.883158, 0.643520
245.044601, -2.720978, -1.156509
249.752014, 1.406362, 1.506581
254.469421, 2.086827, -1.595692
259.181671, 1.912012, 0.122034
263.896271, 0.974328, -2.036326
268.610870, 2.865418, 0.625171
273.315460, -2.844062, -1.172433
278.030060, -0.040685, 1.963410
282.744659, 2.747881, -1.077166
287.459259, 1.465483, -0.257437
292.163849, 0.955165, -1.986246
296.878448, 2.864244, 0.624076
301.593048, -2.851664, -1.170191
306.307648, -0.093954, 1.964192
311.022247, 2.787893, -1.044845
315.726837, 1.531871, -0.274656
320.441437, 0.871872, -2.011635
325.156036, 2.930743, 0.665381
329.870636, -2.433876, -1.161269
334.575226, 2.853741, 1.161663
339.289825, 0.068619, -1.966388
344.004425, -2.767614, 1.063951
348.719025, -1.488292, 0.267291
353.433624, -0.908449, 1.994537
358.138214, -2.888008, -0.641142
362.852814, 2.697277, 1.157742
367.567413, -1.568620, -1.427656
372.282013, -2.126556, 1.588210
376.986603, -1.875743, -0.113714
381.701202, -0.975504, 2.035114
386.415802, -2.867557, -0.630816
391.130402, 2.820842, 1.164216
395.845001, -0.385485, -1.890686
400.549591, -2.473506, 1.283777
405.264191, -1.522839, 0.068868
409.978790, -1.013392, 1.977201
414.693390, -2.815774, -0.588832
419.397980, 3.136782, 1.233558
424.112579, -2.006870, 0.195948
428.827179, -0.690241, 2.098975
433.541779, -3.089063, -0.778225
438.256378, 0.775189, 1.773217
442.960968, 2.262419, -1.442710
447.675568, 1.722008, 0.037013
452.390167, 0.956264, -2.018505
457.104767, 2.872375, 0.628558
461.809357, -2.802677, -1.169376
466.523956, 0.503868, 1.865243
471.238556, 2.391268, -1.341761
475.953156, 1.591054, -0.030761
480.667755, 0.981238, -1.992910
485.372345, 2.836377, 0.609934
490.086945, -3.000123, -1.197380
494.801544, -2.756612, 0.791488
499.516144, -2.019852, 0.185549
504.220734, -0.712535, 2.100524
508.935333, -3.076527, -0.774373
513.649902, 0.902548, 1.728649
518.364502, 2.197432, -1.487712
523.079102, 1.781599, 0.058631
527.783691, 0.962674, -2.027614
532.498291, 2.874768, 0.635654
537.212891, -2.773220, -1.160980
541.927490, 0.923166, 1.713472
546.642090, 2.184758, -1.493246
551.346680, 1.788992, 0.068850
556.061279, 0.956231, -2.027958
560.775879, 2.877080, 0.634052
565.490479, -2.775014, -1.157733
570.195068, 0.932088, 1.716294
574.909668, 2.187253, -1.498894
579.624268, 1.797223, 0.069193
584.338867, 0.949981, -2.028256
589.053467, 2.879248, 0.632364
593.758057, -2.766102, -1.164023
598.472656, 0.949114, 1.706209
603.187256, 2.178237, -1.502475
607.901855, 1.801830, 0.067893
612.606445, 0.963935, -2.029992
617.321045, 2.874986, 0.636339
622.035645, -2.769663, -1.160921
626.750244, 0.956741, 1.699934
631.464844, 2.172588, -1.503318
636.169434, 1.802186, 0.075054
640.884033, 0.957395, -2.029486
645.598633, 2.877030, 0.634462
650.313232, -2.773455, -1.157852
655.017822, 0.944889, 1.711299
659.732422, 2.182867, -1.502736
664.447021, 1.802263, 0.071718
669.161621, 0.950791, -2.028856
673.876221, 2.879082, 0.632574
678.580811, -2.765652, -1.164243
683.295410, 0.950368, 1.705930
688.010010, 2.178003, -1.502947
692.724609, 1.802460, 0.068432
697.429199, 0.964474, -2.030108
702.143799, 2.874820, 0.636490
706.858398, -2.769385, -1.161159
711.572998, 0.956196, 1.700397
716.287598, 2.172998, -1.503266
720.992188, 1.802129, 0.075283
725.706787, 0.957892, -2.029527
730.421387, 2.876876, 0.634605
735.135986, -2.773137, -1.158083
739.840576, 0.944764, 1.711589
744.555176, 2.183133, -1.502804
749.269775, 1.802363, 0.072017
753.984375, 0.951294, -2.028916
758.698975, 2.878921, 0.632720
763.403564, -2.765364, -1.164475
768.118164, 0.949966, 1.706332
772.832764, 2.178354, -1.502929
777.547363, 1.802437, 0.068664
782.251953, 0.964946, -2.030150
786.966553, 2.874679, 0.636625
791.681152, -2.769086, -1.161376
796.395752, 0.956127, 1.700649
801.110352, 2.173226, -1.503346
805.814941, 1.802240, 0.075574
810.529541, 0.958367, -2.029587
815.244141, 2.876732, 0.634744
819.958740, -2.772859, -1.158303
824.663330, 0.944487, 1.711923
829.377930, 2.183445, -1.502821
834.092529, 1.802388, 0.072270
838.807129, 0.951777, -2.028963
843.521729, 2.878772, 0.632851
848.226318, -2.765122, -1.164700
852.940918, 0.949316, 1.706824
857.655518, 2.178808, -1.502845
862.370117, 1.802335, 0.068875
867.074707, 0.965448, -2.030182
871.789307, 2.874518, 0.636766
876.503906, -2.768830, -1.161613
881.218506, 0.955375, 1.701197
885.933105, 2.173723, -1.503231
890.637695, 1.802097, 0.075765
895.352295, 0.958864, -2.029616
900.066895, 2.876572, 0.634881
904.781494, -2.772593, -1.158537
909.486084, 0.943863, 1.712418
914.200684, 2.183889, -1.502746
918.915283, 1.802294, 0.072485
923.629883, 0.952261, -2.029006
928.344482, 2.878631, 0.633005
933.049072, -2.764735, -1.164926
937.763672, 0.949880, 1.706831
942.478271, 2.178824, -1.503116
947.192871, 1.802698, 0.069296
951.907471, 0.945687, -2.028393
956.612061, 2.874356, 0.636910
961.326660, -2.768561, -1.161849
966.041260, 0.954785, 1.701680
970.755859, 2.174159, -1.503161
975.460449, 1.802005, 0.075981
980.175049, 0.959362, -2.029656
984.889648, 2.876418, 0.635027
989.604248, -2.772307, -1.158770
