59.400002, -15.303984,-11.610148,66.654030,48.095772
59.400002, -16.665232,-11.183140,69.866638,48.545959
59.400002, -18.752619,-10.685448,75.145416,49.018860
59.400002, -25.463564,-9.608236,91.866608,49.684669
