48.459999, 15.060029,10.194960,57.582146,48.082184
48.459999, 16.637568,9.846318,61.429413,48.600510
48.459999, 20.203262,9.242778,69.902596,49.216629
48.459999, -15.337901,-10.143381,58.330593,49.691116
