0.010000, 0.806535
 0.020000, 0.806534
 0.030000, 0.806535
 0.040000, 0.806535
 0.050000, 0.806536
 0.060000, 0.806535
 0.070000, 0.806535
 0.080000, 0.806535
 0.090000, 0.806535
 0.100000, 0.806536
 0.110000, 0.806536
 0.120000, 0.806536
 0.130000, 0.806535
 0.140000, 0.806535
 0.150000, 0.806535
 0.160000, 0.806535
 0.170000, 0.806536
 0.180000, 0.806536
 0.190000, 0.806536
 0.200000, 0.806535
 0.210000, 0.791068
 0.220000, 0.773196
 0.230000, 0.755333
 0.240000, 0.737477
 0.250000, 0.719629
 0.260000, 0.701789
 0.270000, 0.683961
 0.280000, 0.666142
 0.290000, 0.648337
 0.300000, 0.630542
 0.310000, 0.612762
 0.320000, 0.594996
 0.330000, 0.577246
 0.340000, 0.559514
 0.350000, 0.541802
 0.360000, 0.524110
 0.370000, 0.506443
 0.380000, 0.488802
 0.390000, 0.471189
 0.400000, 0.453610
 0.410000, 0.436067
 0.420000, 0.418565
 0.430000, 0.401108
 0.440000, 0.383706
 0.450000, 0.366362
 0.460000, 0.349089
 0.470000, 0.331895
 0.480000, 0.314795
 0.490000, 0.297803
 0.500000, 0.280942
 0.510000, 0.264232
 0.520000, 0.247709
 0.530000, 0.231410
 0.540000, 0.215386
 0.550000, 0.199704
 0.560000, 0.184451
 0.570000, 0.169740
 0.580000, 0.155731
 0.590000, 0.142626
 0.600000, 0.130698
 0.610000, 0.120300
 0.620000, 0.111855
 0.630000, 0.105834
 0.640000, 0.102667
 0.650000, 0.102614
 0.660000, 0.105683
 0.670000, 0.111616
 0.680000, 0.119988
 0.690000, 0.130330
 0.700000, 0.142214
 0.710000, 0.155284
 0.720000, 0.169268
 0.730000, 0.183956
 0.740000, 0.199194
 0.750000, 0.214863
 0.760000, 0.230877
 0.770000, 0.247168
 0.780000, 0.263686
 0.790000, 0.280389
 0.800000, 0.297246
 0.810000, 0.314234
 0.820000, 0.331331
 0.830000, 0.348522
 0.839999, 0.365793
 0.849999, 0.383134
 0.859999, 0.400535
 0.869999, 0.417990
 0.879999, 0.435490
 0.889999, 0.453033
 0.899999, 0.470611
 0.909999, 0.488222
 0.919999, 0.505862
 0.929999, 0.523529
 0.939999, 0.541220
 0.949999, 0.558933
 0.959999, 0.576664
 0.969999, 0.594413
 0.979999, 0.612178
 0.989999, 0.629958
 0.999999, 0.647751
 1.009999, 0.665558
 1.019999, 0.667791
 1.029999, 0.667008
 1.039999, 0.666299
 1.049999, 0.665663
 1.059999, 0.665101
 1.069999, 0.664613
 1.079999, 0.664198
